SampleID,Plate,Date,avg_copies_per_g_sample,avg_std,C_material,Sample_source,Week,HRT,Gene
WC-4-11W,2,11-Mar-25,36866102.625224106,2979490.655967578,woodchip,water,11,8,16S
WC-4-11W,2,11-Mar-25,36866102.625224106,2979490.655967578,woodchip,water,11,8,16S
WC-4-11W,2,11-Mar-25,36866102.625224106,2979490.655967578,woodchip,water,11,8,16S
WC-5-13W,2,11-Mar-25,51876332.9245508,4230001.923864273,woodchip,water,13,8,16S
WC-5-13W,2,11-Mar-25,51876332.9245508,4230001.923864273,woodchip,water,13,8,16S
WC-5-13W,2,11-Mar-25,51876332.9245508,4230001.923864273,woodchip,water,13,8,16S
WC-6-14W,2,11-Mar-25,54070430.97359565,6041023.308043966,woodchip,water,14,8,16S
WC-6-14W,2,11-Mar-25,54070430.97359565,6041023.308043966,woodchip,water,14,8,16S
WC-6-14W,2,11-Mar-25,54070430.97359565,6041023.308043966,woodchip,water,14,8,16S
WC-5-11W,2,11-Mar-25,41110136.37625554,2807091.205834633,woodchip,water,11,8,16S
WC-5-11W,2,11-Mar-25,41110136.37625554,2807091.205834633,woodchip,water,11,8,16S
WC-5-11W,2,11-Mar-25,41110136.37625554,2807091.205834633,woodchip,water,11,8,16S
WC-6-13W,2,11-Mar-25,34831893.37537057,1541731.0868182287,woodchip,water,13,8,16S
WC-6-13W,2,11-Mar-25,34831893.37537057,1541731.0868182287,woodchip,water,13,8,16S
WC-6-13W,2,11-Mar-25,34831893.37537057,1541731.0868182287,woodchip,water,13,8,16S
INF14,2,11-Mar-25,4008043.074539892,134898.08760953948,influent,water,14,8,16S
INF14,2,11-Mar-25,4008043.074539892,134898.08760953948,influent,water,14,8,16S
INF14,2,11-Mar-25,4008043.074539892,134898.08760953948,influent,water,14,8,16S
WC-6-11W,2,11-Mar-25,45317590.967842765,2316372.520272888,woodchip,water,11,8,16S
WC-6-11W,2,11-Mar-25,45317590.967842765,2316372.520272888,woodchip,water,11,8,16S
WC-6-11W,2,11-Mar-25,45317590.967842765,2316372.520272888,woodchip,water,11,8,16S
INF13,2,11-Mar-25,4826502.09493667,217642.35479986249,influent,water,13,8,16S
INF13,2,11-Mar-25,4826502.09493667,217642.35479986249,influent,water,13,8,16S
INF13,2,11-Mar-25,4826502.09493667,217642.35479986249,influent,water,13,8,16S
CC-1-15W,2,11-Mar-25,323223711.07519585,30207644.193326674,corncob,water,15,8,16S
CC-1-15W,2,11-Mar-25,323223711.07519585,30207644.193326674,corncob,water,15,8,16S
CC-1-15W,2,11-Mar-25,323223711.07519585,30207644.193326674,corncob,water,15,8,16S
INF11,2,11-Mar-25,7902854.625052293,154227.26429180754,influent,water,11,8,16S
INF11,2,11-Mar-25,7902854.625052293,154227.26429180754,influent,water,11,8,16S
INF11,2,11-Mar-25,7902854.625052293,154227.26429180754,influent,water,11,8,16S
CC-1-14W,2,11-Mar-25,556608355.993528,33450903.55535012,corncob,water,14,8,16S
CC-1-14W,2,11-Mar-25,556608355.993528,33450903.55535012,corncob,water,14,8,16S
CC-1-14W,2,11-Mar-25,556608355.993528,33450903.55535012,corncob,water,14,8,16S
CC-2-15W,2,11-Mar-25,403380485.8234248,18180956.718749125,corncob,water,15,8,16S
CC-2-15W,2,11-Mar-25,403380485.8234248,18180956.718749125,corncob,water,15,8,16S
