,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3156.06679461559,85,95,
,A02,SYBR,,Std-01,,88.5,3020.58863153125,83.5,95,
,A03,SYBR,,Std-01,,88.5,3319.08299849004,83,95,
,A04,SYBR,,Unkn-01,,88,1694.4495403811,70,95,
,A05,SYBR,,Unkn-01,,88,1823.70264667536,70,95,
,A06,SYBR,,Unkn-01,,88,1762.19606932622,69.5,95,
,A07,SYBR,,Unkn-09,,88.5,1897.32278940391,77,95,
,A08,SYBR,,Unkn-09,,88.5,1944.70081315855,78,95,
,A09,SYBR,,Unkn-09,,88.5,1991.43677250388,78,95,
,A10,SYBR,,Unkn-17,,89,2235.26118353286,77.5,95,
,A11,SYBR,,Unkn-17,,89,2324.6577866405,77,95,
,A12,SYBR,,Unkn-17,,89,2395.51345227224,84,94,
,B01,SYBR,,Std-02,,88.5,3081.01512704083,83.5,92,
,B02,SYBR,,Std-02,,88.5,3106.36748613817,82.5,95,
,B03,SYBR,,Std-02,,88.5,3173.17642726113,83.5,92,
,B04,SYBR,,Unkn-02,,88.5,2057.8774419064,69.5,95,
,B05,SYBR,,Unkn-02,,88.5,1984.09656944777,70,95,
,B06,SYBR,,Unkn-02,,88.5,2093.62799060238,70,95,
,B07,SYBR,,Unkn-10,,88.5,2240.69675553422,69.5,95,
,B08,SYBR,,Unkn-10,,88.5,2303.98520561504,69.5,95,
,B09,SYBR,,Unkn-10,,88.5,2309.49376436249,78,95,
,B10,SYBR,,Unkn-18,,89,1793.57388247626,81,95,
,B11,SYBR,,Unkn-18,,89.5,1807.67999068448,80.5,95,
,B12,SYBR,,Unkn-18,,89.5,1837.87603862259,82.5,95,
,C01,SYBR,,Std-03,,88.5,3043.9394887678,83.5,95,
,C02,SYBR,,Std-03,,88.5,2934.02904753611,83.5,92,
,C03,SYBR,,Std-03,,88.5,3034.07288174005,83,95,
,C04,SYBR,,Unkn-03,,88.5,1906.13676166776,69.5,95,
,C05,SYBR,,Unkn-03,,88.5,1894.79724709872,70,95,
,C06,SYBR,,Unkn-03,,88.5,1862.19354683937,69.5,95,
,C07,SYBR,,Unkn-11,,88.5,2111.48547794401,69,95,
,C08,SYBR,,Unkn-11,,88.5,2169.59867586223,68.5,95,
,C09,SYBR,,Unkn-11,,88.5,2112.25728985958,81.5,95,
,C10,SYBR,,Unkn-19,,87.5,1665.03563872203,70,95,
,C11,SYBR,,Unkn-19,,87.5,1617.02432768361,70,95,
,C12,SYBR,,Unkn-19,,87.5,1541.50583114573,74.5,95,
,D01,SYBR,,Std-04,,88.5,2922.24488207762,82.5,94,
,D02,SYBR,,Std-04,,88.5,2861.07294189434,82.5,95,
,D03,SYBR,,Std-04,,88.5,2925.0692562613,83,95,
,D04,SYBR,,Unkn-04,,88.5,1963.60847759902,78,95,
,D05,SYBR,,Unkn-04,,88.5,1969.67429930487,78,95,
,D06,SYBR,,Unkn-04,,88.5,2044.89186406915,78.5,95,
,D07,SYBR,,Unkn-12,,89.5,1696.04832986721,69.5,95,
,D08,SYBR,,Unkn-12,,89.5,1603.16127182402,69.5,95,
,D09,SYBR,,Unkn-12,,90,1565.45017747099,69.5,95,
,D10,SYBR,,Unkn-20,,89,1852.59134805217,69.5,95,
,D11,SYBR,,Unkn-20,,89,1851.53182386067,68,95,
,D12,SYBR,,Unkn-20,,89,1864.79666495703,69.5,95,
,E01,SYBR,,Std-05,,88.5,2791.62694106147,83,93,
,E02,SYBR,,Std-05,,88.5,2758.66543835347,83,94,
,E03,SYBR,,Std-05,,88.5,2789.20851448443,82.5,95,
,E04,SYBR,,Unkn-05,,89,2218.30427843372,69.5,95,
,E05,SYBR,,Unkn-05,,89,1956.88015345211,69,95,
,E06,SYBR,,Unkn-05,,89,2017.64628870445,80.5,95,
,E07,SYBR,,Unkn-13,,88.5,1987.4689916612,68.5,95,
,E08,SYBR,,Unkn-13,,88.5,1953.51532653387,69,95,
,E09,SYBR,,Unkn-13,,88.5,1979.98613658445,68,95,
,E10,SYBR,,Unkn-21,,87,1621.76205766752,69.5,95,
,E11,SYBR,,Unkn-21,,87.5,1697.11678637726,78,95,
