,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,16686.618084222,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,16326.5984942327,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18123.4977830694,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,6281.57790983549,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,9135.99712511658,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,9153.08041910246,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,7881.25635730449,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,8234.92966912578,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,8942.22776458224,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,11098.8315852513,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,11828.8322599083,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,11302.6379881897,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,15371.9008411322,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,15847.1225298553,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,16530.1359085495,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,7916.19567084012,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,9794.14999469988,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,10356.4279056867,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,5122.99827751812,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,6795.28824110787,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,7801.51821599155,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,10980.7695230499,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,11362.0040388237,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,11471.1842875403,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,16207.2686631888,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,16464.4129441625,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,16988.7172379351,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,9170.7900994785,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,9787.70893225426,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,10235.033982625,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,9578.88203542772,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,10325.8818652538,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,10624.8131825022,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,11004.0799743214,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,11338.7858056771,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,10483.7164928604,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,17008.9026655249,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,16736.1746719301,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,17011.0448066439,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,9642.00094148705,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,9655.89724499466,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,11097.837267727,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,10102.6466641997,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,10301.8776196946,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,10567.9502655768,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,11786.1020770282,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,11798.2908793668,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,11419.8681129911,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,16580.2173345773,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,17054.1619711151,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,16648.4970163581,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,7467.85137011013,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,6760.70268546889,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,6689.03275938081,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,9292.0118368047,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,9825.23445599534,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,10199.0783741041,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,12851.5065588966,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,13115.2303417973,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,12151.8255856788,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,15818.1878211442,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,15137.3122955361,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,16716.2676941795,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,5754.53792948044,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,5715.94072730534,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,6839.62475986249,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,6890.63237638884,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,9276.0375189293,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,9818.18724522836,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,14543.1872005247,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,14267.3307947455,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,13500.1388764449,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,12453.2636646204,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,10439.5090772569,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,12044.5333223002,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,7442.68914757728,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,6626.37247373151,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,8027.59301933594,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,13597.6042368129,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,13253.6426503697,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,13819.3619894138,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,11368.5134601478,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,12620.2431376866,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,10966.1298176825,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,2223.73418036421,,NTC,Unassigned,False
,H02,SYBR,,NTC,,5607.52158348225,,NTC,Unassigned,False
,H03,SYBR,,NTC,,8983.51180406906,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,7973.85949247305,,Unknown,Unassigned,False
