,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18804.3155453263,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,19042.8574185909,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,20516.7025477913,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,8571.01114597979,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,8536.36167206469,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,9374.53035236137,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,14399.591508664,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,12683.7351331713,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,13765.3776743961,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,12896.0015851735,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,9556.08640201792,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,11258.5828808083,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,18485.1838059194,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18819.6087220935,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,19404.2624736186,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,12773.4038340049,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,12579.4633459042,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,12678.7163411235,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,6011.73420943312,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,6584.55601001456,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,7480.9587388653,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,12825.3872430348,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,12222.7012641607,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,14795.4319950143,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,19139.2074424075,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,20947.9618817388,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,20667.6721646972,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,8885.97593712023,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,9013.90050837334,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,8719.0277324157,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,11848.1385051001,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,12649.0208376613,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,12534.2779859697,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,13171.8254611406,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,12720.4300635128,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,12116.3891805978,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,19684.80913091,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19202.4225630726,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19736.3193630748,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,11738.6461378412,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,13159.3564736564,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,12708.5253931308,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,13675.9705976652,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,13707.0684771924,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,15350.1620228995,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,14900.1979997885,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,14627.4178658081,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,14622.218668818,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,18708.8324694385,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,20347.0591540442,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,20059.1785823679,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,13770.8097439035,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,14308.2455114343,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,14954.7284498856,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,14005.3672635846,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,13607.7859683074,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,14267.1651174298,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,14048.857811449,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,13074.2040467797,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,12840.0938428863,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,17638.2194411197,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,7947.24579056501,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,18206.972394745,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,15922.3405639712,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,15994.4963883193,,Unknown,Unassigned,False
