,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,11.1096108236893,10.8541590532634,10.7347881392319,25.0108327476193,24.3340405370189,24.856871979825,24.9513933073276,23.4116832406685,23.6591757186126,21.5691284538569,21.4467906839684,21.5752951639521
A,copy number,365000000,365000000,365000000,112498.951553405,163689.387624641,122517.912781179,116266.005611108,272890.575842141,237918.788814198,757538.660438921,810673.073410163,754954.476496271
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,15.1543738786746,14.8038282448801,14.9001323326751,24.9094021048063,24.3316427106755,23.6951234367826,25.7707956456003,25.6111206190288,24.8803988767159,21.0988583059776,21.5110323190351,27.1165002833198
B,copy number,36500000,36500000,36500000,119003.040995126,163907.025111408,233226.457347704,73834.8086876173,80665.424153467,120931.035646342,983052.483862099,782322.477501441,35027.8393505185
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.4433067285687,17.9861441622168,18.0818127689045,27.134160949498,27.4732338703057,26.3743519697819,23.8319146260526,23.8985674803479,23.5243442183247,20.732145829619,20.5643456205281,20.7816298799605
C,copy number,3650000,3650000,3650000,34686.7218388569,28745.1351892328,52846.1724723621,216201.454259662,208361.945661049,256375.39351216,1204556.42333819,1321930.93230268,1171975.85553424
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,21.8895893730728,22.889886639958,22.0661689522418,24.1221348534776,23.9669253001498,23.9004649371928,23.4477725846688,23.5909107151124,26.1994633553728,23.090559467786,23.0280579164248,23.7449077510332
D,copy number,365000,365000,365000,184084.089594613,200617.074251697,208142.983578961,267487.523737943,247090.993428229,58223.8608876536,326037.777716596,337527.457242305,226880.448961807
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,26.4316823463201,26.135167102171,25.5919085924779,24.1513496581703,23.8865645085517,23.4110379483878,22.4679293358171,22.7025282782474,23.6950798212961,25.1596847368302,24.3468198137395,25.2188617917442
E,copy number,36500,36500,36500,181128.013795139,209752.407783109,272988.171288049,460368.615192581,404248.836633629,233232.094122466,103592.139612535,162534.347909517,100250.297413876
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,30.5175400520085,36.2413873231659,30.6793137454567,23.9419246400668,23.845508117667,23.7139938503666,29.2296334154324,28.7599433784308,28.8805975026535,21.6346458175746,21.2247658650006,21.8952393042001
F,copy number,3650,3650,3650,203415.655881847,214579.039452949,230800.419905098,10861.294899186,14090.0944188475,13178.8687010139,730529.661411797,916804.377049034,632303.025890261
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,35.4070513242311,NaN,NaN,29.2278349069391,29.2801744865839,29.0358385686996,19.6532803175424,19.6029770350117,20.3526991831862,21.3316611552017,20.742660397479,21.0739241670382
G,copy number,365,365,365,10872.1246240133,10561.3332668544,12092.5783265892,2190076.71141256,2251982.23860962,1486421.93854896,864076.134106852,1197558.63332152,996729.194816485
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,NaN,NaN,NaN,23.0359576253531,23.1355010666198,23.1335838639412,18.1370584090887,17.9300788722446,17.8896117150643,23.672964505407,22.7814137414127,23.2525208232056
H,copy number,NaN,NaN,NaN,336053.187688009,318018.654291124,318356.686614375,5073908.34351022,5690531.8179896,5819576.71006725,236107.85076367,386958.827554613,298051.591168258
