,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2768.36338327092,86,95,
,A02,SYBR,,Std-01,,91,2795.06146824456,83.5,95,
,A03,SYBR,,Std-01,,91,2934.08608148399,84,95,
,A04,SYBR,,Unkn-01,,91,2249.54301818529,80,95,
,A05,SYBR,,Unkn-01,,91,2318.41065365344,81,95,
,A06,SYBR,,Unkn-01,,91,2243.04329514715,82,95,
,A07,SYBR,,Unkn-09,,91,2083.21408945283,80.5,95,
,A08,SYBR,,Unkn-09,,91,2047.53294031433,79.5,95,
,A09,SYBR,,Unkn-09,,91,2148.96995993869,67.5,95,
,A10,SYBR,,Unkn-17,,90,2015.53333274732,69,95,
,A11,SYBR,,Unkn-17,,90,1678.974311939,70,95,
,A12,SYBR,,Unkn-17,,90,2034.7670235987,69,95,
,B01,SYBR,,Std-02,,91,2818.67744238285,83,95,
,B02,SYBR,,Std-02,,91,2819.53503541115,84,95,
,B03,SYBR,,Std-02,,91,2909.65290491785,84,95,
,B04,SYBR,,Unkn-02,,90.5,2370.18387326474,81.5,95,
,B05,SYBR,,Unkn-02,,90.5,2371.79109788558,80,95,
,B06,SYBR,,Unkn-02,,91,2378.28984693207,82,95,
,B07,SYBR,,Unkn-10,,91,1854.68139386148,83.5,95,
,B08,SYBR,,Unkn-10,,90.5,1796.21448889978,84.5,95,
,B09,SYBR,,Unkn-10,,91,1952.96436657528,84,95,
,B10,SYBR,,Unkn-18,,88.5,2216.5235707116,69.5,95,
,B11,SYBR,,Unkn-18,,89,2307.16792404836,69.5,95,
,B12,SYBR,,Unkn-18,,89.5,2073.39739487487,80.5,95,
,C01,SYBR,,Std-03,,91,2798.7307813682,83.5,95,
,C02,SYBR,,Std-03,,91,2888.36364013162,83.5,94,
,C03,SYBR,,Std-03,,91,2836.50461472661,84,94,
,C04,SYBR,,Unkn-03,,91,2025.06664980338,84,95,
,C05,SYBR,,Unkn-03,,90.5,2102.30328199549,84.5,95,
,C06,SYBR,,Unkn-03,,91,2111.60596092492,84.5,95,
,C07,SYBR,,Unkn-11,,90.5,2059.4622674617,85,95,
,C08,SYBR,,Unkn-11,,90.5,2044.53257550606,84,95,
,C09,SYBR,,Unkn-11,,90.5,2104.8632050069,84,95,
,C10,SYBR,,Unkn-19,,89,2316.15651592084,69.5,95,
,C11,SYBR,,Unkn-19,,89,2354.285833309,69.5,95,
,C12,SYBR,,Unkn-19,,89.5,2288.74409966451,78.5,95,
,D01,SYBR,,Std-04,,91,2674.27258639111,83,95,
,D02,SYBR,,Std-04,,91,2599.40738819508,83,94,
,D03,SYBR,,Std-04,,91,2685.95176460716,83.5,94,
,D04,SYBR,,Unkn-04,,90,2144.71864856136,85,95,
,D05,SYBR,,Unkn-04,,90,2263.48832773543,85,95,
,D06,SYBR,,Unkn-04,,90,2254.89890509037,85,95,
,D07,SYBR,,Unkn-12,,90,2532.55702728298,77.5,95,
,D08,SYBR,,Unkn-12,,90,2455.83628782938,68.5,95,
,D09,SYBR,,Unkn-12,,90,2142.53563336214,85,95,
,D10,SYBR,,Unkn-20,,88.5,2439.43334185855,69.5,95,
,D11,SYBR,,Unkn-20,,88.5,2380.24620025943,69.5,95,
,D12,SYBR,,Unkn-20,,89,2407.80881233445,70,95,
,E01,SYBR,,Std-05,,90.5,2431.08845193835,83,94,
,E02,SYBR,,Std-05,,90.5,2556.71396892892,83.5,94,
,E03,SYBR,,Std-05,,90.5,2565.00214435687,83.5,94,
,E04,SYBR,,Unkn-05,,90.5,2560.53921293663,84.5,95,
,E05,SYBR,,Unkn-05,,90.5,2532.15663578327,84,95,
,E06,SYBR,,Unkn-05,,90.5,2656.69994570155,78,95,
,E07,SYBR,,Unkn-13,,90.5,2491.84554139289,69.5,95,
,E08,SYBR,,Unkn-13,,90.5,2356.56503239868,69.5,95,
,E09,SYBR,,Unkn-13,,90,2279.41638881157,69.5,95,
,E10,SYBR,,Unkn-21,,90.5,2021.15503617772,80,95,
,E11,SYBR,,Unkn-21,,90.5,1961.22233188647,82,95,
,E12,SYBR,,Unkn-21,,90.5,1928.31529884523,80.5,95,
,F01,SYBR,,Std-06,,90.5,2164.20774065623,83.5,94,
,F02,SYBR,,Std-06,,None,None,None,None,
,F03,SYBR,,Std-06,,90.5,2196.39094412482,83.5,94,
,F04,SYBR,,Unkn-06,,90,2390.48380193151,84.5,95,
,F05,SYBR,,Unkn-06,,90,2492.30110470728,85,95,
,F06,SYBR,,Unkn-06,,90,2508.77992113887,84.5,95,
,F07,SYBR,,Unkn-14,,87.5,1361.87656696301,82.5,95,
,F08,SYBR,,Unkn-14,,None,None,None,None,
,F09,SYBR,,Unkn-14,,None,None,None,None,
,F10,SYBR,,Unkn-22,,90.5,2830.09403956804,78.5,95,
,F11,SYBR,,Unkn-22,,90.5,2744.31443557345,82.5,95,
,F12,SYBR,,Unkn-22,,90.5,2576.88205749257,82.5,95,
,G01,SYBR,,Std-07,,90.5,1531.04255265087,83.5,94,
,G02,SYBR,,Std-07,,None,None,None,None,
,G03,SYBR,,Std-07,,None,None,None,None,
,G04,SYBR,,Unkn-07,,91.5,1324.87705607055,83,95,
,G05,SYBR,,Unkn-07,,91,1321.67957907835,83,95,
,G06,SYBR,,Unkn-07,,91.5,1415.04023489721,83,95,
,G07,SYBR,,Unkn-15,,90.5,2953.67302940629,76.5,95,
,G08,SYBR,,Unkn-15,,90.5,2786.33877473304,81.5,95,
,G09,SYBR,,Unkn-15,,90.5,2782.24290898313,69,95,
,G10,SYBR,,Unkn-23,,91,2630.91358883669,83.5,95,
,G11,SYBR,,Unkn-23,,91,2639.40788722383,83.5,95,
,G12,SYBR,,Unkn-23,,91,2624.19610347143,83.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,2273.79355362002,82,95,
,H05,SYBR,,Unkn-08,,91,2470.98352591796,83.5,95,
,H06,SYBR,,Unkn-08,,91,2458.19353301258,83.5,95,
,H07,SYBR,,Unkn-16,,90,2714.63128010687,81.5,95,
,H08,SYBR,,Unkn-16,,90,2735.5910234537,82.5,95,
,H09,SYBR,,Unkn-16,,90,2666.12201681504,82.5,95,
,H10,SYBR,,Unkn-24,,90.5,2103.30231861531,68.5,95,
,H11,SYBR,,Unkn-24,,91,1769.81452305809,69.5,95,
,H12,SYBR,,Unkn-24,,91,2273.53240394033,69.5,95,
