,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,9.78595990005859,9.7592008858928,0.126885252821146,365000000,8.56229286445648,365000000,0,59,
,A02,SYBR,,Std-01,,,9.87057246599612,9.7592008858928,0.126885252821146,365000000,8.56229286445648,365000000,0,59,
,A03,SYBR,,Std-01,,,9.62107029162369,9.7592008858928,0.126885252821146,365000000,8.56229286445648,365000000,0,59,
,A04,SYBR,,Unkn-01,,,30.344463242682,23.4089987595173,6.00878215952982,280.434931930052,2.44783210986368,272032.545000439,240419.188989254,59,
,A05,SYBR,,Unkn-01,,,19.7681701784152,23.4089987595173,6.00878215952982,457045.952824961,5.65995986758627,272032.545000439,240419.188989254,59,
,A06,SYBR,,Unkn-01,,,20.1143628574548,23.4089987595173,6.00878215952982,358771.247244427,5.55481763040481,272032.545000439,240419.188989254,59,
,A07,SYBR,,Unkn-09,,,30.8811820301816,24.0216015944511,5.97219128703146,192.674906104385,2.28482515601483,187370.169956164,197995.98267444,59,
,A08,SYBR,,Unkn-09,,,19.9780639096243,24.0216015944511,5.97219128703146,394650.817655771,5.59621300693366,187370.169956164,197995.98267444,59,
,A09,SYBR,,Unkn-09,,,21.2055588435474,24.0216015944511,5.97219128703146,167267.017306617,5.22341031266648,187370.169956164,197995.98267444,59,
,A10,SYBR,,Unkn-17,,,NaN,0,0,NaN,NaN,0,0,59,
,A11,SYBR,,Unkn-17,,,NaN,0,0,NaN,NaN,0,0,59,
,A12,SYBR,,Unkn-17,,,NaN,0,0,NaN,NaN,0,0,59,
,B01,SYBR,,Std-02,,,12.8418513246248,12.8100063674253,0.133189729755703,36500000,7.56229286445647,36500000,0,59,
,B02,SYBR,,Std-02,,,12.924387104972,12.8100063674253,0.133189729755703,36500000,7.56229286445647,36500000,0,59,
,B03,SYBR,,Std-02,,,12.6637806726791,12.8100063674253,0.133189729755703,36500000,7.56229286445647,36500000,0,59,
