,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,10.4101545091143,365000000
,A02,SYBR,,Std-01,,10.1356780637292,365000000
,A03,SYBR,,Std-01,,9.66468847843218,365000000
,A04,SYBR,,Unkn-01,,21.5420249844827,112757.329520517
,A05,SYBR,,Unkn-01,,21.3733466509654,126199.253100279
,A06,SYBR,,Unkn-01,,21.3197949912839,130793.231300846
,A07,SYBR,,Unkn-09,,19.4462686899339,456936.172148913
,A08,SYBR,,Unkn-09,,19.4184423054896,465505.067462544
,A09,SYBR,,Unkn-09,,19.2604307784498,517301.026388571
,A10,SYBR,,Unkn-17,,19.4795003492656,446909.191369344
,A11,SYBR,,Unkn-17,,19.5180842248356,435543.002840391
,A12,SYBR,,Unkn-17,,19.8389139474396,351559.944610727
,B01,SYBR,,Std-02,,12.961710468918,36500000
,B02,SYBR,,Std-02,,12.6307436069281,36500000
,B03,SYBR,,Std-02,,12.2755494541606,36500000
,B04,SYBR,,Unkn-02,,20.4907888876792,227496.056055897
,B05,SYBR,,Unkn-02,,20.1395122935307,287630.057122004
,B06,SYBR,,Unkn-02,,20.1989658830859,276435.864992269
,B07,SYBR,,Unkn-10,,19.5139104192727,436758.462003955
,B08,SYBR,,Unkn-10,,19.2377671116116,525188.454420947
,B09,SYBR,,Unkn-10,,19.2029866603961,537527.303539211
,B10,SYBR,,Unkn-18,,18.9710280814205,627569.79763096
,B11,SYBR,,Unkn-18,,19.1018051905984,575095.974441604
,B12,SYBR,,Unkn-18,,19.216444779402,532718.833118523
,C01,SYBR,,Std-03,,16.0245601829583,3650000
,C02,SYBR,,Std-03,,15.6354615865963,3650000
,C03,SYBR,,Std-03,,16.2775734887616,3650000
,C04,SYBR,,Unkn-03,,20.5300171332424,221614.808539338
,C05,SYBR,,Unkn-03,,20.2554830948914,266198.728080182
,C06,SYBR,,Unkn-03,,20.1925757519931,277617.825044423
,C07,SYBR,,Unkn-11,,19.6044460089586,411138.869236448
,C08,SYBR,,Unkn-11,,19.080493677205,583337.734904975
,C09,SYBR,,Unkn-11,,19.0110191133615,611034.529572812
,C10,SYBR,,Unkn-19,,22.1534730502786,74962.1320587475
,C11,SYBR,,Unkn-19,,22.1010288548327,77633.5205705404
,C12,SYBR,,Unkn-19,,22.6869370583489,52499.1504952182
,D01,SYBR,,Std-04,,19.5708459156478,365000
,D02,SYBR,,Std-04,,19.2556248283557,365000
,D03,SYBR,,Std-04,,19.2736649975729,365000
,D04,SYBR,,Unkn-04,,18.5038828851482,857276.831325787
,D05,SYBR,,Unkn-04,,18.3535120880096,947816.829073555
,D06,SYBR,,Unkn-04,,18.5322984772238,841165.320043332
,D07,SYBR,,Unkn-12,,19.5891959581102,415346.567442799
,D08,SYBR,,Unkn-12,,19.4161220707167,466226.78061994
,D09,SYBR,,Unkn-12,,19.4023726900123,470526.569975669
,D10,SYBR,,Unkn-20,,19.6864012429088,389245.687416562
,D11,SYBR,,Unkn-20,,19.7005615756425,385582.849774227
,D12,SYBR,,Unkn-20,,19.7060018378593,384184.805735366
,E01,SYBR,,Std-05,,23.3807937728915,36500
,E02,SYBR,,Std-05,,23.3295246553104,36500
,E03,SYBR,,Std-05,,22.9982460500574,36500
,E04,SYBR,,Unkn-05,,31.9076807117997,111.274153523735
,E05,SYBR,,Unkn-05,,19.0420151576741,598518.758328694
,E06,SYBR,,Unkn-05,,19.0042716115401,613793.577583282
,E07,SYBR,,Unkn-13,,19.0493965200921,595576.258987281
,E08,SYBR,,Unkn-13,,18.7080837068924,748011.982560502
,E09,SYBR,,Unkn-13,,18.0739039143807,1142359.95857161
,E10,SYBR,,Unkn-21,,19.0958664079841,577380.893997735
,E11,SYBR,,Unkn-21,,19.0026146964578,614472.991872201
,E12,SYBR,,Unkn-21,,19.2301404285114,527869.652728813
,F01,SYBR,,Std-06,,26.9757707337018,3650
,F02,SYBR,,Std-06,,26.9333594745859,3650
,F03,SYBR,,Std-06,,26.6483408885767,3650
,F04,SYBR,,Unkn-06,,19.3781566270344,478196.214664733
,F05,SYBR,,Unkn-06,,19.2481119388641,521573.429842181
,F06,SYBR,,Unkn-06,,19.3585907765468,484484.272988951
,F07,SYBR,,Unkn-14,,18.9442254774289,638901.695617079
,F08,SYBR,,Unkn-14,,18.7815733824573,712194.47923429
,F09,SYBR,,Unkn-14,,18.7507642026685,726996.640479496
,F10,SYBR,,Unkn-22,,19.2500820725187,520887.787906643
,F11,SYBR,,Unkn-22,,19.3257796206286,495215.24079477
,F12,SYBR,,Unkn-22,,19.4939442389365,442619.927111882
,G01,SYBR,,Std-07,,30.6528840591318,365
,G02,SYBR,,Std-07,,30.7791785575513,365
,G03,SYBR,,Std-07,,29.622852935096,365
,G04,SYBR,,Unkn-07,,20.7383842283429,192831.572343928
,G05,SYBR,,Unkn-07,,20.3983837101262,241974.048691793
,G06,SYBR,,Unkn-07,,20.4651863258701,231418.406835794
,G07,SYBR,,Unkn-15,,20.0372505326738,307955.042984839
,G08,SYBR,,Unkn-15,,20.1835830391028,279289.740756397
,G09,SYBR,,Unkn-15,,19.2607227850429,517200.178805377
,G10,SYBR,,Unkn-23,,24.3434172722873,17370.7794370949
,G11,SYBR,,Unkn-23,,23.9293858520295,22902.1812447534
,G12,SYBR,,Unkn-23,,24.3540267397014,17248.1633631533
,H01,SYBR,,NTC,,36.8240115500225,NaN
,H02,SYBR,,NTC,,34.4440239793592,NaN
,H03,SYBR,,NTC,,34.4775691304399,NaN
,H04,SYBR,,Unkn-08,,24.7694061596776,13070.5671692381
,H05,SYBR,,Unkn-08,,24.4848557878913,15805.4217519456
,H06,SYBR,,Unkn-08,,24.4788653238954,15868.766003342
,H07,SYBR,,Unkn-16,,18.4519710206748,887511.678789615
,H08,SYBR,,Unkn-16,,18.4345918480202,897870.186216559
,H09,SYBR,,Unkn-16,,18.3388083715855,957167.805131493
,H10,SYBR,,Unkn-24,,18.400291699486,918670.214165446
,H11,SYBR,,Unkn-24,,18.1291655157938,1100978.0280682
,H12,SYBR,,Unkn-24,,18.2544114534687,1012653.41155034
