,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,10.4101545091143,10.1356780637292,9.66468847843218,21.5420249844827,21.3733466509654,21.3197949912839,19.4462686899339,19.4184423054896,19.2604307784498,19.4795003492656,19.5180842248356,19.8389139474396
A,copy number,365000000,365000000,365000000,112757.329520517,126199.253100279,130793.231300846,456936.172148913,465505.067462544,517301.026388571,446909.191369344,435543.002840391,351559.944610727
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,12.961710468918,12.6307436069281,12.2755494541606,20.4907888876792,20.1395122935307,20.1989658830859,19.5139104192727,19.2377671116116,19.2029866603961,18.9710280814205,19.1018051905984,19.216444779402
B,copy number,36500000,36500000,36500000,227496.056055897,287630.057122004,276435.864992269,436758.462003955,525188.454420947,537527.303539211,627569.79763096,575095.974441604,532718.833118523
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,16.0245601829583,15.6354615865963,16.2775734887616,20.5300171332424,20.2554830948914,20.1925757519931,19.6044460089586,19.080493677205,19.0110191133615,22.1534730502786,22.1010288548327,22.6869370583489
C,copy number,3650000,3650000,3650000,221614.808539338,266198.728080182,277617.825044423,411138.869236448,583337.734904975,611034.529572812,74962.1320587475,77633.5205705404,52499.1504952182
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,19.5708459156478,19.2556248283557,19.2736649975729,18.5038828851482,18.3535120880096,18.5322984772238,19.5891959581102,19.4161220707167,19.4023726900123,19.6864012429088,19.7005615756425,19.7060018378593
D,copy number,365000,365000,365000,857276.831325787,947816.829073555,841165.320043332,415346.567442799,466226.78061994,470526.569975669,389245.687416562,385582.849774227,384184.805735366
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,23.3807937728915,23.3295246553104,22.9982460500574,31.9076807117997,19.0420151576741,19.0042716115401,19.0493965200921,18.7080837068924,18.0739039143807,19.0958664079841,19.0026146964578,19.2301404285114
E,copy number,36500,36500,36500,111.274153523735,598518.758328694,613793.577583282,595576.258987281,748011.982560502,1142359.95857161,577380.893997735,614472.991872201,527869.652728813
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,26.9757707337018,26.9333594745859,26.6483408885767,19.3781566270344,19.2481119388641,19.3585907765468,18.9442254774289,18.7815733824573,18.7507642026685,19.2500820725187,19.3257796206286,19.4939442389365
F,copy number,3650,3650,3650,478196.214664733,521573.429842181,484484.272988951,638901.695617079,712194.47923429,726996.640479496,520887.787906643,495215.24079477,442619.927111882
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,30.6528840591318,30.7791785575513,29.622852935096,20.7383842283429,20.3983837101262,20.4651863258701,20.0372505326738,20.1835830391028,19.2607227850429,24.3434172722873,23.9293858520295,24.3540267397014
G,copy number,365,365,365,192831.572343928,241974.048691793,231418.406835794,307955.042984839,279289.740756397,517200.178805377,17370.7794370949,22902.1812447534,17248.1633631533
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,36.8240115500225,34.4440239793592,34.4775691304399,24.7694061596776,24.4848557878913,24.4788653238954,18.4519710206748,18.4345918480202,18.3388083715855,18.400291699486,18.1291655157938,18.2544114534687
H,copy number,NaN,NaN,NaN,13070.5671692381,15805.4217519456,15868.766003342,887511.678789615,897870.186216559,957167.805131493,918670.214165446,1100978.0280682,1012653.41155034
