,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2255.34082048891,86.5,95,
,A02,SYBR,,Std-01,,91,2183.32515535404,83.5,95,
,A03,SYBR,,Std-01,,91,2185.92202067091,83.5,95,
,A04,SYBR,,Unkn-01,,91,1630.72684024197,80.5,95,
,A05,SYBR,,Unkn-01,,91,1713.00150846371,80,95,
,A06,SYBR,,Unkn-01,,91,1641.16460607733,80,95,
,A07,SYBR,,Unkn-09,,90.5,1809.50742233531,77.5,95,
,A08,SYBR,,Unkn-09,,90.5,1756.99537734745,78.5,95,
,A09,SYBR,,Unkn-09,,90.5,1784.9827585479,78.5,95,
,A10,SYBR,,Unkn-17,,91,1454.64236620674,80,95,
,A11,SYBR,,Unkn-17,,91,1460.9968680677,80,95,
,A12,SYBR,,Unkn-17,,91,1599.52962581592,83.5,95,
,B01,SYBR,,Std-02,,91,2240.86860308722,82.5,95,
,B02,SYBR,,Std-02,,91,2201.68446667538,82,95,
,B03,SYBR,,Std-02,,91,2261.66568900929,83.5,95,
,B04,SYBR,,Unkn-02,,91,1816.90909285761,79,95,
,B05,SYBR,,Unkn-02,,91,1773.29954280629,80,95,
,B06,SYBR,,Unkn-02,,91,1796.66057542575,80,95,
,B07,SYBR,,Unkn-10,,91,1684.61915732362,80.5,95,
,B08,SYBR,,Unkn-10,,91,1649.48059357488,81.5,95,
,B09,SYBR,,Unkn-10,,91,1678.5570123377,82,95,
,B10,SYBR,,Unkn-18,,90.5,1510.92917961824,82,95,
,B11,SYBR,,Unkn-18,,90.5,1519.56452321637,79.5,95,
,B12,SYBR,,Unkn-18,,90.5,1563.1416941624,79,95,
,C01,SYBR,,Std-03,,90.5,2236.72512375369,82,95,
,C02,SYBR,,Std-03,,90.5,2390.00077132477,83.5,95,
,C03,SYBR,,Std-03,,90.5,2120.6288325897,83.5,95,
,C04,SYBR,,Unkn-03,,91,1820.48097583438,81,95,
,C05,SYBR,,Unkn-03,,91.5,1944.13769185689,81,95,
