,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,8.21336026435596,365000000
,A02,SYBR,,Std-01,,8.27423436245562,365000000
,A03,SYBR,,Std-01,,8.22318968777961,365000000
,A04,SYBR,,Unkn-01,,14.9857774509756,3802770.68949562
,A05,SYBR,,Unkn-01,,14.8439566155325,4157162.45258563
,A06,SYBR,,Unkn-01,,15.0538900768658,3643469.23556056
,A07,SYBR,,Unkn-09,,14.9208687226792,3961055.81314606
,A08,SYBR,,Unkn-09,,14.9545909551557,3878016.05436966
,A09,SYBR,,Unkn-09,,14.8671738398435,4096962.65870395
,A10,SYBR,,Unkn-17,,13.2708691902041,11169287.5622281
,A11,SYBR,,Unkn-17,,12.8381340030715,14658868.5869512
,A12,SYBR,,Unkn-17,,13.0751457361019,12630776.6800194
,B01,SYBR,,Std-02,,11.3564199773706,36500000
,B02,SYBR,,Std-02,,11.3716186857733,36500000
,B03,SYBR,,Std-02,,11.2019638455994,36500000
,B04,SYBR,,Unkn-02,,13.3304291221871,10759054.4830017
,B05,SYBR,,Unkn-02,,13.4956148809017,9698441.65174789
,B06,SYBR,,Unkn-02,,13.4508038913917,9975368.90258739
,B07,SYBR,,Unkn-10,,12.8676249623182,14389762.5094297
,B08,SYBR,,Unkn-10,,13.1647098844933,11939656.1533124
,B09,SYBR,,Unkn-10,,12.9234032889743,13894217.7095901
,B10,SYBR,,Unkn-18,,10.4703707925101,64887652.3715271
,B11,SYBR,,Unkn-18,,10.4293606371128,66581256.1224916
,B12,SYBR,,Unkn-18,,10.7039782971081,56029988.7898129
,C01,SYBR,,Std-03,,15.0305190505026,3650000
,C02,SYBR,,Std-03,,14.7096158203952,3650000
,C03,SYBR,,Std-03,,14.8110603123657,3650000
,C04,SYBR,,Unkn-03,,14.4092465375788,5462743.87503102
,C05,SYBR,,Unkn-03,,13.859869382885,7714582.66147041
,C06,SYBR,,Unkn-03,,14.0426930925954,6877453.18366595
,C07,SYBR,,Unkn-11,,12.6937865412513,16050431.7171959
,C08,SYBR,,Unkn-11,,12.7879681190451,15128246.1417797
,C09,SYBR,,Unkn-11,,12.4160336555278,19110569.8143607
,C10,SYBR,,Unkn-19,,11.2773324205723,39081987.8309946
,C11,SYBR,,Unkn-19,,11.2493066682689,39776235.4628054
,C12,SYBR,,Unkn-19,,11.6252067149413,31409179.0193359
,D01,SYBR,,Std-04,,18.4221287059701,365000
,D02,SYBR,,Std-04,,18.6052744733864,365000
,D03,SYBR,,Std-04,,18.5626897758945,365000
,D04,SYBR,,Unkn-04,,13.2616075139631,11234469.9993628
,D05,SYBR,,Unkn-04,,13.2614984240536,11235240.021852
,D06,SYBR,,Unkn-04,,13.2621404883285,11230708.7029929
,D07,SYBR,,Unkn-12,,13.0497712534623,12833752.8319465
,D08,SYBR,,Unkn-12,,13.0713918643762,12660601.1735253
,D09,SYBR,,Unkn-12,,13.0129798375681,13133862.924847
,D10,SYBR,,Unkn-20,,11.0593258040337,44818916.6037563
,D11,SYBR,,Unkn-20,,11.2088327858975,40800668.0811058
,D12,SYBR,,Unkn-20,,11.3868260190877,36483837.3856712
,E01,SYBR,,Std-05,,21.8287459077343,36500
,E02,SYBR,,Std-05,,21.9668685585944,36500
,E03,SYBR,,Std-05,,21.7770723022873,36500
,E04,SYBR,,Unkn-05,,14.6197427802472,4786029.71242904
,E05,SYBR,,Unkn-05,,14.6425829620135,4717840.76722694
,E06,SYBR,,Unkn-05,,14.6341453462358,4742917.21528318
,E07,SYBR,,Unkn-13,,13.3199926230989,10829833.5637433
,E08,SYBR,,Unkn-13,,13.4851532730353,9762397.4310966
,E09,SYBR,,Unkn-13,,13.3508100186932,10622164.6560552
,E10,SYBR,,Unkn-21,,14.3653841109098,5615378.36677633
,E11,SYBR,,Unkn-21,,14.4512919594438,5320328.35012669
,E12,SYBR,,Unkn-21,,14.578773763005,4910820.81747104
,F01,SYBR,,Std-06,,25.7915735268347,3650
,F02,SYBR,,Std-06,,26.5366475888838,3650
,F03,SYBR,,Std-06,,24.8888352425631,3650
,F04,SYBR,,Unkn-06,,14.8382613667816,4172064.2370065
,F05,SYBR,,Unkn-06,,14.5538404121409,4988354.81161999
,F06,SYBR,,Unkn-06,,14.7903807157461,4299476.44992221
,F07,SYBR,,Unkn-14,,13.6202694906406,8967864.34263524
,F08,SYBR,,Unkn-14,,13.7877940938191,8071954.58331537
,F09,SYBR,,Unkn-14,,13.6790204668246,8642878.22502529
,F10,SYBR,,Unkn-22,,14.1376204946673,6479268.87794885
,F11,SYBR,,Unkn-22,,14.3198029988821,5778513.95296961
,F12,SYBR,,Unkn-22,,14.4728098774665,5248885.67850791
,G01,SYBR,,Std-07,,32.6000283236002,365
,G02,SYBR,,Std-07,,30.5848317106391,365
,G03,SYBR,,Std-07,,28.2784452586818,365
,G04,SYBR,,Unkn-07,,13.953006263474,7276111.63751993
,G05,SYBR,,Unkn-07,,13.990698105148,7105830.72557118
,G06,SYBR,,Unkn-07,,14.1223231621106,6541841.12236752
,G07,SYBR,,Unkn-15,,12.6740413488655,16250784.8045413
,G08,SYBR,,Unkn-15,,12.8691658593879,14375838.3686415
,G09,SYBR,,Unkn-15,,12.7176994406997,15811093.5334011
,G10,SYBR,,Unkn-23,,14.4949166775419,5176486.79936
,G11,SYBR,,Unkn-23,,14.5850695929573,4891434.30071916
,G12,SYBR,,Unkn-23,,14.8836698905367,4054720.63136122
