,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3383.82548746631,85,95,
,A02,SYBR,,Std-01,,88.5,3085.94942783795,84,95,
,A03,SYBR,,Std-01,,88.5,3191.17016049014,84,95,
,A04,SYBR,,Unkn-01,,91.5,1864.72178419013,80.5,95,
,A05,SYBR,,Unkn-01,,91.5,1902.55321229446,81.5,95,
,A06,SYBR,,Unkn-01,,91.5,1834.56662604551,81,95,
,A07,SYBR,,Unkn-09,,91.5,2124.37766075663,82.5,95,
,A08,SYBR,,Unkn-09,,91.5,2103.58205004784,82.5,95,
,A09,SYBR,,Unkn-09,,91.5,2065.20067348567,88.5,95,
,A10,SYBR,,Unkn-17,,90,1559.21872592744,80,95,
,A11,SYBR,,Unkn-17,,90,1708.35679305884,81.5,95,
,A12,SYBR,,Unkn-17,,90.5,1731.22964528235,80,95,
,B01,SYBR,,Std-02,,88.5,3269.57264995695,84,91.5,
,B02,SYBR,,Std-02,,88.5,3196.11030196988,84,91.5,
,B03,SYBR,,Std-02,,88.5,3181.23805645179,83.5,91.5,
,B04,SYBR,,Unkn-02,,91,1703.63352022331,82.5,95,
,B05,SYBR,,Unkn-02,,91,1723.93036721181,83,95,
,B06,SYBR,,Unkn-02,,91,1772.92386061931,82.5,95,
,B07,SYBR,,Unkn-10,,90.5,1627.01510811111,78.5,95,
,B08,SYBR,,Unkn-10,,90.5,1571.99020745811,79.5,95,
,B09,SYBR,,Unkn-10,,90.5,1618.90978018803,80,95,
,B10,SYBR,,Unkn-18,,91.5,1685.6823533148,81,95,
,B11,SYBR,,Unkn-18,,91.5,1702.13066854969,78.5,95,
,B12,SYBR,,Unkn-18,,91.5,1605.77783588247,83.5,95,
,C01,SYBR,,Std-03,,88.5,3257.87067251032,84,91.5,
,C02,SYBR,,Std-03,,88.5,3384.87019732189,84,91.5,
,C03,SYBR,,Std-03,,88,3174.7841646048,84,91.5,
,C04,SYBR,,Unkn-03,,91.5,2066.10597226738,83,95,
,C05,SYBR,,Unkn-03,,91.5,2172.55403861436,82.5,95,
,C06,SYBR,,Unkn-03,,91.5,2121.31669080796,82.5,95,
,C07,SYBR,,Unkn-11,,90.5,1583.92736142903,80,95,
,C08,SYBR,,Unkn-11,,90.5,1610.46405271701,69,95,
,C09,SYBR,,Unkn-11,,90.5,1571.62362526302,79.5,95,
,C10,SYBR,,Unkn-19,,92,2270.30699262294,83.5,95,
,C11,SYBR,,Unkn-19,,92,2327.81673922958,82.5,95,
,C12,SYBR,,Unkn-19,,92,2215.97687248948,81.5,95,
,D01,SYBR,,Std-04,,88.5,3283.03696925831,83.5,94,
,D02,SYBR,,Std-04,,88,2828.4622518784,83.5,95,
,D03,SYBR,,Std-04,,88,3011.81181261401,83.5,95,
,D04,SYBR,,Unkn-04,,90.5,1566.33289571828,69.5,95,
,D05,SYBR,,Unkn-04,,90.5,1613.96595614969,69.5,95,
,D06,SYBR,,Unkn-04,,90.5,1616.0881337776,69,95,
,D07,SYBR,,Unkn-12,,91,1773.65238825076,80,95,
,D08,SYBR,,Unkn-12,,91,1667.07071919249,69,95,
,D09,SYBR,,Unkn-12,,91,1675.35656463253,78.5,95,
,D10,SYBR,,Unkn-20,,92,2187.26109959996,82,95,
,D11,SYBR,,Unkn-20,,92,2198.72603698617,82.5,95,
,D12,SYBR,,Unkn-20,,92,2079.2503403025,81,95,
,E01,SYBR,,Std-05,,88,2691.80626131307,83.5,95,
,E02,SYBR,,Std-05,,88,2837.42457663519,83.5,95,
,E03,SYBR,,Std-05,,88,2790.34243363211,83.5,95,
,E04,SYBR,,Unkn-05,,90.5,1766.46968816774,69,95,
,E05,SYBR,,Unkn-05,,90.5,1730.47329720982,79,95,
,E06,SYBR,,Unkn-05,,90.5,1783.68617694482,69,95,
,E07,SYBR,,Unkn-13,,92,2382.03112658628,83,95,
,E08,SYBR,,Unkn-13,,92,2246.07337985803,83,95,
,E09,SYBR,,Unkn-13,,91.5,2307.99554862368,82.5,95,
,E10,SYBR,,Unkn-21,,92,2242.28322679598,82,95,
,E11,SYBR,,Unkn-21,,92,2213.59259339249,82,95,
,E12,SYBR,,Unkn-21,,92,2166.86700183172,82,95,
,F01,SYBR,,Std-06,,88,2487.82168653306,83.5,95,
,F02,SYBR,,Std-06,,88,2594.30542590407,83,95,
,F03,SYBR,,Std-06,,88,2248.23729932006,83,95,
,F04,SYBR,,Unkn-06,,91.5,1861.60075963663,78.5,95,
,F05,SYBR,,Unkn-06,,91,1929.6585506867,78,95,
,F06,SYBR,,Unkn-06,,91,1913.74585105992,80,95,
,F07,SYBR,,Unkn-14,,91.5,2093.39830160431,81.5,95,
,F08,SYBR,,Unkn-14,,91.5,2019.70943321533,82,95,
,F09,SYBR,,Unkn-14,,91.5,2002.44969495392,82,95,
,F10,SYBR,,Unkn-22,,89.5,2085.59744059686,81.5,95,
,F11,SYBR,,Unkn-22,,89.5,2110.48726469888,81,95,
,F12,SYBR,,Unkn-22,,90,1971.33782111774,80,95,
,G01,SYBR,,Std-07,,88.5,2044.00515874336,82.5,95,
