,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18531.590881698,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,18451.0170278561,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18704.5065070743,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,14195.1786852116,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,14649.4905204022,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,14277.8389016477,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,16928.927415238,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,16294.9654171372,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,16259.9650778824,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,12874.8823790417,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,13492.5717653989,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,12750.4283011276,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,18427.9348065697,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,18491.4523674496,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,18295.3167582878,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,15987.6629874613,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,16140.8242281585,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,16143.8757754749,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,14424.1793071045,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,13469.7966917406,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,14058.6190493832,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,13523.0385478782,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,13636.5822711841,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,11654.2036830835,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,17894.3274479277,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,19894.3119336489,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18639.822839223,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,16908.5115727369,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,17315.7021882488,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,17595.3472649442,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,12815.2866678401,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,13364.6109657482,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,13270.5716425961,,Unknown,Unassigned,False
