,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,E12,SYBR,,Unkn-21,,88.5,2473.52170612784,69.5,95,
,F01,SYBR,,Std-06,,88.5,2679.35580200966,83.5,92,
,F02,SYBR,,Std-06,,88.5,2895.05091687481,83,95,
,F03,SYBR,,Std-06,,88.5,2969.42273510656,83,92,
,F04,SYBR,,Unkn-06,,89,2020.00582562648,78,95,
,F05,SYBR,,Unkn-06,,89,1989.20693017786,70,93.5,
,F06,SYBR,,Unkn-06,,89,2175.8726672441,70.5,93.5,
,F07,SYBR,,Unkn-14,,88.5,3019.34766843594,69,94,
,F08,SYBR,,Unkn-14,,88.5,3016.3708153891,68.5,94,
,F09,SYBR,,Unkn-14,,88.5,2976.40926037875,69,94,
,F10,SYBR,,Unkn-22,,89.5,1963.66620358301,70,95,
,F11,SYBR,,Unkn-22,,89.5,1955.59036287227,70,95,
,F12,SYBR,,Unkn-22,,89.5,1846.92372849369,70.5,95,
,G01,SYBR,,Std-07,,88.5,2389.35810704631,83.5,92,
,G02,SYBR,,Std-07,,88.5,2399.12817383129,83,93,
,G03,SYBR,,Std-07,,88.5,2244.68446132734,83,93,
,G04,SYBR,,Unkn-07,,89,2469.24844443769,70,92.5,
,G05,SYBR,,Unkn-07,,89,2331.48016081266,70,92.5,
,G06,SYBR,,Unkn-07,,89,2606.58398745433,70.5,93,
,G07,SYBR,,Unkn-15,,88.5,3002.35747968628,69,93,
,G08,SYBR,,Unkn-15,,88.5,2842.53131263014,78.5,93,
,G09,SYBR,,Unkn-15,,88.5,2870.51040281992,68,92.5,
,G10,SYBR,,Unkn-23,,88.5,2323.39846398757,69.5,95,
,G11,SYBR,,Unkn-23,,88.5,2368.23949229898,70,95,
,G12,SYBR,,Unkn-23,,88.5,2394.66539233122,70,94,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,89,2691.56510096362,70,94,
,H05,SYBR,,Unkn-08,,89,2787.91625638017,69,94,
,H06,SYBR,,Unkn-08,,89,2796.98657557629,70,94,
,H07,SYBR,,Unkn-16,,88.5,1951.50806236747,69.5,94,
,H08,SYBR,,Unkn-16,,88.5,1879.1930419935,69.5,94,
,H09,SYBR,,Unkn-16,,88.5,1865.07230459795,69.5,94,
,H10,SYBR,,Unkn-24,,87.5,2058.58925857202,81.5,95,
,H11,SYBR,,Unkn-24,,88.5,2096.5238620833,70,95,
,H12,SYBR,,Unkn-24,,88.5,2113.7776974856,70,95,
