,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,21354.7885348226,21487.7520647837,22822.8076040169,23619.7595699098,24964.6413605607,24023.7805517355,23822.7044479618,23734.5163867245,24433.9435654337,23767.1805101283,23585.5892096949,22936.0196229547,27179.7858411882,27214.7520473284,27440.9319242639,25819.7119581664,25576.7132957262,26171.6589703491,24067.8161952673,24086.593821053,25125.9473391579,24346.5483096974,24399.4834207652,21820.1361645997,26697.0283794108,28553.5824576423,28367.0366098401,25078.3975223368,26398.2361227462,25617.1553880762,23960.1336852211,22671.0551221777,25530.4211036067,27522.3474139813,27111.2155823901,26565.0872933476,28576.303429975,26164.1390099251,25245.3646268011,23681.3010612497,23303.6359543507,24935.9381348273,25430.6837849495,27797.3649108692,27598.7124586394,25577.6998963956,24142.8364722726,24756.9514102836,26072.039454056,28584.8009194713,26250.3047238578,28348.5533969654,24876.6385581431,26630.5249410291,25576.0138150714,25769.8552868849,26343.4470968812,26086.9619228471,26079.7811822247,25105.5037135179,27287.4061113668,27456.7217412484,28149.9562594931,26094.7271555118,27224.7023501586,26302.0225604006,26312.861421168,25217.9842086541,25976.0111626365,26239.0896855194,26219.6434503314,24350.1155445662,25446.1879149283,26362.3962974046,26847.343962273,25532.3921947234,26885.3588733225,26742.2817892319,27293.7335980019,25660.3787946566,26254.2469697145,25993.297806846,25364.2791093359,25018.6105732419,22940.2815639639,22419.0829851373,21401.5749628158,23722.8612337774,25806.196455826,25301.8478134258,25867.7422501556,26294.1976627249,25642.1794631679,25284.348907034,24501.1138286356,24454.8757956152
,65.5,21278.9869863563,21396.4465244968,22715.5640415973,23716.4730337544,25060.3773840306,24123.4560661653,23907.2128633569,23811.8998000153,24525.0542957752,23945.099549888,23678.6073172623,23008.2375280252,27158.4592830064,27234.2759360618,27398.7109937429,25914.8453125725,25681.5757178698,26269.2523705927,24148.106638415,24192.2042896467,25240.7224627791,24463.7042494853,24514.4405581236,21920.9324940032,26685.6542815761,28474.5251004068,28290.0170281571,25256.0196968696,26480.5703844839,25715.0675346194,24065.5570839789,22741.3403643813,25631.7858858044,27578.1368186102,27140.9823682026,26612.6898793802,28540.8245282633,26164.1687169676,25185.6018792598,23714.0669301595,23334.4168642961,25013.467532313,25430.0552274214,27822.7363216742,27643.1755250866,25682.6191133751,24210.7581107162,24871.0714334281,26002.4756734489,28515.2594511203,26141.3756129192,28412.3990319218,24919.9578186585,26655.1465165619,25650.9946974806,25879.5025852176,26440.5230244349,26161.2865816935,26153.3616809026,25152.0678315367,27232.4930444692,27381.7465563,28059.9766416223,26244.2386487266,27324.6713865544,26455.6911460762,26391.0920050452,25270.3806327398,26028.7191319225,26316.7141957593,26297.5604647739,24440.4129828362,25397.9835295102,26287.2063680517,26757.2172709321,25635.8942280271,26965.4406531351,26823.0341319839,27388.8188424972,25753.4465620777,26333.4870597391,26063.1649446941,25430.2536608207,25113.5026078236,22836.345601077,22288.2536277331,21275.1443416677,23828.1365324065,25902.2443034947,25401.049549975,25965.4714375526,26402.6055757229,25709.3980611714,25364.5384239347,24571.7964856598,24558.6464926486
,66,21203.18543789,21305.1409842099,22608.3204791777,23813.186497599,25156.1134075005,24223.1315805951,23991.7212787519,23889.283213306,24616.1650261167,24123.0185896477,23771.6254248297,23080.4554330956,27137.1327248246,27253.7998247952,27356.4900632219,26009.9786669786,25786.4381400133,26366.8457708363,24228.3970815627,24297.8147582403,25355.4975864003,24580.8601892731,24629.3976954819,22021.7288234067,26674.2801837414,28395.4677431712,28212.997446474,25433.6418714024,26562.9046462217,25812.9796811627,24170.9804827367,22811.6256065849,25733.1506680021,27633.9262232391,27170.7491540152,26660.2924654128,28505.3456265516,26164.19842401,25125.8391317184,23746.8327990693,23365.1977742416,25090.9969297988,25429.4266698934,27848.1077324793,27687.6385915337,25787.5383303545,24278.6797491598,24985.1914565726,25932.9118928419,28445.7179827694,26032.4465019806,28476.2446668781,24963.2770791738,26679.7680920948,25725.9755798898,25989.1498835502,26537.5989519886,26235.6112405399,26226.9421795806,25198.6319495554,27177.5799775717,27306.7713713515,27969.9970237515,26393.7501419415,27424.6404229501,26609.3597317517,26469.3225889225,25322.7770568255,26081.4271012086,26394.3387059991,26375.4774792164,24530.7104211063,25349.7791440921,26212.0164386988,26667.0905795913,25739.3962613308,27045.5224329477,26903.7864747359,27483.9040869926,25846.5143294989,26412.7271497638,26133.0320825422,25496.2282123055,25208.3946424054,22732.40963819,22157.4242703288,21148.7137205196,23933.4118310357,25998.2921511635,25500.2512865242,26063.2006249496,26511.013488721,25776.6166591749,25444.7279408355,24642.4791426839,24662.417189682
,66.5,21127.3838894237,21213.835443923,22501.076916758,23909.8999614436,25251.8494309704,24322.807095025,24076.229694147,23966.6666265968,24707.2757564582,24300.9376294073,23864.6435323971,23152.673338166,27115.8061666429,27273.3237135286,27314.2691327009,26105.1120213847,25891.3005621569,26464.4391710799,24308.6875247104,24403.4252268339,25470.2727100215,24698.0161290609,24744.3548328403,22122.5251528102,26662.9060859067,28316.4103859357,28135.9778647909,25611.2640459352,26645.2389079594,25910.8918277059,24276.4038814946,22881.9108487885,25834.5154501998,27689.715627868,27200.5159398278,26707.8950514454,28469.8667248399,26164.2281310525,25066.076384177,23779.598667979,23395.978684187,25168.5263272845,25428.7981123653,27873.4791432843,27732.1016579809,25892.4575473339,24346.6013876034,25099.3114797171,25863.3481122349,28376.1765144184,25923.5173910419,28540.0903018344,25006.5963396892,26704.3896676277,25800.956462299,26098.7971818828,26634.6748795423,26309.9358993863,26300.5226782586,25245.1960675742,27122.6669106742,27231.796186403,27880.0174058807,26543.2616351563,27524.6094593459,26763.0283174273,26547.5531727998,25375.1734809112,26134.1350704946,26471.963216239,26453.394493659,24621.0078593763,25301.574758674,26136.8265093459,26576.9638882504,25842.8982946346,27125.6042127603,26984.5388174879,27578.989331488,25939.58209692,26491.9672397884,26202.8992203903,25562.2027637903,25303.2866769871,22628.473675303,22026.5949129246,21022.2830993714,24038.6871296648,26094.3399988322,25599.4530230734,26160.9298123465,26619.421401719,25843.8352571784,25524.9174577363,24713.1617997081,24766.1878867153
,67,21051.5823409574,21122.529903636,22393.8333543384,24006.6134252882,25347.5854544403,24422.4826094548,24160.7381095421,24044.0500398875,24798.3864867998,24478.856669167,23957.6616399645,23224.8912432365,27094.4796084611,27292.847602262,27272.0482021799,26200.2453757908,25996.1629843004,26562.0325713235,24388.9779678581,24509.0356954276,25585.0478336427,24815.1720688488,24859.3119701987,22223.3214822137,26651.5319880719,28237.3530287002,28058.9582831078,25788.886220468,26727.5731696972,26008.8039742491,24381.8272802524,22952.1960909921,25935.8802323975,27745.5050324969,27230.2827256404,26755.497637478,28434.3878231282,26164.2578380949,25006.3136366357,23812.3645368888,23426.7595941324,25246.0557247703,25428.1695548373,27898.8505540894,27776.5647244281,25997.3767643134,24414.523026047,25213.4315028616,25793.7843316278,28306.6350460674,25814.5882801033,28603.9359367907,25049.9156002045,26729.0112431606,25875.9373447082,26208.4444802155,26731.750807096,26384.2605582326,26374.1031769366,25291.760185593,27067.7538437767,27156.8210014545,27790.0377880099,26692.7731283711,27624.5784957416,26916.6969031028,26625.7837566771,25427.5699049969,26186.8430397806,26549.5877264788,26531.3115081015,24711.3052976463,25253.3703732559,26061.636579993,26486.8371969096,25946.4003279383,27205.6859925728,27065.2911602399,27674.0745759834,26032.6498643411,26571.2073298131,26272.7663582384,25628.1773152751,25398.1787115689,22524.537712416,21895.7655555203,20895.8524782233,24143.9624282939,26190.387846501,25698.6547596226,26258.6589997435,26727.8293147171,25911.0538551819,25605.106974637,24783.8444567323,24869.9585837487
,67.5,20975.7807924909,21031.2243633491,22286.5897919187,24103.3268891327,25443.3214779101,24522.1581238845,24245.2465249373,24121.4334531782,24889.497217141,24656.7757089265,24050.6797475322,23297.1091483072,27073.1530502796,27312.3714909952,27229.8272716591,26295.3787301968,26101.025406444,26659.6259715672,24469.268411006,24614.6461640213,25699.8229572638,24932.3280086364,24974.2691075573,22324.1178116169,26640.1578902373,28158.2956714646,27981.9387014247,25966.508395001,26809.907431435,26106.7161207924,24487.25067901,23022.4813331957,26037.2450145953,27801.2944371257,27260.0495114532,26803.1002235109,28398.9089214168,26164.2875451376,24946.5508890941,23845.1304057988,23457.5405040779,25323.5851222556,25427.5409973091,27924.2219648944,27821.0277908749,26102.2959812928,24482.4446644905,25327.5515260061,25724.2205510209,28237.0935777161,25705.659169165,28667.7815717471,25093.2348607199,26753.6328186935,25950.9182271173,26318.0917785485,26828.8267346493,26458.5852170788,26447.6836756147,25338.3243036117,27012.840776879,27081.8458165063,27700.0581701389,26842.2846215859,27724.5475321374,27070.3654887784,26704.0143405548,25479.9663290825,26239.5510090667,26627.2122367187,26609.2285225443,24801.6027359166,25205.1659878376,25986.44665064,26396.7105055687,26049.9023612416,27285.7677723856,27146.0435029919,27769.1598204788,26125.7176317622,26650.4474198377,26342.6334960864,25694.1518667599,25493.0707461503,22420.6017495289,21764.9361981161,20769.4218570753,24249.2377269229,26286.4356941696,25797.8564961716,26356.3881871404,26836.2372277149,25978.2724531854,25685.2964915376,24854.5271137564,24973.7292807818
,68,20899.9792440246,20939.9188230622,22179.3462294991,24200.0403529773,25539.05750138,24621.8336383143,24329.7549403324,24198.816866469,24980.6079474825,24834.6947486862,24143.6978550996,23369.3270533776,27051.8264920978,27331.8953797286,27187.6063411381,26390.5120846029,26205.8878285875,26757.2193718109,24549.5588541537,24720.2566326149,25814.5980808849,25049.4839484242,25089.2262449156,22424.9141410204,26628.7837924026,28079.238314229,27904.9191197417,26144.1305695337,26892.2416931727,26204.6282673357,24592.6740777678,23092.7665753993,26138.609796793,27857.0838417546,27289.8162972658,26850.7028095435,28363.4300197051,26164.31725218,24886.7881415527,23877.8962747086,23488.3214140233,25401.1145197414,25426.912439781,27949.5933756994,27865.490857322,26207.2151982722,24550.3663029341,25441.6715491506,25654.6567704139,28167.5521093651,25596.7300582264,28731.6272067035,25136.5541212353,26778.2543942264,26025.8991095264,26427.7390768811,26925.902662203,26532.9098759252,26521.2641742926,25384.8884216305,26957.9277099815,27006.8706315578,27610.0785522682,26991.7961148008,27824.5165685332,27224.0340744539,26782.2449244321,25532.3627531682,26292.2589783527,26704.8367469585,26687.1455369869,24891.9001741866,25156.9616024195,25911.2567212871,26306.5838142279,26153.4043945453,27365.8495521982,27226.7958457439,27864.2450649741,26218.7853991834,26729.6875098624,26412.5006339345,25760.1264182447,25587.962780732,22316.6657866419,21634.1068407119,20642.9912359272,24354.513025552,26382.4835418383,25897.0582327208,26454.1173745374,26944.645140713,26045.4910511889,25765.4860084384,24925.2097707806,25077.4999778151
,68.5,20788.8990518534,20828.7090332887,22049.1289593507,24273.9589672568,25615.2305162281,24697.9108694494,24388.644048488,24254.8600736734,25051.3866845482,24994.1059579369,24199.6776726277,23397.5719058542,27018.7869546896,27351.5689417039,27145.3540425906,26457.5329135444,26282.7609736238,26827.0805563399,24600.3703323259,24796.8243440822,25903.9025166084,25122.8201326086,25163.4115648497,22484.2638455309,26601.17075421,27982.1830101526,27810.4825255191,26268.6788808155,26941.8656005926,26277.5641956271,24658.1646077874,23135.6952393822,26199.8069640709,27890.235578077,27300.8026884609,26868.1831423884,28312.1072266745,26154.524810388,24825.9305199307,23886.3284005481,23496.1105678656,25442.3892864035,25411.9338752208,27935.9959415021,27886.0633634148,26287.8708016982,24610.243002546,25543.9226488653,25574.3293606704,28092.3827435165,25478.2424826711,28756.1091128674,25156.7564771907,26782.7139461639,26078.6760384136,26509.5035010266,27002.695652466,26571.617858129,26569.3524590448,25391.2649451192,26885.6501497801,26912.5163457364,27501.4558169827,27094.3955497733,27865.7270548468,27315.0070400096,26840.1213324433,25557.2915855516,26322.7312876152,26755.3016386983,26735.5381895393,24944.9763367538,25083.4893737814,25817.6384423627,26191.0807528221,26214.4174127475,27411.1799223964,27269.3100715377,27936.6912176079,26276.9493700761,26781.6134216916,26448.4242642321,25797.1709520026,25647.2123057284,22192.2829568592,21494.6032785292,20506.7937542388,24429.4293283047,26454.7816136907,25971.3912320755,26529.680928454,27024.191613333,26093.3767885798,25826.1507606621,24979.2255637757,25145.7411199256
,69,20635.9652426208,20684.6878544481,21883.4609974937,24308.418772224,25655.4145963917,24732.3376362021,24409.1105437333,24271.072741234,25085.2747309616,25115.44100016,24207.4395539967,23378.5977294775,26953.983860512,27350.9792115246,27085.2471220035,26477.3177181427,26311.8957316911,26853.9593923969,24611.3845736204,24828.5658476809,25954.1474839352,25144.8792630998,25176.9824584033,22497.9318862031,26535.8963870871,27851.4637604764,27682.5553730818,26324.5167653924,26948.2285465192,26306.7689592776,24675.2184720661,23145.1470075798,26205.9029621553,27884.6021888306,27277.6523323073,26840.7908499304,28219.8408729344,26112.0143378621,24753.690798782,23861.7614791371,23473.8811177928,25435.258258016,25368.9532532394,27868.1569913774,27862.2865064446,26328.379995595,24648.9414229327,25621.9283174288,25468.5176061105,27988.6558088227,25339.9437409522,28723.9777925874,25140.449398746,26750.2449243107,26094.6271170671,26544.8176849363,27038.2720839663,26560.3908708901,26579.7138487076,25349.6666917593,26776.9220674135,26786.4142808978,27357.8818646682,27133.4109194247,27845.5134620132,27330.7569293452,26856.5199522607,25542.789099994,26313.0873314591,26769.4968744854,26745.5925772022,24953.0417804184,24971.4258668209,25688.1093714067,26036.9375051631,26216.1955112812,27404.3897097479,27261.1801695296,27967.8622240682,26285.963912633,26793.3002626879,26437.3205328524,25791.7731644524,25657.0049032133,22036.6601097132,21341.889864423,20352.7948573091,24457.6871368221,26487.3655678578,26005.0059793734,26564.8330637591,27058.5105310018,26110.9370100344,25852.9531321668,25003.3125937839,25165.0161402331
,69.5,20442.7711592221,20504.8795152764,21679.1739088949,24294.5933440603,25647.1061130371,24716.3629907509,24376.9655681907,24240.1924951565,25067.2141988048,25159.7809089817,24162.8325657207,23313.6923512731,26845.0254104304,27312.0973329737,26994.1079237923,26444.5582114813,26286.3698044119,26827.7246923053,24571.4043949154,24804.7766268188,25969.5485426191,25104.7209573293,25130.3637583491,22464.3494640589,26427.6927834499,27676.4748847364,27511.0286948036,26311.6062455841,26907.6621736144,26286.4317212916,24639.2300504297,23110.3427216242,26155.2757334661,27827.7139801778,27207.4430754757,26761.3376437921,28075.6428029842,26000.8698519615,24656.9175575318,23798.8544140617,23416.1575094685,25378.893536791,25289.0706086647,27744.2003063323,27784.6517143691,26320.0260592909,24653.9986959455,25663.3957774818,25325.3433271811,27839.4643019038,25170.4127181041,28633.7015161859,25085.2390900173,26671.37640017,26065.1319245258,26528.9654543932,27024.6071830913,26498.3371598524,26540.2052810558,25261.1588638799,26622.0870333947,26616.6747586633,27169.2001967705,27108.7751873896,27768.2701709747,27273.1488059153,26817.2197708027,25477.7906658768,26252.1862383429,26734.3470715509,26703.8919683434,24915.3038895912,24810.712725744,25510.3806622746,25835.6827396189,26154.2597092663,27340.575117824,27195.820030221,27945.9344721456,26243.6569110146,26754.9016834509,26375.292552425,25735.2285130852,25611.0343220012,21838.8525330357,21165.2738371166,20171.1170648287,24434.9501230299,26469.7524884427,25986.8389549898,26546.9180458338,27032.7035880724,26084.5720630583,25831.3686610103,24981.7301959176,25131.9743922344
