,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,12540.9747145306,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,12016.8205134703,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,13029.3001616172,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,16268.6452713323,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,17428.371778672,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,17169.6398236333,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,16796.3651699429,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,16565.0581488463,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,17402.829042763,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,16873.7187966283,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,16810.8837913468,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,15019.8963328275,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,24158.0019261497,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,24207.0351370239,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,24272.276817255,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,17982.6062722525,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,18519.8265060254,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,19379.5769710017,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,17363.9794443505,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,18066.8358481527,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,18818.1914179116,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,19445.3361328709,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,18721.5134023463,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,16933.3780924324,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,22610.3670614311,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,24132.1041184335,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,24214.4133901361,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,16509.3676624115,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,18608.806096933,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,18541.4675027867,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,18953.8423820575,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,17933.0551858165,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,20445.8294731385,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,19473.7929283682,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,19200.4765192646,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,18455.4329507011,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,25034.8831250974,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,22649.1004144039,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,21694.6962329255,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,17922.4963389651,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,18017.4275358382,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,19397.183355631,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,15192.5341406782,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,16299.773357403,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,16795.3954097744,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,13671.3005528098,,Unknown,Unassigned,False
