,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,34.5259571083322,34.9199007292502,34.539375942377,21.3886813662532,21.1680716012081,21.4881861927711,21.651916934387,21.7586978658174,21.3697493821556,22.1479816435504,22.3042839007047,22.2842911989005
A,copy number,365000000,365000000,365000000,2175143.49696824,4569388.7097075,1556268.77455037,897077.494158053,626317.152939111,2318209.24240882,169023.084931839,99895.6080948623,106846.698804582
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,10.5909020241938,10.5741985863812,10.794337469397,20.6300889543808,20.6068129234469,20.7319129240873,22.0626239681938,22.0300294011015,21.9598391294491,27.3012929015273,27.5566836804666,27.3950128343899
B,copy number,36500000,36500000,36500000,27925143.9592071,30200070.7950412,19824544.5841134,225256.089966702,251365.67274849,318326.526707137,0.00498393643632475,0.00211046371339892,0.00363598824589475
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,14.4024579753493,14.3089649175176,14.4419282109872,20.4653409890937,20.556645328691,21.1775734816098,26.4165951344219,26.0866128232537,26.2162324387439,18.5640946232829,18.58485327906,18.8146319488299
C,copy number,3650000,3650000,3650000,48611217.7301608,35753314.3716583,4425611.65188853,0.097803374030875,0.296856614217052,0.191927680811229,29172168047.2434,27204122909.9264,12556433526.3437
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,17.8051982464844,18.0931418701268,18.0278953553814,26.4194445618173,26.6520469809148,26.6482904602987,18.0795672842271,18.2843467897789,18.1211656729422,18.284879559524,18.4756922794565,18.5370409695696
D,copy number,365000,365000,365000,0.0968701690683047,0.0442889489725486,0.0448522940688663,148933859376.536,74774844514.5493,129481288198.06,74640922583.0729,39277903910.8355,31952244425.0851
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,21.6068939931489,21.3839775009554,21.7263088461986,18.8646680628024,19.1133956610037,18.8981561131341,19.1443647922493,19.2173671962197,19.053440641821,22.2175517724826,22.2826828013218,22.2823079428786
E,copy number,36500,36500,36500,10610847773.8794,4595070485.22572,9480146249.92678,4140358518.97456,3238633512.51683,5622152002.01765,133747.402834039,107426.495896919,107562.07677859
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,25.3036976569638,25.2469418631444,25.3380863758878,21.9813133679587,20.4198732751319,19.9564106990255,21.8410058443512,21.5458011960598,21.3717251707145,21.4809882357739,21.8263987807093,22.0299247491085
F,copy number,3650,3650,3650,296137.355297953,56647018.59382,269414217.862216,474810.392115629,1282016.42879542,2302849.06778486,1594420.07745748,498729.506989675,251454.199753138
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,29.0346955546881,28.6485679911953,28.9892639460259,22.8010504358321,21.8834147954762,21.3747080337075,22.1232377776664,22.351471136823,21.9815870248086,21.9364204908606,21.9454974227455,22.0950205220551
G,copy number,365,365,365,18777.4624070278,411670.108534145,2279852.28653097,183697.593075253,85230.130572825,295864.805777397,344424.279953556,334064.187563994,201993.067409085
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,34.4434050857471,34.4513867717306,34.4449909029551,22.0048150907808,21.6566859558175,22.0153872381402,21.4251893285294,21.9177699921668,20.9790100914279,21.379068578857,21.4315355694067,21.6446445024182
H,copy number,NaN,NaN,NaN,273621.901484584,882797.589214597,264059.688338588,1923711.59612373,366730.603430819,8632325.55540762,2246646.69193871,1883069.71353493,919299.322373264
