,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,21242.8451778555,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,20364.5283412323,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,21266.4070826539,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,16660.6103847842,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,16931.1432926806,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,15276.6511742465,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,15398.3723593643,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,15308.0127832266,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,15553.9942574673,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,16104.6411169704,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,15258.3708080654,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,21287.3756538871,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,20558.3705907899,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,20980.0294209214,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,20854.0278976574,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,17022.3498594118,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,17162.4600463899,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,16896.3170923317,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,15741.8163720149,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,15615.9922653925,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,16291.2227831306,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,16249.252741397,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,16265.8737720931,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,19523.7328025927,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,19475.1876942762,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,20130.4691333242,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,19810.6169795805,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,16427.7378302905,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,17072.7341104614,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,16686.7017143693,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,16058.9851652118,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,16068.8190034001,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,15818.4367604117,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,16170.0061494374,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,16811.9123192918,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,16701.1975311587,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,20700.249099502,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19500.403250087,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,20290.0528389217,,Standard,Unassigned,False
