,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3694.84311194744,84.5,95,
,A02,SYBR,,Std-01,,88.5,3592.05953627525,84.5,92,
,A03,SYBR,,Std-01,,88.5,3701.74579981513,84.5,95,
,A04,SYBR,,Unkn-01,,90.5,1967.82565659388,85,95,
,A05,SYBR,,Unkn-01,,90.5,2021.4354370681,85,95,
,A06,SYBR,,Unkn-01,,90.5,1792.63726329055,85,95,
,A07,SYBR,,Unkn-09,,92,1955.87400564757,85,95,
,A08,SYBR,,Unkn-09,,92,1967.58290438976,82,95,
,A09,SYBR,,Unkn-09,,92,2018.18607945532,84,95,
,A10,SYBR,,Unkn-17,,90.5,1972.94258792989,85,95,
,A11,SYBR,,Unkn-17,,91,1913.71186657209,84.5,95,
,A12,SYBR,,Unkn-17,,90,2625.18210144192,84.5,95,
,B01,SYBR,,Std-02,,88.5,3714.94330083582,83,95,
,B02,SYBR,,Std-02,,88.5,3726.67604064284,84.5,91.5,
,B03,SYBR,,Std-02,,88.5,3646.14460408867,84,91.5,
,B04,SYBR,,Unkn-02,,91,2169.31994077921,84,95,
,B05,SYBR,,Unkn-02,,90.5,2132.439042392,83.5,95,
,B06,SYBR,,Unkn-02,,91,2100.34095370385,82,95,
,B07,SYBR,,Unkn-10,,91,1905.44155038595,83.5,95,
,B08,SYBR,,Unkn-10,,91,1871.8236155739,82,95,
,B09,SYBR,,Unkn-10,,91,1969.34881946466,84.5,95,
,B10,SYBR,,Unkn-18,,91,1951.79184021757,85.5,95,
,B11,SYBR,,Unkn-18,,91.5,2013.00368099623,83.5,95,
,B12,SYBR,,Unkn-18,,90.5,2299.2378074365,85,95,
,C01,SYBR,,Std-03,,88.5,3639.45034308876,82,91.5,
,C02,SYBR,,Std-03,,88.5,3682.08881147727,84,91.5,
,C03,SYBR,,Std-03,,88.5,3638.34170464126,84,91.5,
,C04,SYBR,,Unkn-03,,90.5,1899.35145051125,83,95,
,C05,SYBR,,Unkn-03,,90.5,1962.398159652,83,95,
,C06,SYBR,,Unkn-03,,90.5,1937.10924931468,82.5,95,
,C07,SYBR,,Unkn-11,,90.5,1776.95702027519,84.5,95,
,C08,SYBR,,Unkn-11,,90.5,1786.9715574375,84,95,
,C09,SYBR,,Unkn-11,,90.5,1764.46728560276,85.5,95,
,C10,SYBR,,Unkn-19,,90.5,1922.98509292676,80.5,95,
,C11,SYBR,,Unkn-19,,90.5,2041.84603342127,84.5,95,
,C12,SYBR,,Unkn-19,,90.5,1908.35906436789,84.5,95,
,D01,SYBR,,Std-04,,88.5,3688.42303916972,84,95,
,D02,SYBR,,Std-04,,88.5,3426.78567827485,84,94,
,D03,SYBR,,Std-04,,88.5,3533.34154683155,84,91.5,
,D04,SYBR,,Unkn-04,,90.5,2062.60898991241,82,95,
,D05,SYBR,,Unkn-04,,90.5,2217.17975701037,84.5,95,
,D06,SYBR,,Unkn-04,,90.5,2162.77113624884,82.5,95,
,D07,SYBR,,Unkn-12,,91,2063.10407139014,84.5,95,
,D08,SYBR,,Unkn-12,,91,2007.85123619195,84,95,
,D09,SYBR,,Unkn-12,,91,1966.32805698576,84.5,95,
,D10,SYBR,,Unkn-20,,91,2162.63422482568,85.5,95,
,D11,SYBR,,Unkn-20,,91,2209.51722850315,85,95,
,D12,SYBR,,Unkn-20,,91,2204.57725894229,84.5,95,
,E01,SYBR,,Std-05,,88,3524.58038215984,84,95,
,E02,SYBR,,Std-05,,88,3461.21845705237,84,95,
,E03,SYBR,,Std-05,,88,3386.39664461061,80.5,95,
,E04,SYBR,,Unkn-05,,90.5,2120.19923650798,84,95,
,E05,SYBR,,Unkn-05,,90.5,1972.91517187235,83.5,95,
,E06,SYBR,,Unkn-05,,90.5,2000.3199919514,81.5,95,
,E07,SYBR,,Unkn-13,,90,1825.79402970438,82.5,95,
,E08,SYBR,,Unkn-13,,90,2071.46406255803,82.5,95,
,E09,SYBR,,Unkn-13,,90,2048.85522753445,78.5,95,
,E10,SYBR,,Unkn-21,,91,2044.93868976286,85,95,
,E11,SYBR,,Unkn-21,,91,2086.1463866745,84,95,
,E12,SYBR,,Unkn-21,,91,1948.9210542133,84,95,
,F01,SYBR,,Std-06,,88,3245.57117612472,84,95,
,F02,SYBR,,Std-06,,88,2907.43823871325,83.5,95,
,F03,SYBR,,Std-06,,88,3373.73723785374,83.5,95,
,F04,SYBR,,Unkn-06,,91,2048.84478406528,81.5,95,
,F05,SYBR,,Unkn-06,,91,2150.63646574434,83.5,95,
,F06,SYBR,,Unkn-06,,91,2021.87826013965,83,95,
,F07,SYBR,,Unkn-14,,90,2049.58380666508,86.5,95,
,F08,SYBR,,Unkn-14,,90,2016.93156982781,87,95,
,F09,SYBR,,Unkn-14,,90,1859.09151454697,86.5,95,
,F10,SYBR,,Unkn-22,,91.5,2208.67451031015,84.5,95,
,F11,SYBR,,Unkn-22,,91.5,2167.6306847746,84.5,95,
,F12,SYBR,,Unkn-22,,92,1940.0266426102,84,95,
,G01,SYBR,,Std-07,,88,2687.48778207878,83.5,95,
,G02,SYBR,,Std-07,,88,2714.53663694893,83,95,
,G03,SYBR,,Std-07,,88,2814.63816560985,82,95,
,G04,SYBR,,Unkn-07,,91,1984.80144396438,83.5,95,
,G05,SYBR,,Unkn-07,,91,1936.78426039315,84,95,
,G06,SYBR,,Unkn-07,,91,1881.85548468422,80,95,
