,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,25.3477804496178,365000000
,A02,SYBR,,Std-01,,12.3760530059509,365000000
,A03,SYBR,,Std-01,,11.0839217361227,365000000
,A04,SYBR,,Unkn-01,,29.4961709662146,51900.3385088994
,A05,SYBR,,Unkn-01,,31.1783220520481,15561.6648785924
,A06,SYBR,,Unkn-01,,29.353093029473,57499.5524119058
,A07,SYBR,,Unkn-09,,27.0907204867645,290546.364971317
,A08,SYBR,,Unkn-09,,26.4749450679793,451553.114553823
,A09,SYBR,,Unkn-09,,23.4093239989246,4055584.66322892
,A10,SYBR,,Unkn-17,,22.3534414485864,8637957.56726895
,A11,SYBR,,Unkn-17,,23.0624312173693,5199121.16996434
,A12,SYBR,,Unkn-17,,24.2419513446833,2234208.09149092
,B01,SYBR,,Std-02,,31.1000950647314,36500000
,B02,SYBR,,Std-02,,19.2709419232711,36500000
,B03,SYBR,,Std-02,,15.5628945249291,36500000
,B04,SYBR,,Unkn-02,,24.8871346527376,1407618.54638031
,B05,SYBR,,Unkn-02,,29.7774923799029,42431.1751627913
,B06,SYBR,,Unkn-02,,26.2804809853188,519018.863497696
,B07,SYBR,,Unkn-10,,25.7918400133799,736445.070550704
,B08,SYBR,,Unkn-10,,24.585348300743,1747166.4538466
,B09,SYBR,,Unkn-10,,23.536385132658,3702883.87319056
,B10,SYBR,,Unkn-18,,25.1615409318576,1156512.45300153
,B11,SYBR,,Unkn-18,,25.5799968345739,857075.732537795
,B12,SYBR,,Unkn-18,,26.0303838264116,620809.246125113
,C01,SYBR,,Std-03,,31.7052720547064,3650000
,C02,SYBR,,Std-03,,23.5204254274026,3650000
,C03,SYBR,,Std-03,,19.8984765727804,3650000
,C04,SYBR,,Unkn-03,,25.6627425489718,807768.653755069
,C05,SYBR,,Unkn-03,,30.1599346420866,32266.6175178114
,C06,SYBR,,Unkn-03,,28.9102351859506,78955.8070341908
,C07,SYBR,,Unkn-11,,26.5217218618904,436678.920963724
,C08,SYBR,,Unkn-11,,25.6165440846538,834937.103721641
,C09,SYBR,,Unkn-11,,24.755497465926,1546754.60541328
,C10,SYBR,,Unkn-19,,23.5164416342987,3756142.90569983
,C11,SYBR,,Unkn-19,,24.9304448178932,1364634.71903855
,C12,SYBR,,Unkn-19,,24.0506729697296,2562165.80933365
,D01,SYBR,,Std-04,,26.6941689144558,365000
,D02,SYBR,,Std-04,,25.5212255248208,365000
,D03,SYBR,,Std-04,,24.086672037111,365000
,D04,SYBR,,Unkn-04,,26.3418984818352,496687.892524584
,D05,SYBR,,Unkn-04,,27.837904148522,170159.738663699
