,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2268.30491508211,84.5,95,
,A02,SYBR,,Std-01,,91,2250.78625069901,82.5,95,
,A03,SYBR,,Std-01,,91,2288.98870237299,82.5,95,
,A04,SYBR,,Unkn-01,,91,1920.45800394718,79,95,
,A05,SYBR,,Unkn-01,,91,2052.75260642988,80.5,95,
,A06,SYBR,,Unkn-01,,91,1895.08292671726,84,95,
,A07,SYBR,,Unkn-09,,91,1737.10479359981,81.5,95,
,A08,SYBR,,Unkn-09,,91,1709.77484131241,81.5,95,
,A09,SYBR,,Unkn-09,,91,1752.62193280347,81.5,95,
,A10,SYBR,,Unkn-17,,90.5,1441.14026991359,81,95,
,A11,SYBR,,Unkn-17,,90.5,1504.73647221935,79,95,
,A12,SYBR,,Unkn-17,,90.5,1622.55084118667,80,95,
,B01,SYBR,,Std-02,,91,2320.88849081129,85.5,95,
,B02,SYBR,,Std-02,,91,2178.4260349345,81,95,
,B03,SYBR,,Std-02,,91,2302.61351024332,83,95,
,B04,SYBR,,Unkn-02,,91,1567.41282645604,81.5,95,
,B05,SYBR,,Unkn-02,,91,1536.65760465658,80.5,95,
,B06,SYBR,,Unkn-02,,91,1570.09666484283,81,95,
,B07,SYBR,,Unkn-10,,90.5,1565.06554336979,81,95,
,B08,SYBR,,Unkn-10,,90.5,1537.59510171555,81,95,
,B09,SYBR,,Unkn-10,,90.5,1580.35611369235,80,95,
,B10,SYBR,,Unkn-18,,90.5,1569.78456623439,80.5,95,
,B11,SYBR,,Unkn-18,,90.5,1512.61678960166,81,95,
,B12,SYBR,,Unkn-18,,91,1674.00157025093,83,95,
,C01,SYBR,,Std-03,,90.5,2340.63757942571,80,95,
,C02,SYBR,,Std-03,,90.5,2421.62972480018,83,95,
,C03,SYBR,,Std-03,,90.5,2362.8509557734,83.5,95,
,C04,SYBR,,Unkn-03,,90,1543.66321354091,80,95,
,C05,SYBR,,Unkn-03,,90,1591.98500206859,79.5,95,
,C06,SYBR,,Unkn-03,,90,1541.20529288462,81,95,
,C07,SYBR,,Unkn-11,,90.5,1690.13173722912,81,95,
,C08,SYBR,,Unkn-11,,90.5,1692.52933035846,80.5,95,
,C09,SYBR,,Unkn-11,,90.5,1718.15921451143,80,95,
,C10,SYBR,,Unkn-19,,90.5,1916.37992337634,78.5,95,
,C11,SYBR,,Unkn-19,,90.5,1928.70493072497,66.5,95,
,C12,SYBR,,Unkn-19,,90.5,1990.36197943027,67.5,95,
,D01,SYBR,,Std-04,,90.5,2300.25121901963,80,95,
,D02,SYBR,,Std-04,,90.5,2278.68722883308,84,95,
,D03,SYBR,,Std-04,,90.5,2310.13340737828,83,95,
,D04,SYBR,,Unkn-04,,90.5,1717.12317969835,79,95,
,D05,SYBR,,Unkn-04,,91,1708.74070475253,82,95,
,D06,SYBR,,Unkn-04,,91,1668.17577997609,81,95,
,D07,SYBR,,Unkn-12,,90.5,1811.77419606966,67,95,
,D08,SYBR,,Unkn-12,,90.5,1693.93256037403,81,95,
,D09,SYBR,,Unkn-12,,90.5,1793.76974521356,67,95,
,D10,SYBR,,Unkn-20,,91,1909.86859146127,81,95,
,D11,SYBR,,Unkn-20,,91,1903.41876719833,82,95,
,D12,SYBR,,Unkn-20,,91,1940.93626317911,80,95,
,E01,SYBR,,Std-05,,90.5,2216.2198082747,80,95,
,E02,SYBR,,Std-05,,90.5,2230.1048714072,82.5,95,
,E03,SYBR,,Std-05,,90.5,2246.37267687759,82.5,95,
,E04,SYBR,,Unkn-05,,90.5,1928.85618630711,67,95,
,E05,SYBR,,Unkn-05,,90.5,1847.66234722879,66.5,95,
,E06,SYBR,,Unkn-05,,90.5,1873.29585864767,67,95,
,E07,SYBR,,Unkn-13,,90.5,1618.14267739817,66.5,95,
,E08,SYBR,,Unkn-13,,90.5,1535.53818306585,66.5,95,
,E09,SYBR,,Unkn-13,,90.5,1595.99618068905,66.5,95,
,E10,SYBR,,Unkn-21,,90,1695.78142552376,66.5,95,
,E11,SYBR,,Unkn-21,,90,1701.36642364675,66.5,95,
,E12,SYBR,,Unkn-21,,90,1816.35626908264,67,95,
,F01,SYBR,,Std-06,,90.5,2154.85319095804,80.5,95,
