,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,9.30667491909244,365000000
,A02,SYBR,,Std-01,,9.17056898637705,365000000
,A03,SYBR,,Std-01,,9.20848828351294,365000000
,A04,SYBR,,Unkn-01,,21.6213238576559,111560.153058332
,A05,SYBR,,Unkn-01,,21.1025533829883,156514.196895458
,A06,SYBR,,Unkn-01,,21.2290032128156,144115.847935449
,A07,SYBR,,Unkn-09,,17.9615890967889,1215779.69285162
,A08,SYBR,,Unkn-09,,17.9869553276097,1195817.40101328
,A09,SYBR,,Unkn-09,,17.9181303146354,1250757.75772406
,A10,SYBR,,Unkn-17,,16.7515400293806,2678189.4694465
,A11,SYBR,,Unkn-17,,16.2123774637324,3807729.05867493
,A12,SYBR,,Unkn-17,,16.9313948577254,2381561.18514831
,B01,SYBR,,Std-02,,13.0075281508033,36500000
,B02,SYBR,,Std-02,,12.7168168427711,36500000
,B03,SYBR,,Std-02,,12.9645109452426,36500000
,B04,SYBR,,Unkn-02,,17.2802213930004,1896651.05645373
,B05,SYBR,,Unkn-02,,16.5733092791869,3008572.69984058
,B06,SYBR,,Unkn-02,,17.2698412628612,1909543.99181542
,B07,SYBR,,Unkn-10,,17.3191665997211,1849049.26599627
,B08,SYBR,,Unkn-10,,17.458589635371,1688220.82451651
,B09,SYBR,,Unkn-10,,17.3400022295653,1824074.85965452
,B10,SYBR,,Unkn-18,,19.9827055186532,325066.913610623
,B11,SYBR,,Unkn-18,,20.0007921885054,321252.215221944
,B12,SYBR,,Unkn-18,,20.3031136739219,263726.398803059
,C01,SYBR,,Std-03,,16.3603840723356,3650000
,C02,SYBR,,Std-03,,16.1300755712925,3650000
,C03,SYBR,,Std-03,,16.0192250411574,3650000
,C04,SYBR,,Unkn-03,,17.3068052396396,1864027.39080721
,C05,SYBR,,Unkn-03,,17.3942664084098,1760603.51951665
,C06,SYBR,,Unkn-03,,17.1376135965905,2081658.0103013
,C07,SYBR,,Unkn-11,,20.1494284524752,291551.598657197
,C08,SYBR,,Unkn-11,,20.3139575870206,261866.482854184
,C09,SYBR,,Unkn-11,,20.1122661456544,298709.49093165
