,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,9.30667491909244,9.22857739632748,0.0702416227769424,365000000,8.56229286445648,365000000,0,59,
,A02,SYBR,,Std-01,,,9.17056898637705,9.22857739632748,0.0702416227769424,365000000,8.56229286445648,365000000,0,59,
,A03,SYBR,,Std-01,,,9.20848828351294,9.22857739632748,0.0702416227769424,365000000,8.56229286445648,365000000,0,59,
,A04,SYBR,,Unkn-01,,,21.6213238576559,21.3176268178199,0.270501957238204,111560.153058332,5.0475091014379,137396.732629746,23218.018804283,59,
,A05,SYBR,,Unkn-01,,,21.1025533829883,21.3176268178199,0.270501957238204,156514.196895458,5.19455373711388,137396.732629746,23218.018804283,59,
,A06,SYBR,,Unkn-01,,,21.2290032128156,21.3176268178199,0.270501957238204,144115.847935449,5.15871174134466,137396.732629746,23218.018804283,59,
,A07,SYBR,,Unkn-09,,,17.9615890967889,17.9555582463447,0.0348065937796434,1215779.69285162,6.08485488509535,1220784.95052965,27810.0728548956,59,
,A08,SYBR,,Unkn-09,,,17.9869553276097,17.9555582463447,0.0348065937796434,1195817.40101328,6.077664868794,1220784.95052965,27810.0728548956,59,
,A09,SYBR,,Unkn-09,,,17.9181303146354,17.9555582463447,0.0348065937796434,1250757.75772406,6.09717320524028,1220784.95052965,27810.0728548956,59,
,A10,SYBR,,Unkn-17,,,16.7515400293806,16.6317707836128,0.374172430023872,2678189.4694465,6.42784129807718,2955826.57108992,752529.382168282,59,
,A11,SYBR,,Unkn-17,,,16.2123774637324,16.6317707836128,0.374172430023872,3807729.05867493,6.58066603831835,2955826.57108992,752529.382168282,59,
,A12,SYBR,,Unkn-17,,,16.9313948577254,16.6317707836128,0.374172430023872,2381561.18514831,6.37686174353434,2955826.57108992,752529.382168282,59,
,B01,SYBR,,Std-02,,,13.0075281508033,12.896285312939,0.156905445513763,36500000,7.56229286445647,36500000,0,59,
