,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,G08,SYBR,,Unkn-15,,88.5,2212.4064311961,69.5,95,
,G09,SYBR,,Unkn-15,,88.5,2111.63725585452,69,94,
,G10,SYBR,,Unkn-23,,88,2447.27897513288,79,95,
,G11,SYBR,,Unkn-23,,88,2474.27158106717,78,95,
,G12,SYBR,,Unkn-23,,88,2438.79660495387,77.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,88,2400.7368188059,79.5,95,
,H05,SYBR,,Unkn-08,,88,2519.14023602848,80,95,
,H06,SYBR,,Unkn-08,,88,2549.67492973948,80,95,
,H07,SYBR,,Unkn-16,,89,2470.82075120531,78.5,95,
,H08,SYBR,,Unkn-16,,89,2465.80603356843,79,95,
,H09,SYBR,,Unkn-16,,89,2245.90122048764,79,95,
,H10,SYBR,,Unkn-24,,88.5,2200.66271721663,69.5,95,
,H11,SYBR,,Unkn-24,,88.5,2269.49883332814,70,95,
,H12,SYBR,,Unkn-24,,88.5,2422.58718145458,78,95,
