,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,NaN,NaN,NaN,17.888496936327,17.8947390644119,18.0543073560511,21.8882127706233,NaN,22.0636217391118,19.1871108338335,19.2610261634055,19.3832920306691
A,copy number,365000000,365000000,365000000,217576.361143495,216746.640767909,196577.867862581,18809.3750338219,NaN,16894.514340384,98266.0473677059,93919.2696954723,87147.1098960786
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,9.28718774645398,9.24794641764891,9.22161638733226,19.7098227237601,19.4289370272909,19.4100702183849,20.092389180107,19.8445077221153,19.9290177488775,21.5289977743957,21.5802718411984,21.6736144268922
B,copy number,36500000,36500000,36500000,71359.519298278,84746.0101481503,85730.3488543163,56461.8306988739,65712.6289660297,62399.8710662152,23434.9401684281,22710.8691518863,21449.6723034559
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,13.153317636641,13.0341231462302,13.0773544909152,20.003321801967,19.7074086792352,19.8847441479331,19.2464807281472,19.6301231919024,19.5112635918315,21.3705025327007,21.383507089425,21.4227586031357
C,copy number,3650000,3650000,3650000,59625.4374201721,71465.0393182887,64113.9988207389,94759.1800386427,74926.9924645259,80581.349554412,25822.3853076822,25617.6553762646,25009.5120756579
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,17.796378098954,17.4232900628636,17.6494793666269,20.3777003948837,20.4373906180885,20.3195075763158,19.6921629652386,19.766920067054,19.6967383068899,20.4874810407725,20.6861076864251,20.84931841145
D,copy number,365000,365000,365000,47414.5008453344,45713.4329781371,49133.813872006,72135.0567851898,68908.6641190403,71933.3229733173,44333.1294664805,39257.9684223704,35525.6313433694
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,20.8892894732267,20.8905706274209,21.0630902006635,20.6019194072799,20.8429909323328,20.6777876721113,20.6306651475744,21.029943253722,20.663219830621,24.5438314826668,24.7883179982607,24.6545651022853
E,copy number,36500,36500,36500,41334.0006339569,35663.4889012937,39458.4040795702,40613.0880607141,31807.2867603231,39811.8225205493,3701.99620182474,3187.45860543059,3459.3925656679
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,24.7735319417615,24.6915297848315,24.491656196481,19.8855820492565,19.8491474770622,19.8461453941801,20.4293697476344,20.4934558368146,20.4258368281046,18.2929108162878,18.2572922907417,18.5087941745888
F,copy number,3650,3650,3650,64081.1249267661,65526.2726502881,65646.7912275099,45938.4154246801,44171.2937577468,46037.8634556687,169866.245181747,173610.303487697,148839.841202369
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,27.7905277962897,28.0371243892692,28.1175687750454,24.2212551311065,24.2210076769612,24.0359738023258,21.0510079632394,21.1707899934032,21.2301706608263,20.024987875137,20.0015247983267,20.1470102052469
G,copy number,365,365,365,4510.09683300265,4510.78000532535,5051.71536223479,31399.8107145633,29180.0200594309,28138.4732081416,58839.9268884103,59691.0574127638,54605.3437654257
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,NaN,39.9052503171082,NaN,19.1493108880752,19.1117819156645,19.4350558294922,19.2772797930232,19.2477929053035,19.3372130431203,20.2995460294196,20.4308983706916,20.2367653784211
H,copy number,NaN,NaN,NaN,100566.139699903,102903.000827299,84429.2070452171,92989.525890681,94683.1025540565,89640.0487861108,49737.828303757,45895.4528767053,51686.3289848931
