,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,NaN,0,0,365000000,8.56229286445648,0,0,60,
,A02,SYBR,,Std-01,,,NaN,0,0,365000000,8.56229286445648,0,0,60,
,A03,SYBR,,Std-01,,,NaN,0,0,365000000,8.56229286445648,0,0,60,
,A04,SYBR,,Unkn-01,,,17.888496936327,17.9458477855967,0.0939805823461518,217576.361143495,5.33761170912076,210300.289924662,11891.2051287003,60,
,A05,SYBR,,Unkn-01,,,17.8947390644119,17.9458477855967,0.0939805823461518,216746.640767909,5.33595237531888,210300.289924662,11891.2051287003,60,
,A06,SYBR,,Unkn-01,,,18.0543073560511,17.9458477855967,0.0939805823461518,196577.867862581,5.29353462028035,210300.289924662,11891.2051287003,60,
,A07,SYBR,,Unkn-09,,,21.8882127706233,21.9759172548675,0.124032871099199,18809.3750338219,4.27437436578581,17851.9446871029,1354.0109813575,60,
,A08,SYBR,,Unkn-09,,,NaN,0,0,NaN,NaN,0,0,60,
,A09,SYBR,,Unkn-09,,,22.0636217391118,21.9759172548675,0.124032871099199,16894.514340384,4.22774571180651,17851.9446871029,1354.0109813575,60,
,A10,SYBR,,Unkn-17,,,19.1871108338335,19.2771430093027,0.0990786558205862,98266.0473677059,4.99240348743578,93110.8089864189,5603.38283209814,60,
,A11,SYBR,,Unkn-17,,,19.2610261634055,19.2771430093027,0.0990786558205862,93919.2696954723,4.97275470689694,93110.8089864189,5603.38283209814,60,
,A12,SYBR,,Unkn-17,,,19.3832920306691,19.2771430093027,0.0990786558205862,87147.1098960786,4.94025298895608,93110.8089864189,5603.38283209814,60,
,B01,SYBR,,Std-02,,,9.28718774645398,9.25225018381171,0.0329968572239154,36500000,7.56229286445647,36500000,0,60,
,B02,SYBR,,Std-02,,,9.24794641764891,9.25225018381171,0.0329968572239154,36500000,7.56229286445647,36500000,0,60,
,B03,SYBR,,Std-02,,,9.22161638733226,9.25225018381171,0.0329968572239154,36500000,7.56229286445647,36500000,0,60,
,B04,SYBR,,Unkn-02,,,19.7098227237601,19.5162766564786,0.167881056821964,71359.519298278,4.85345191582423,80611.9594335815,8027.94911637747,60,
