,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,NaN,365000000
,A02,SYBR,,Std-01,,NaN,365000000
,A03,SYBR,,Std-01,,NaN,365000000
,A04,SYBR,,Unkn-01,,17.888496936327,217576.361143495
,A05,SYBR,,Unkn-01,,17.8947390644119,216746.640767909
,A06,SYBR,,Unkn-01,,18.0543073560511,196577.867862581
,A07,SYBR,,Unkn-09,,21.8882127706233,18809.3750338219
,A08,SYBR,,Unkn-09,,NaN,NaN
,A09,SYBR,,Unkn-09,,22.0636217391118,16894.514340384
,A10,SYBR,,Unkn-17,,19.1871108338335,98266.0473677059
,A11,SYBR,,Unkn-17,,19.2610261634055,93919.2696954723
,A12,SYBR,,Unkn-17,,19.3832920306691,87147.1098960786
,B01,SYBR,,Std-02,,9.28718774645398,36500000
,B02,SYBR,,Std-02,,9.24794641764891,36500000
,B03,SYBR,,Std-02,,9.22161638733226,36500000
,B04,SYBR,,Unkn-02,,19.7098227237601,71359.519298278
,B05,SYBR,,Unkn-02,,19.4289370272909,84746.0101481503
,B06,SYBR,,Unkn-02,,19.4100702183849,85730.3488543163
,B07,SYBR,,Unkn-10,,20.092389180107,56461.8306988739
,B08,SYBR,,Unkn-10,,19.8445077221153,65712.6289660297
,B09,SYBR,,Unkn-10,,19.9290177488775,62399.8710662152
,B10,SYBR,,Unkn-18,,21.5289977743957,23434.9401684281
,B11,SYBR,,Unkn-18,,21.5802718411984,22710.8691518863
,B12,SYBR,,Unkn-18,,21.6736144268922,21449.6723034559
,C01,SYBR,,Std-03,,13.153317636641,3650000
,C02,SYBR,,Std-03,,13.0341231462302,3650000
,C03,SYBR,,Std-03,,13.0773544909152,3650000
,C04,SYBR,,Unkn-03,,20.003321801967,59625.4374201721
,C05,SYBR,,Unkn-03,,19.7074086792352,71465.0393182887
,C06,SYBR,,Unkn-03,,19.8847441479331,64113.9988207389
,C07,SYBR,,Unkn-11,,19.2464807281472,94759.1800386427
,C08,SYBR,,Unkn-11,,19.6301231919024,74926.9924645259
,C09,SYBR,,Unkn-11,,19.5112635918315,80581.349554412
,C10,SYBR,,Unkn-19,,21.3705025327007,25822.3853076822
,C11,SYBR,,Unkn-19,,21.383507089425,25617.6553762646
,C12,SYBR,,Unkn-19,,21.4227586031357,25009.5120756579
,D01,SYBR,,Std-04,,17.796378098954,365000
,D02,SYBR,,Std-04,,17.4232900628636,365000
,D03,SYBR,,Std-04,,17.6494793666269,365000
,D04,SYBR,,Unkn-04,,20.3777003948837,47414.5008453344
,D05,SYBR,,Unkn-04,,20.4373906180885,45713.4329781371
,D06,SYBR,,Unkn-04,,20.3195075763158,49133.813872006
,D07,SYBR,,Unkn-12,,19.6921629652386,72135.0567851898
,D08,SYBR,,Unkn-12,,19.766920067054,68908.6641190403
,D09,SYBR,,Unkn-12,,19.6967383068899,71933.3229733173
,D10,SYBR,,Unkn-20,,20.4874810407725,44333.1294664805
,D11,SYBR,,Unkn-20,,20.6861076864251,39257.9684223704
,D12,SYBR,,Unkn-20,,20.84931841145,35525.6313433694
,E01,SYBR,,Std-05,,20.8892894732267,36500
,E02,SYBR,,Std-05,,20.8905706274209,36500
,E03,SYBR,,Std-05,,21.0630902006635,36500
,E04,SYBR,,Unkn-05,,20.6019194072799,41334.0006339569
,E05,SYBR,,Unkn-05,,20.8429909323328,35663.4889012937
,E06,SYBR,,Unkn-05,,20.6777876721113,39458.4040795702
,E07,SYBR,,Unkn-13,,20.6306651475744,40613.0880607141
,E08,SYBR,,Unkn-13,,21.029943253722,31807.2867603231
,E09,SYBR,,Unkn-13,,20.663219830621,39811.8225205493
,E10,SYBR,,Unkn-21,,24.5438314826668,3701.99620182474
,E11,SYBR,,Unkn-21,,24.7883179982607,3187.45860543059
,E12,SYBR,,Unkn-21,,24.6545651022853,3459.3925656679
,F01,SYBR,,Std-06,,24.7735319417615,3650
,F02,SYBR,,Std-06,,24.6915297848315,3650
,F03,SYBR,,Std-06,,24.491656196481,3650
,F04,SYBR,,Unkn-06,,19.8855820492565,64081.1249267661
,F05,SYBR,,Unkn-06,,19.8491474770622,65526.2726502881
,F06,SYBR,,Unkn-06,,19.8461453941801,65646.7912275099
,F07,SYBR,,Unkn-14,,20.4293697476344,45938.4154246801
,F08,SYBR,,Unkn-14,,20.4934558368146,44171.2937577468
,F09,SYBR,,Unkn-14,,20.4258368281046,46037.8634556687
,F10,SYBR,,Unkn-22,,18.2929108162878,169866.245181747
,F11,SYBR,,Unkn-22,,18.2572922907417,173610.303487697
,F12,SYBR,,Unkn-22,,18.5087941745888,148839.841202369
,G01,SYBR,,Std-07,,27.7905277962897,365
,G02,SYBR,,Std-07,,28.0371243892692,365
,G03,SYBR,,Std-07,,28.1175687750454,365
,G04,SYBR,,Unkn-07,,24.2212551311065,4510.09683300265
,G05,SYBR,,Unkn-07,,24.2210076769612,4510.78000532535
,G06,SYBR,,Unkn-07,,24.0359738023258,5051.71536223479
,G07,SYBR,,Unkn-15,,21.0510079632394,31399.8107145633
,G08,SYBR,,Unkn-15,,21.1707899934032,29180.0200594309
,G09,SYBR,,Unkn-15,,21.2301706608263,28138.4732081416
,G10,SYBR,,Unkn-23,,20.024987875137,58839.9268884103
,G11,SYBR,,Unkn-23,,20.0015247983267,59691.0574127638
,G12,SYBR,,Unkn-23,,20.1470102052469,54605.3437654257
,H01,SYBR,,NTC,,NaN,NaN
,H02,SYBR,,NTC,,39.9052503171082,NaN
,H03,SYBR,,NTC,,NaN,NaN
,H04,SYBR,,Unkn-08,,19.1493108880752,100566.139699903
,H05,SYBR,,Unkn-08,,19.1117819156645,102903.000827299
,H06,SYBR,,Unkn-08,,19.4350558294922,84429.2070452171
,H07,SYBR,,Unkn-16,,19.2772797930232,92989.525890681
,H08,SYBR,,Unkn-16,,19.2477929053035,94683.1025540565
,H09,SYBR,,Unkn-16,,19.3372130431203,89640.0487861108
,H10,SYBR,,Unkn-24,,20.2995460294196,49737.828303757
,H11,SYBR,,Unkn-24,,20.4308983706916,45895.4528767053
,H12,SYBR,,Unkn-24,,20.2367653784211,51686.3289848931
