,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,D07,SYBR,,Unkn-12,,90,2377.58338700832,69.5,95,
,D08,SYBR,,Unkn-12,,90,2132.33499676687,78,95,
,D09,SYBR,,Unkn-12,,90,2265.83126442663,68,95,
,D10,SYBR,,Unkn-20,,90,2307.06321316876,69.5,95,
,D11,SYBR,,Unkn-20,,90,2353.97810637929,69.5,95,
,D12,SYBR,,Unkn-20,,90,2338.96418572753,79,95,
,E01,SYBR,,Std-05,,91,2337.874235145,83.5,94,
,E02,SYBR,,Std-05,,90.5,2496.36456987295,83,94,
,E03,SYBR,,Std-05,,91,2539.9561998514,84,94,
,E04,SYBR,,Unkn-05,,90.5,2442.71111804882,68.5,95,
,E05,SYBR,,Unkn-05,,90.5,2281.75038648977,83,95,
,E06,SYBR,,Unkn-05,,90.5,2451.66212218431,83,95,
,E07,SYBR,,Unkn-13,,90,2255.08607795002,69.5,95,
,E08,SYBR,,Unkn-13,,90,2210.16838119429,68.5,95,
,E09,SYBR,,Unkn-13,,90,2286.9046089055,68.5,95,
,E10,SYBR,,Unkn-21,,89.5,2522.33024256598,70,95,
,E11,SYBR,,Unkn-21,,89.5,2416.97755709114,70,95,
,E12,SYBR,,Unkn-21,,89.5,2556.64047529553,70.5,95,
,F01,SYBR,,Std-06,,90.5,2111.07704197283,83.5,94,
,F02,SYBR,,Std-06,,90.5,2231.57184070769,83.5,94,
,F03,SYBR,,Std-06,,90.5,2191.52840762325,83.5,94,
,F04,SYBR,,Unkn-06,,90,2420.17897193009,83.5,95,
,F05,SYBR,,Unkn-06,,90,2508.49703867003,83,95,
,F06,SYBR,,Unkn-06,,90,2543.41578322318,83,95,
,F07,SYBR,,Unkn-14,,90,2513.58522595613,80,95,
,F08,SYBR,,Unkn-14,,90,2484.93385882399,68.5,95,
,F09,SYBR,,Unkn-14,,90,2547.83176925148,68.5,95,
,F10,SYBR,,Unkn-22,,91,2104.36231150372,80,95,
,F11,SYBR,,Unkn-22,,91,1986.74052900356,79.5,95,
,F12,SYBR,,Unkn-22,,91.5,2028.12533856782,80,95,
,G01,SYBR,,Std-07,,90.5,1951.18766244661,83.5,94,
,G02,SYBR,,Std-07,,90.5,1942.19031260916,83.5,94,
,G03,SYBR,,Std-07,,90.5,2020.96430911956,83.5,94,
,G04,SYBR,,Unkn-07,,90.5,2121.89707189155,79,95,
,G05,SYBR,,Unkn-07,,90,2060.76028657946,79,95,
,G06,SYBR,,Unkn-07,,90.5,2317.60218743261,78.5,95,
,G07,SYBR,,Unkn-15,,87.5,1335.82008159939,79.5,89,
,G08,SYBR,,Unkn-15,,None,None,None,None,
,G09,SYBR,,Unkn-15,,None,None,None,None,
,G10,SYBR,,Unkn-23,,91,2308.27058497161,83.5,95,
,G11,SYBR,,Unkn-23,,91,2418.636094454,83,95,
,G12,SYBR,,Unkn-23,,91.5,2478.74990402258,83,95,
,H01,SYBR,,NTC,,90.5,1962.80943616772,83,94,
,H02,SYBR,,NTC,,90.5,1944.67033653287,83,94,
,H03,SYBR,,NTC,,90.5,1956.40251993781,82.5,94,
,H04,SYBR,,Unkn-08,,89.5,1747.75479826063,78.5,95,
,H05,SYBR,,Unkn-08,,89.5,1653.13708875647,70,95,
,H06,SYBR,,Unkn-08,,90,1966.06975119238,78.5,95,
,H07,SYBR,,Unkn-16,,None,None,None,None,
,H08,SYBR,,Unkn-16,,86,1420.52729104847,79,94,
,H09,SYBR,,Unkn-16,,86,1401.64793644286,78.5,94,
,H10,SYBR,,Unkn-24,,91,2781.25515903021,81.5,95,
,H11,SYBR,,Unkn-24,,91,2789.02601327757,77.5,95,
,H12,SYBR,,Unkn-24,,91,3050.61437763971,82,95,
