,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,10.9751870579483,365000000
,A02,SYBR,,Std-01,,11.3718652518672,365000000
,A03,SYBR,,Std-01,,11.2546670980022,365000000
,A04,SYBR,,Unkn-01,,24.4797727606655,81789.0716128063
,A05,SYBR,,Unkn-01,,23.3208111485511,177972.108682307
,A06,SYBR,,Unkn-01,,23.2980681109479,180708.256907165
,A07,SYBR,,Unkn-09,,25.2314082658571,49398.149817011
,A08,SYBR,,Unkn-09,,24.2097106229373,98033.9040917763
,A09,SYBR,,Unkn-09,,30.001878355492,2013.08542397835
,A10,SYBR,,Unkn-17,,29.2896547532228,3246.11852530772
,A11,SYBR,,Unkn-17,,29.6609728563306,2530.36412628059
,A12,SYBR,,Unkn-17,,30.3747297366812,1567.59598111217
,B01,SYBR,,Std-02,,15.6777818978831,36500000
,B02,SYBR,,Std-02,,15.8762316305928,36500000
,B03,SYBR,,Std-02,,14.8503071029311,36500000
,B04,SYBR,,Unkn-02,,25.7168880655979,35667.1978573536
,B05,SYBR,,Unkn-02,,24.1142265916777,104518.943397715
,B06,SYBR,,Unkn-02,,23.4978230300656,158044.931570904
,B07,SYBR,,Unkn-10,,25.9506384214735,30490.686023947
,B08,SYBR,,Unkn-10,,24.8852154777568,62312.033040015
,B09,SYBR,,Unkn-10,,24.8997431962899,61707.699439172
,B10,SYBR,,Unkn-18,,29.0377869790849,3843.65652725837
,B11,SYBR,,Unkn-18,,29.402308251815,3009.84019098799
,B12,SYBR,,Unkn-18,,29.0764312286064,3745.29297808854
,C01,SYBR,,Std-03,,19.7175296511547,3650000
,C02,SYBR,,Std-03,,19.7774958526039,3650000
,C03,SYBR,,Std-03,,18.3745164819947,3650000
,C04,SYBR,,Unkn-03,,25.6134732074952,38229.4722982373
,C05,SYBR,,Unkn-03,,25.0213876152503,56872.0610724232
,C06,SYBR,,Unkn-03,,24.7084224433742,70158.3771440726
,C07,SYBR,,Unkn-11,,27.2471114280751,12777.5441448025
,C08,SYBR,,Unkn-11,,27.0539599734814,14545.2413996438
,C09,SYBR,,Unkn-11,,27.0270736762379,14809.9672584532
,C10,SYBR,,Unkn-19,,26.5328505318275,20632.0847260832
,C11,SYBR,,Unkn-19,,26.0180045740633,29143.4164622896
,C12,SYBR,,Unkn-19,,25.8478338667353,32667.7106233825
,D01,SYBR,,Std-04,,22.4226188619909,365000
,D02,SYBR,,Std-04,,22.9033210651871,365000
,D03,SYBR,,Std-04,,22.6169601113987,365000
,D04,SYBR,,Unkn-04,,28.4210261457946,5813.45376517269
,D05,SYBR,,Unkn-04,,28.6618070626751,4946.34170377075
,D06,SYBR,,Unkn-04,,28.6968216962223,4831.50915660955
,D07,SYBR,,Unkn-12,,24.1283225266011,103535.251490651
,D08,SYBR,,Unkn-12,,25.7861954995619,34046.8295568411
,D09,SYBR,,Unkn-12,,24.5868713685765,76118.9392073395
,D10,SYBR,,Unkn-20,,23.9208098082293,118999.697128352
,D11,SYBR,,Unkn-20,,23.6082053061193,146764.609748369
,D12,SYBR,,Unkn-20,,24.0757244379617,107253.725709384
,E01,SYBR,,Std-05,,26.3722961179231,36500
,E02,SYBR,,Std-05,,26.2332868314495,36500
,E03,SYBR,,Std-05,,24.9951910299686,36500
,E04,SYBR,,Unkn-05,,21.9405701589882,449238.597205414
,E05,SYBR,,Unkn-05,,21.6389059720606,550003.120918966
,E06,SYBR,,Unkn-05,,21.3668131480088,660142.665050223
,E07,SYBR,,Unkn-13,,23.1650124764109,197579.997420743
,E08,SYBR,,Unkn-13,,24.2022117242073,98528.3156243209
,E09,SYBR,,Unkn-13,,23.0263060788053,216847.425683585
,E10,SYBR,,Unkn-21,,22.0018502567604,431145.110657892
,E11,SYBR,,Unkn-21,,22.6376269760811,281445.071194899
,E12,SYBR,,Unkn-21,,21.955643445114,444718.86122189
,F01,SYBR,,Std-06,,30.4150340665742,3650
,F02,SYBR,,Std-06,,28.6684547276296,3650
,F03,SYBR,,Std-06,,30.2146172461817,3650
,F04,SYBR,,Unkn-06,,20.5298646122906,1157384.99802311
,F05,SYBR,,Unkn-06,,20.9338689020102,882619.602574725
,F06,SYBR,,Unkn-06,,20.2035980331452,1440567.79917829
,F07,SYBR,,Unkn-14,,23.6899002708275,138937.664850291
,F08,SYBR,,Unkn-14,,23.3719404937345,171971.195884034
,F09,SYBR,,Unkn-14,,23.2587203935794,185541.782016843
,F10,SYBR,,Unkn-22,,28.7383341758217,4698.81546559692
,F11,SYBR,,Unkn-22,,29.3588196973076,3098.94288732576
,F12,SYBR,,Unkn-22,,29.1984520164407,3450.92686574795
,G01,SYBR,,Std-07,,31.6415132508574,365
,G02,SYBR,,Std-07,,31.6879895110637,365
,G03,SYBR,,Std-07,,31.2055591103161,365
,G04,SYBR,,Unkn-07,,24.9023538796376,61599.7214404505
,G05,SYBR,,Unkn-07,,25.5380770789089,40212.8193690543
,G06,SYBR,,Unkn-07,,24.5899881511737,75959.9501420515
,G07,SYBR,,Unkn-15,,26.9506575848412,15588.9720501331
,G08,SYBR,,Unkn-15,,27.0947673328903,14152.4604077248
,G09,SYBR,,Unkn-15,,26.8846007647135,16295.3144509091
,G10,SYBR,,Unkn-23,,25.2928325706898,47404.0090132744
,G11,SYBR,,Unkn-23,,24.5559324479517,77715.3129829925
,G12,SYBR,,Unkn-23,,25.1596980347597,51832.6052403303
,H01,SYBR,,NTC,,31.5278686628165,NaN
,H02,SYBR,,NTC,,31.5239125154637,NaN
,H03,SYBR,,NTC,,31.4898342755197,NaN
,H04,SYBR,,Unkn-08,,24.1785470293223,100104.967387834
,H05,SYBR,,Unkn-08,,24.2960001400035,92520.1554154126
,H06,SYBR,,Unkn-08,,23.2231213566361,190026.11698426
,H07,SYBR,,Unkn-16,,36.6908639098311,22.6498587682708
,H08,SYBR,,Unkn-16,,35.9841684496136,36.3879069470913
,H09,SYBR,,Unkn-16,,35.8011069139969,41.1425286339019
,H10,SYBR,,Unkn-24,,21.953796313985,445270.270852579
,H11,SYBR,,Unkn-24,,22.0745685456795,410617.465924394
,H12,SYBR,,Unkn-24,,21.2447424773445,716477.2021917
