,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,84.6666700794631,146.705987345137,206.167978630497,-13.1607762339427,-117.53993163126,-68.6151944573221,-72.2490512593513,-58.0588188691809,-113.747931292224,-105.28840514667,-97.6298380013195,-177.420357779382,34.3548003923206,88.4108648850715,111.399775850254,88.6594323751415,8.11371031295312,23.5416195671514,-20.0894565560884,-11.4563542992255,-28.0496054568412,-12.1205367950015,-9.61642736182421,-65.6480227584516,23.4908703619867,85.139854240103,82.0524806483709,59.5250189282506,-16.4213087810058,-36.080772969206,-7.43594453354126,-16.389003329863,1.27497259172651,-32.2872286514121,-36.5197617381436,-206.263577760456,-24.7880888160662,55.423506779166,54.7362144786412,42.1702100554476,8.97265017427708,19.1313535512572,-3.90840032955384,50.7673540144206,-3.01464998342453,-31.5074994237129,-162.132564257137,-317.654652551159,35.1134079225612,49.5327748711024,64.454893194461,-7.92470932512697,25.6395450165446,-25.5976332043183,-4.52321846088671,-18.7023976755263,-0.543279244313453,-41.8396246891843,-33.2560444521769,-110.325112019511,41.188323900682,65.5048295609595,46.1681698399443,-1.29446219226065,11.7114683748896,-5.24712587369868,37.419718535466,-70.9283798113938,3.99169234517467,-83.9006594727825,-56.2262238598851,-188.703907304931,14.4862403253537,53.2396552329601,51.341411545257,-5.2143181256306,-18.2788362597375,-38.2537568797097,-22.7373277532979,-25.1668209510399,-15.4164824224636,-36.8337643065288,-53.8276592410357,-101.968571860453,-4.81958103415309,8.03927357861812,13.5095859931316,-21.6604171646995,-38.2670456538663,-39.2433021044199,-20.7719723266564,-30.0435562788825,-25.2904965927173,-55.8156618007306,-62.0933214556953,-175.501665556772
,2,149.609636687461,213.880515579193,265.31484162213,-4.09653933784648,-27.3038734816,-3.58849579899015,-17.5716708100317,-11.2353321867186,-22.0925289443721,-36.4701944596836,-23.1641254717952,-64.8191401215054,45.3577763913499,70.0625583187802,80.4404375766653,29.5844741950223,11.5146863097125,20.4293109549344,1.6037544862229,0.703177595589295,-0.637842238646954,2.83430675431555,-5.77225858231304,-18.5284046953375,42.1934117973597,68.0250431146897,63.8327448673472,16.4917988395428,-0.627960010710012,-0.615044070324075,-2.03165717949287,-2.87314919383516,25.8013631590657,51.311945054169,46.2350238568561,-10.2666322560908,33.4804532163726,39.8868391119431,40.2949238839137,34.7286452555973,34.1136299745949,27.8596468905398,48.7796203605103,61.8458246322043,3.37965749135765,-31.5243409716804,21.468234281152,-13.663029346284,50.963280203986,45.367955597314,54.1306276929763,10.8716980233248,28.8389771233442,5.92174286463978,68.5208462313767,29.1510609821162,45.0747765402884,9.6923745712138,4.99693529614797,9.24105082773713,57.3778881144326,48.040285175618,40.7307236277184,15.0877069722565,10.1552777892502,11.9216896213238,54.3091367825909,12.8468563752176,33.1532909343059,-9.3995782271204,3.36535482131785,-45.2435018409669,34.6145795214388,43.8366566731775,48.6755207429278,-5.48615663012788,-4.66518111087862,-2.71401577807137,-17.4353126000442,-17.9518492178831,7.88182898891318,-4.55445452866752,-18.3548103080484,-23.8711358399069,16.5995037906405,19.6806146039962,25.1990291348893,-6.84514819122705,-13.4369753853598,-15.8402653959856,-12.3493316133081,-11.4576810596009,7.32038584434849,-16.7463794208443,6.45719413550432,-42.8126104657422
,3,185.283244937955,255.466754419741,293.05431801058,-8.36805750273015,1.29155392807661,-11.0579158226628,-15.6866452800705,-0.167947283817739,-19.9560903731681,-6.17478453412969,-16.0355016518197,-20.6217796366127,30.3054855116743,38.7284345056596,44.258040742111,5.1454075826241,7.96314018355952,12.4085083569335,0.297481063816122,0.368424786653122,7.04266324233231,3.62758149005731,-3.21140308529721,-2.72427976273957,30.8848900938283,46.8513771871494,41.1596033101832,-9.29216241467657,-8.16928539667606,-2.66203440059144,2.81628143409489,-1.99350063416205,17.0157045089509,8.34738390107304,16.2544021540816,0.758799467599601,29.8336152056072,29.1447173442766,35.8369294728154,20.6130590386165,18.7596145332182,30.2757548824702,10.3784018080732,24.5830240383366,19.2556309381089,-21.1499068481571,8.83107603566532,14.5480285675276,41.5835835266316,31.9673457374283,35.9467796396775,9.34760516132337,9.92828944934536,11.5235258984303,14.2569676416806,15.4180121158115,20.4667304425093,-0.276635628348231,-2.32981493221268,-1.33095831033097,34.8173286710662,36.1483849051829,31.7915610148184,9.90650551982981,12.9096701538538,11.8953229879844,1.9226718372629,6.20405569243121,8.66763677054769,-19.2694123212741,8.04419559508733,-13.9048124596156,27.8450267689159,35.4043104440752,31.0220992050545,1.14652887896682,-4.39935190882898,-3.82990868185152,-6.8812689375327,-3.44856175455152,0.0164952213935976,-2.80877281877747,-6.90040485069039,-3.23810704864991,20.5553261342066,18.5135849612361,14.7072589678737,-4.75640497419045,-0.304297278904414,-4.72981273634468,-15.4233448805917,-2.42676087559994,3.33682372912153,-6.47148424016996,-15.8837131881774,-12.4625669389134
,4,229.81977238647,320.24032997752,372.861317751502,1.11995050421865,14.511074017475,12.0079219318159,7.04825396540491,-2.64682591597375,3.54170046046875,12.6207402318496,16.7210669440747,6.39046145206885,12.1606087111595,13.9043875036159,22.8840867993722,10.9972535652105,-0.352121145038836,13.7029685135913,3.92697394634251,5.66832583949144,12.8085902952953,-0.878407431151572,3.27426962205573,15.750907960828,16.7382840249165,29.5080365955519,22.1519634289252,15.8889123981589,3.94888985676516,8.02571666884978,11.1642373623417,7.9984585127786,17.2104301234212,20.3182683050618,17.4331545762288,15.5444240852557,25.945008259393,22.2709865112611,23.7914733856869,23.7936896509946,25.9917800191679,38.8441547093962,20.0017962108705,26.3873100061992,7.72677149400806,17.4338307160724,27.1935248092668,9.14797907452521,33.157959349177,21.8975783465949,34.9234629326211,14.1776644819547,21.3826760084039,17.0264665285695,13.9574802796942,19.2778481441983,16.8838097769294,10.7603815108159,5.6501887845825,8.70231862917353,30.5052760131321,24.1171868778629,23.9956834680597,15.9111018730637,9.1990455397281,13.0502822347908,-6.49957168923174,7.87057091646602,20.257864077852,15.4663345745048,16.7577118603049,17.405743698705,19.9858829680406,21.4772768287457,23.1671357436153,7.2660862010016,10.0821142981677,17.5391796556232,11.3758068585885,7.81367928780401,5.39232504323445,10.6052607207803,8.96603819491338,11.670844150146,17.405055905685,10.4754816734758,16.0729012893225,4.25597753770944,4.45419951895656,11.8063514523019,19.5943259458854,19.4978035720906,12.4803798242719,4.38147470343301,13.83355698788,-0.481092057014394
,5,287.736889190402,421.701522183142,484.848308765109,12.3018398069216,10.8925361451602,24.4144153868847,17.916143487927,2.90086165862976,24.2512980867341,15.2791120416105,23.4601687012946,22.8872142197761,-1.10306982443853,-1.59401920296023,-1.76601111355558,19.5955225697544,12.1688770054097,7.44195368399232,13.6740580390906,11.5422850225214,14.2046267053183,14.5350841199015,9.78108046585294,8.58889418317267,11.8842901701892,7.7843487961818,9.24375446516569,9.51725685805104,9.53920899924015,10.2934685418586,9.29860285595805,9.76386911900136,13.0639292045125,16.3171111418869,6.85908423176443,9.76677694864156,11.3263389793901,9.28661559795273,12.8651806862645,6.36543185398386,13.0348690248784,27.6521742111026,9.30647339193092,24.6460727775302,36.4901323187223,22.1318201558697,5.32076760527889,35.9786761287978,24.1619626847641,15.7762962370407,24.2373313736753,16.3681410157042,12.8342400236752,14.782630697141,9.61318355326875,16.8041567108212,22.8999733550336,22.3224416767125,17.9378651001507,12.4759971621716,17.1459707600598,17.1564347629246,15.2903044344539,9.3908812264981,10.3347811280346,11.6605376760126,11.1035673709957,14.1520337545062,30.6201030279226,32.2482895548774,33.5632381168807,16.4882600531437,15.0702934015899,17.1358666068445,17.4321280868298,16.9068448802091,17.8934342944849,16.260102558078,15.841259105935,20.4141374165956,11.1795184804414,15.5034255064593,14.968647889581,9.68752003736427,13.6454093338962,8.62539604693302,7.63035999617568,9.94934272359387,12.3405179959727,18.7009359337635,11.9034330381655,27.8618822405078,24.9367471056175,4.62271733898342,10.6508815812485,19.749921911196
,6,363.436049757438,564.607512116726,651.615387440042,4.81747766678927,6.81803725275313,10.6680892267341,20.6830725282025,24.3299528282078,18.0687158472965,23.7472032317201,17.6520002979578,9.19327786446866,-12.564863550585,-17.6030978023864,-22.4224241970251,-3.16694829156404,7.2106743080767,2.65458576123274,12.0365088135077,12.430155242906,13.6918373395702,1.59387830313153,12.9509328597214,12.5896028567668,-5.57198881627573,-4.3056552499711,-3.8066095473223,11.5850540104384,7.83888253284749,9.98172540551241,7.03476839922405,11.0192742040463,17.3237586511023,12.3597795849455,-7.25393414442442,8.27697422334859,2.30440322335198,-2.17437448879537,0.453473281240804,5.58308191341621,6.92339869124771,7.62064311149697,-3.19554644740128,9.43957128727016,8.52667861448936,38.0664780008447,-6.91369705058423,-23.1664459405765,8.78170459336889,4.46564447044057,10.5271420242971,8.7777003069441,11.8858567517391,11.0025887153251,2.25837244560171,3.11203430372188,7.44812536509926,16.7826483339268,12.500993399517,20.0236269517791,13.6206329798342,15.6471221886723,10.5943142293054,8.59985417912594,15.457108112807,11.6684862318843,82.3689185675139,29.002997879983,19.5425814028713,32.7717750971015,25.0986117825605,31.0526145198673,10.2521224310995,12.3621507477201,9.37230032019488,17.6923844177936,19.3816015762632,22.3810876158641,14.7423804745886,15.9336443787906,15.2408450271751,18.6938007047665,21.8843557363116,13.8320309677647,13.4411966447196,4.1458593628513,2.39823407974563,16.6181995030092,18.3796658196579,18.0713003585524,24.2830034326871,23.2775451435136,33.703739255674,14.8028767861379,16.6813925224014,15.5165563627124
,7,520.578405705489,875.471313028717,1015.65035029708,7.89363752863574,4.20329022173974,8.328930338791,33.0535181105424,17.4770231334996,24.4398452957266,20.904621028104,15.3439143108726,22.1841707044268,3.36565160498958,3.75193445215791,5.64305775068078,9.48241851215971,2.81834831748347,-0.60196699730659,22.7620573581216,21.7248664481149,4.85635280662973,10.4795500465107,15.2677861806378,8.27730475656881,-10.6768698277947,-17.8034194894553,-14.0057500633184,24.1738711314811,21.4327863311937,13.3465863927086,8.98722097029076,8.50512025060652,6.86145551007667,6.92781599052978,-2.45664095538814,15.5453963026484,-3.14736035530677,-2.46736812181643,-8.60326580857509,6.24865581076392,3.54766611739433,15.3568134705365,17.1431309269683,19.190504269669,9.42712569678588,44.7100974443765,-12.9625403902191,-19.912814303907,3.85139387477284,2.94112525786386,11.821054146405,13.1289991291615,9.04335045565131,13.071936100464,7.64223692467567,17.7967268115117,10.4680315675178,28.1852940746157,23.9570692611287,25.1189060096312,10.3002405404977,9.32964847506446,13.1181399855577,10.6083267446975,8.70514451560121,12.9066289828606,71.9869293086776,31.9020911057105,22.8224528715837,40.1505614418365,12.2331097017459,17.8560932879909,7.93966544346313,10.0559799211105,4.15772698531964,18.4966980752379,23.0067970057416,20.0834784728313,14.0462657607186,16.6155745288115,27.3385719986727,16.6445789483405,18.7557852927512,19.90858773123,10.9611736865891,7.77055124996787,6.29792669342169,14.9412427307516,29.9525810628156,20.3248147321638,25.4930401892179,25.6761603906216,24.992404969742,16.500818997516,14.2098532020009,10.2932678338675
,8,736.794808857549,1347.7080097394,1570.72440359196,13.2467858584023,8.67578834289452,-1.83262084603393,14.4276344694044,20.2424025214204,12.1123155235537,18.3034947143815,25.1899843006504,31.2293765111135,37.8748185206186,48.0217220564291,58.7339407880299,11.3952165819592,8.75129212382853,1.92310353557696,20.3819281444476,8.98675695121437,7.04406617351924,12.9978103019284,9.47514677272193,8.69960729416471,-20.9741300783026,-28.5026915253729,-20.9376642091283,15.0284529574074,13.3378190073454,9.2627183761615,15.6049438505679,-0.182936037681429,2.34285983370955,-2.20841360162012,-13.9574183244767,-2.37928437270602,-16.9665823508694,-11.6128583620193,-10.6724165487913,9.48909136826114,-7.26029970220588,0.558002741207019,2.61043676248846,27.8257883761653,13.3840859559987,12.0131953806958,0.988551739374088,-24.6950124692285,-4.35027686553531,-3.85461232884973,4.29451276192322,11.494892514761,7.42600123128614,14.6522525516493,10.6275610459197,14.2095185522612,18.1855117436626,23.8959332860059,23.8113243973075,16.783229764249,7.43388824035446,2.28586142085533,2.98161832590813,19.6328038918446,9.63246040534159,11.5889545962,47.0451422294209,28.1541896222207,13.8212544298513,27.5576035785834,20.8069310832907,19.8979496236152,8.64014018644684,5.36651307277043,3.90552384061994,12.1051461575553,13.8543255895147,18.9911801316312,20.068062902923,14.7408579265475,18.6190731784973,12.7793880816853,19.6731891524205,20.6674660723293,4.20128268446751,2.98824109895213,3.29592104668154,17.2834269191681,13.7468760565862,13.33421280946,26.0040349503688,19.9075058630078,26.9806396271761,7.66197891172305,5.29042543593823,19.6413026102273
,9,1063.51627183601,2145.30363016778,2479.80894318657,8.8234874574573,-7.41695978601456,8.91483163949215,9.51131528458791,17.7146814011912,22.2205271854173,17.4378748311392,18.7854656161962,15.4535891937039,105.40711697433,135.958385766441,160.056598179443,-4.05299487828052,-5.995235596567,5.08154520491007,9.2125821338168,5.64808694960266,13.6343638140761,10.6530099098436,13.6102202990096,6.34629879177101,-14.2906831139808,-29.5322980683695,-23.7906972577312,5.79722175295137,9.94650290051322,14.0635774520688,10.8718010821867,12.9745000274334,3.10802028812304,-21.3648476618564,-11.3912818744502,-15.8327564895135,-21.9829866440032,-14.7334139399663,-16.2182040297685,0.958931658208712,-2.7455741294898,-8.73176939652603,19.3604222620161,25.442561294336,24.5050901707345,-7.54232002323988,-14.7551500860973,-29.0722942086359,-6.44098701758867,-7.47312504746424,-8.11325490204672,24.0450404959165,14.2031782104405,20.5978411424676,4.18880410652127,18.466041810223,23.7429097271797,11.0046267361231,11.7512068016777,14.9746207513235,-0.60196728664323,0.1211391456809,2.76659499480593,4.3369712267322,9.01820317731381,2.66695108531167,32.1480870865071,19.4231212716204,15.5579265879951,21.1010556364035,12.4547589181275,8.78128438958629,5.8209884079879,2.90696358057176,-2.40254225062472,14.7370781253003,12.3246780220807,15.1756935485673,8.87943519344844,19.7750972597896,9.21976842064123,13.5709446264391,14.0777300344125,6.80940049778383,9.41407560645348,6.5299270448204,1.07283916353936,14.8307602082332,16.5546327283373,14.031886843044,20.252804603464,26.0826372628944,21.1494868707432,5.76193175006847,6.554729765503,4.69427062308932
,10,1555.90354982288,3391.73214008667,3922.20700809796,9.19716612724005,-18.7047193195685,4.48984643385666,9.02440306795779,10.5900617242833,8.93463905505723,14.6451146522268,17.7588792874376,-2.05719698700614,227.830296905464,300.30167419569,350.940934429373,-13.4466551556343,-10.3103084880222,-3.00452848801797,10.4196565234033,9.16626448242278,0.0466721360853626,-0.743442952385521,5.55930198334045,2.27537884864978,-12.706810588772,-15.9676409627946,-13.2290103116657,3.97204859144222,9.94238643013159,1.62098962069649,8.34350589382939,7.17592674089701,3.12226713623295,-26.9938715761473,-15.0406414896588,-15.8221136084358,-30.5170245304862,-17.8915068145452,-28.7966979937955,-1.44452560272657,-17.1778714329221,-8.93429901786567,14.369451465629,19.6191669788732,7.55464647256667,17.5693418640622,-42.4214144352845,-19.4827537360379,-12.9096858416333,-11.7561104153892,-11.6386243579182,30.3293649210664,17.7803911155115,34.6801206483678,20.0307367715413,27.6236826415607,29.80503205682,-2.75439944195659,0.810979440961091,16.2771027458566,-5.96004063863529,-12.0863396689283,-1.30490560528506,1.75041249244532,5.77533963420683,10.263148991804,3.442964049289,12.5903785281298,-13.514812731968,9.45767675513889,-10.8724163407951,-7.3205625930259,-1.56596724197607,-2.97723574638258,-0.767149448479358,3.11680701571368,9.63523798174811,8.85291736830368,7.02482753600907,9.51416097639503,1.68593395769585,0.755488851940754,12.4195562826371,14.2184092942553,-2.60694145160051,-0.28443417915787,0.800572989216562,5.72976826977629,7.6433813963713,4.52571346238892,7.48939738328227,-4.06385438540383,-2.48687320103272,15.414449737973,1.20365393931024,2.22465457867656
