,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,11.3825329796805,9.55499407309401,9.24768136564544,21.6725286044143,21.9822063801597,22.0451751261385,21.1601309341416,21.4022125851614,20.9356562337323,21.2633890665519,21.2909731795359,21.535297891748
A,copy number,365000000,365000000,365000000,272334.60049441,225596.222807483,217122.488644408,371879.630137021,320981.701922126,426260.761875231,349250.379288348,343441.877435162,296032.130104427
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,14.2596615236118,13.501080393838,13.2159681989118,21.5222555995278,21.4539762574313,21.8780578995409,20.6458974341176,21.0736565822523,20.9333555666256,26.1356493324751,26.0671647743172,25.914323776661
B,copy number,36500000,36500000,36500000,298388.919562778,311036.94706289,240343.524711317,508377.958065167,391954.906634793,426857.436920498,18055.4121647397,18823.0884557901,20656.1241792511
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.0503722445432,17.2984982576974,17.4770112299727,20.6818973653175,21.6883945507992,21.2044442676964,26.4506118326854,26.0446818020236,26.0757018148903,19.5441119227503,18.957875849865,19.3856113893814
C,copy number,3650000,3650000,3650000,497371.462087188,269720.148187477,361993.999268818,14908.740885824,19082.1609323907,18725.6396420471,993379.623257927,1418769.95854255,1093874.78369246
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.3756418491338,20.9398454105186,20.597752207292,27.0686924923715,26.2668463418246,26.2083931401788,17.8385504140286,17.4117088192872,17.4487601054521,19.3102640648508,19.1248150822877,19.3421932126872
D,copy number,365000,365000,365000,10238.4828468342,16671.1127976085,17274.2526699004,2802024.76184124,3632288.15220169,3551377.44706529,1145152.20486833,1281832.75777799,1123135.77802095
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,25.193039402903,24.4426396406079,24.8371464519006,17.1996716318865,17.2086439142998,16.9136315376398,17.2250521936332,16.8258421621599,16.7057974123422,19.8155322729391,19.8073710166738,19.7192068998749
E,copy number,36500,36500,36500,4132083.7179025,4109603.89099164,4916981.07096275,4068809.21964624,5186560.9508448,5579271.91191488,842260.034403575,846449.76504772,893060.928799898
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,28.3039880918553,28.3269406068779,28.2891665074001,17.743118986355,17.6995840946089,17.6924046182872,20.4856132918193,20.1996411833443,20.3142241063405,19.6938691876857,19.4763908739699,19.7641073084749
F,copy number,3650,3650,3650,2969414.44386661,3049062.21924914,3062400.88001567,560415.374696129,666839.802305541,621964.615786211,906925.389129653,1035135.29616924,869010.55662351
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,34.6015719976041,32.5035743647606,32.6085920017539,20.1349015790544,19.8601188467878,19.6687370383453,20.5487785606315,20.3050129787649,20.5550586447406,20.4087140530538,20.0498976867368,20.3007990367778
G,copy number,365,365,365,693611.24953632,819734.144340455,920889.987960017,539300.885629351,625457.627983107,537245.597683983,587239.729474751,730401.347539542,627062.15807269
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,36.2784055480579,38.252883326964,37.8600845122436,20.6059041507215,19.9635398089823,19.9747493746163,20.2378403359332,20.0655350753387,19.9033984914763,21.1035932232936,21.273754364994,21.2826226433723
H,copy number,NaN,NaN,NaN,520891.192311645,769776.282005999,764547.757493416,651530.807488937,723489.918699323,798444.90436587,384885.259969748,347056.28200693,345190.01464086
