,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,D02,SYBR,,Std-04,,91,2541.11496612415,84,94,
,D03,SYBR,,Std-04,,91,2529.29681229351,84,94,
,D04,SYBR,,Unkn-04,,91.5,1568.12132097815,82,95,
,D05,SYBR,,Unkn-04,,91.5,1417.0928404162,82.5,95,
,D06,SYBR,,Unkn-04,,91.5,1425.27729527084,82.5,95,
,D07,SYBR,,Unkn-12,,90.5,2350.88180161724,82.5,95,
,D08,SYBR,,Unkn-12,,90,2538.66439834958,80,95,
,D09,SYBR,,Unkn-12,,90,2433.28682391763,82,95,
,D10,SYBR,,Unkn-20,,90.5,2481.03125539271,81.5,95,
,D11,SYBR,,Unkn-20,,90.5,2194.70753839976,80,95,
,D12,SYBR,,Unkn-20,,91,2299.11419743732,82.5,95,
,E01,SYBR,,Std-05,,90.5,2220.50221898311,84,94,
,E02,SYBR,,Std-05,,90.5,2525.44712977425,83.5,94,
,E03,SYBR,,Std-05,,90.5,2548.09228884537,83,94,
,E04,SYBR,,Unkn-05,,89.5,2591.68505256524,80,95,
,E05,SYBR,,Unkn-05,,89.5,2606.59758881072,68,95,
,E06,SYBR,,Unkn-05,,89.5,2630.49572944889,80.5,95,
,E07,SYBR,,Unkn-13,,90.5,2600.96933359886,81.5,95,
,E08,SYBR,,Unkn-13,,90,2563.33280320862,82.5,95,
,E09,SYBR,,Unkn-13,,90,2796.76225594716,81.5,95,
,E10,SYBR,,Unkn-21,,90,2328.57476892259,69.5,95,
,E11,SYBR,,Unkn-21,,90,2063.1182289779,69.5,95,
,E12,SYBR,,Unkn-21,,90.5,2468.89555834232,78,95,
,F01,SYBR,,Std-06,,90.5,2218.37417369045,84,94,
,F02,SYBR,,Std-06,,90.5,2164.41910294166,83.5,94,
,F03,SYBR,,Std-06,,90.5,2307.12973040358,83.5,95,
,F04,SYBR,,Unkn-06,,89,2590.46106162384,79,94,
,F05,SYBR,,Unkn-06,,88.5,2641.69255789915,67.5,95,
,F06,SYBR,,Unkn-06,,88.5,2581.16779492616,76.5,95,
,F07,SYBR,,Unkn-14,,89.5,2230.43874531613,69,95,
,F08,SYBR,,Unkn-14,,89.5,2192.37856790333,68.5,95,
,F09,SYBR,,Unkn-14,,89,1976.72715298451,67.5,95,
,F10,SYBR,,Unkn-22,,89.5,2127.90513343751,69.5,95,
,F11,SYBR,,Unkn-22,,89.5,2015.50530805808,69.5,95,
,F12,SYBR,,Unkn-22,,89.5,1912.46148674846,69,95,
,G01,SYBR,,Std-07,,90.5,1485.17285400328,83.5,94,
,G02,SYBR,,Std-07,,90.5,1765.2036250408,83,94,
,G03,SYBR,,Std-07,,90.5,1806.72918828864,83.5,94,
,G04,SYBR,,Unkn-07,,89.5,2066.75569573506,69,95,
,G05,SYBR,,Unkn-07,,89.5,2119.02762694195,69.5,95,
,G06,SYBR,,Unkn-07,,89.5,2193.55301945282,69,95,
,G07,SYBR,,Unkn-15,,89,2173.22077329336,69.5,95,
,G08,SYBR,,Unkn-15,,89,2019.62073043632,69.5,95,
,G09,SYBR,,Unkn-15,,89,2050.23137185484,69.5,95,
,G10,SYBR,,Unkn-23,,89,2231.64508319516,69.5,95,
,G11,SYBR,,Unkn-23,,89,2325.33116599609,69.5,95,
,G12,SYBR,,Unkn-23,,89.5,2270.148576702,75,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,89,1948.02005478461,70,95,
,H05,SYBR,,Unkn-08,,89,2084.44207825184,69.5,95,
,H06,SYBR,,Unkn-08,,89,2008.78838287489,69.5,95,
,H07,SYBR,,Unkn-16,,89.5,2202.79262841268,69,95,
,H08,SYBR,,Unkn-16,,89.5,2161.76922365777,69,95,
,H09,SYBR,,Unkn-16,,89,2242.22914646501,69,95,
,H10,SYBR,,Unkn-24,,90,2302.79106553947,68,95,
,H11,SYBR,,Unkn-24,,90,2419.22158813567,69.5,95,
,H12,SYBR,,Unkn-24,,90,2586.79869751434,81,95,
