,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2284.4671408515,87,95,
,A02,SYBR,,Std-01,,91,2283.86165891785,79.5,95,
,A03,SYBR,,Std-01,,91,2363.53196916266,83,95,
,A04,SYBR,,Unkn-01,,90,1588.98029690112,65,95,
,A05,SYBR,,Unkn-01,,90,1564.64158687679,65,95,
,A06,SYBR,,Unkn-01,,90,1549.25017707533,63.5,95,
,A07,SYBR,,Unkn-09,,90,1641.15343191345,66,95,
,A08,SYBR,,Unkn-09,,90,1663.81172048282,66.5,95,
,A09,SYBR,,Unkn-09,,90,1624.9978258183,66.5,95,
,A10,SYBR,,Unkn-17,,90,1303.34134178942,65,94,
,A11,SYBR,,Unkn-17,,90,1393.91300894286,68,95,
,A12,SYBR,,Unkn-17,,90,1602.23768780644,85.5,95,
,B01,SYBR,,Std-02,,91,2328.37562840817,80.5,95,
,B02,SYBR,,Std-02,,91,2243.15404218854,80.5,95,
,B03,SYBR,,Std-02,,91,2377.25552999925,83.5,95,
,B04,SYBR,,Unkn-02,,90,1617.81976691115,66.5,95,
,B05,SYBR,,Unkn-02,,90,1589.0662683723,66.5,95,
,B06,SYBR,,Unkn-02,,89.5,1580.90060430547,66.5,95,
,B07,SYBR,,Unkn-10,,89.5,1654.52833744194,66.5,95,
,B08,SYBR,,Unkn-10,,89.5,1624.1601056755,66.5,95,
,B09,SYBR,,Unkn-10,,89.5,1639.64738069921,67.5,95,
,B10,SYBR,,Unkn-18,,90.5,1582.13602471059,78.5,95,
,B11,SYBR,,Unkn-18,,90.5,1621.23674212917,80,95,
,B12,SYBR,,Unkn-18,,90.5,1630.54427810804,80.5,95,
,C01,SYBR,,Std-03,,91,2173.47856411951,81.5,95,
,C02,SYBR,,Std-03,,91,2259.49201303989,82,95,
,C03,SYBR,,Std-03,,91,2253.44269506761,83.5,95,
,C04,SYBR,,Unkn-03,,90,1535.81592929892,66.5,95,
,C05,SYBR,,Unkn-03,,90.5,1591.62727489968,66,95,
,C06,SYBR,,Unkn-03,,90,1480.78815754529,66.5,95,
,C07,SYBR,,Unkn-11,,89,1412.67697361064,73,95,
,C08,SYBR,,Unkn-11,,89.5,1526.24278232418,65.5,95,
,C09,SYBR,,Unkn-11,,89.5,1579.66389433929,65,95,
,C10,SYBR,,Unkn-19,,90.5,1617.35037056673,80.5,95,
,C11,SYBR,,Unkn-19,,90.5,1675.97556285379,78.5,95,
,C12,SYBR,,Unkn-19,,90.5,1547.32413523261,77.5,95,
,D01,SYBR,,Std-04,,91,1860.72157161138,83,95,
,D02,SYBR,,Std-04,,91,2088.56930313081,80,95,
,D03,SYBR,,Std-04,,91,1994.13556991962,80,95,
,D04,SYBR,,Unkn-04,,89,1512.46024225919,66,95,
,D05,SYBR,,Unkn-04,,89.5,1446.32413047953,66,95,
,D06,SYBR,,Unkn-04,,89.5,1325.72419397891,65.5,95,
,D07,SYBR,,Unkn-12,,89.5,1464.17524550664,65,95,
,D08,SYBR,,Unkn-12,,89,1461.45220398679,67,95,
,D09,SYBR,,Unkn-12,,89,1354.62377970752,65.5,95,
,D10,SYBR,,Unkn-20,,90.5,1612.96545556062,81,95,
,D11,SYBR,,Unkn-20,,90.5,1567.18583647821,81.5,95,
,D12,SYBR,,Unkn-20,,90.5,1648.94982959111,81,95,
,E01,SYBR,,Std-05,,91,1759.6146701143,82,95,
,E02,SYBR,,Std-05,,91,2065.34617194134,83,95,
,E03,SYBR,,Std-05,,91,2052.85847015471,84,95,
,E04,SYBR,,Unkn-05,,90.5,1813.6413716628,65.5,95,
,E05,SYBR,,Unkn-05,,90,1793.38282793481,66.5,95,
,E06,SYBR,,Unkn-05,,90.5,1883.05033990738,62.5,95,
,E07,SYBR,,Unkn-13,,90,1850.15729098312,65.5,95,
,E08,SYBR,,Unkn-13,,89.5,1667.86308044319,65.5,95,
