,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,60,21501.0324842733,21970.7569361619,22748.7669439263,18416.3639376531,18526.6018581423,18154.0705489853,17563.9241024638,17752.865218751,17515.9624702092,18430.238126191,18506.6085858902,19021.8989774012,21977.3365129328,21824.1441243489,22918.2003020059,17732.6626775672,17767.3241010753,17643.0466009137,17725.5849533937,17250.2517311067,17263.564432971,20132.1341570581,20395.9842342281,19577.272991204,21495.448370407,23600.3495358794,23183.691237718,18179.5369354768,18647.5102785884,17807.7443106673,16518.9990265604,18215.5930325447,18602.6555300839,20621.5691022193,21255.2439544864,19801.4360784301,21636.7430760043,22496.6846114689,21176.2774919854,18367.6611377044,18345.394646801,17382.7155335188,18324.3583847913,17590.5527337099,17258.0719318752,20566.4662862045,20452.8155190077,20334.2801485924,21277.9172766383,23262.1155275336,22838.980389582,19602.8961276957,18947.6951081746,19670.9307449393,19268.0661335175,18023.1687976767,18911.8203869919,18102.374698708,17719.4054824233,17966.9842511009,22287.2278838942,21734.086123931,22439.1452431729,17483.1665984878,18089.1378326969,17881.9167142603,18098.1534146228,18101.1036427495,17762.7719788777,18905.9049012251,18344.3162870248,18071.1352564034,21159.2357547493,20297.8561842298,21952.7010938728,18357.7909726374,18315.3114523682,18501.9012659621,18970.0375909629,18591.4685763488,18577.9167504932,18162.1261429261,18936.8571648407,18036.0000821197,7822.22732340068,6760.02379197086,5657.63692055714,16822.4715943816,17799.7837588041,17496.492075158,18281.173496808,17892.7311122379,18162.0935341449,19548.9181215899,19617.5242775182,20207.169960946
,60.5,21403.4985864685,21866.7625418362,22644.3285087894,18431.4287258317,18535.3714933084,18169.2508366195,17593.7738378991,17789.0996457998,17550.9250295281,18430.6834406867,18522.2154957108,19029.4357076552,21871.1774157134,21712.1727363821,22804.8808631598,17744.2242425132,17789.5739713804,17665.3189775091,17746.6444871219,17271.8641336397,17295.8138367649,20107.6669677735,20367.471266001,19569.5222530297,21393.7067924618,23440.747678746,23025.6682117681,18194.8010058178,18668.9617230682,17816.9561431167,16525.9751867637,18208.7684748486,18603.3466950497,20607.9511903003,21234.3069740719,19783.6265491191,21494.5323449375,22362.8702539859,21037.8543960256,18364.7292457148,18356.1302364077,17372.4776985178,18336.7904987633,17618.1274100377,17254.789677873,20533.457509774,20427.8186110679,20333.8372155062,21124.8499410841,23109.7382397117,22679.4125874888,19574.9128287381,18949.0246338739,19671.0947718973,19257.1130369095,18002.3127775185,18896.2801649486,18102.9171927626,17721.9151313711,17983.7478499424,22142.4341392358,21578.9473805868,22274.4295234204,17471.2688953206,18084.6485863546,17886.7900209136,18093.6537579397,18107.5594705748,17751.1709277671,18895.0665483586,18324.3355421312,18067.5689566264,21040.1431943293,20131.0027326398,21790.8890414652,18342.1253901464,18308.3071912587,18496.5500381126,18956.3656084199,18579.3300047347,18561.329837335,18142.4987550211,18923.4218049201,18039.6637701415,7752.23819867401,6697.89194793166,5610.28707721688,16815.218555789,17798.6922960594,17492.1658369439,18280.5250760177,17893.3704528298,18159.1556801809,19503.6458544373,19594.0879801537,20185.3514561883
,61,21305.9646886638,21762.7681475105,22539.8900736526,18446.4935140104,18544.1411284745,18184.4311242538,17623.6235733344,17825.3340728486,17585.8875888471,18431.1287551824,18537.8224055314,19036.9724379092,21765.0183184939,21600.2013484154,22691.5614243137,17755.7858074592,17811.8238416854,17687.5913541045,17767.7040208501,17293.4765361727,17328.0632405588,20083.1997784889,20338.9582977739,19561.7715148555,21291.9652145166,23281.1458216126,22867.6451858181,18210.0650761589,18690.413167548,17826.167975566,16532.951346967,18201.9439171526,18604.0378600155,20594.3332783812,21213.3699936573,19765.8170198081,21352.3216138708,22229.0558965028,20899.4313000657,18361.7973537252,18366.8658260145,17362.2398635169,18349.2226127354,17645.7020863656,17251.5074238707,20500.4487333434,20402.8217031281,20333.39428242,20971.7826055299,22957.3609518898,22519.8447853957,19546.9295297804,18950.3541595733,19671.2587988552,19246.1599403016,17981.4567573603,18880.7399429053,18103.4596868172,17724.424780319,18000.511448784,21997.6403945775,21423.8086372425,22109.7138036678,17459.3711921533,18080.1593400124,17891.663327567,18089.1541012566,18114.0152984002,17739.5698766565,18884.228195492,18304.3547972376,18064.0026568494,20921.0506339092,19964.1492810499,21629.0769890576,18326.4598076554,18301.3029301492,18491.198810263,18942.6936258768,18567.1914331206,18544.7429241769,18122.8713671161,18909.9864449995,18043.3274581634,7682.24907394733,6635.76010389247,5562.93723387663,16807.9655171965,17797.6008333146,17487.8395987297,18279.8766552274,17894.0097934218,18156.2178262169,19458.3735872847,19570.6516827892,20163.5329514306
,61.5,21208.430790859,21658.7737531848,22435.4516385157,18461.558302189,18552.9107636406,18199.6114118881,17653.4733087698,17861.5684998974,17620.850148166,18431.5740696781,18553.429315352,19044.5091681631,21658.8592212744,21488.2299604486,22578.2419854676,17767.3473724052,17834.0737119905,17709.8637306999,17788.7635545783,17315.0889387057,17360.3126443528,20058.7325892044,20310.4453295468,19554.0207766812,21190.2236365714,23121.5439644792,22709.6221598682,18225.3291465,18711.8646120278,17835.3798080154,16539.9275071702,18195.1193594565,18604.7290249813,20580.7153664621,21192.4330132427,19748.0074904971,21210.1108828041,22095.2415390198,20761.0082041058,18358.8654617356,18377.6014156213,17352.0020285159,18361.6547267074,17673.2767626934,17248.2251698684,20467.4399569129,20377.8247951883,20332.9513493338,20818.7152699756,22804.9836640679,22360.2769833025,19518.9462308227,18951.6836852727,19671.4228258131,19235.2068436936,17960.6007372021,18865.1997208621,18104.0021808718,17726.9344292668,18017.2750476255,21852.8466499191,21268.6698938983,21944.9980839152,17447.4734889861,18075.6700936701,17896.5366342204,18084.6544445735,18120.4711262256,17727.9688255458,18873.3898426255,18284.3740523439,18060.4363570725,20801.9580734892,19797.29582946,21467.26493665,18310.7942251644,18294.2986690397,18485.8475824135,18929.0216433338,18555.0528615065,18528.1560110188,18103.243979211,18896.5510850789,18046.9911461853,7612.25994922066,6573.62825985328,5515.58739053638,16800.7124786039,17796.5093705699,17483.5133605155,18279.2282344371,17894.6491340137,18153.2799722529,19413.1013201321,19547.2153854248,20141.7144466729
,62,21110.8968930542,21554.7793588591,22331.0132033788,18476.6230903676,18561.6803988068,18214.7916995223,17683.3230442051,17897.8029269462,17655.812707485,18432.0193841738,18569.0362251726,19052.0458984171,21552.7001240549,21376.2585724818,22464.9225466215,17778.9089373512,17856.3235822955,17732.1361072953,17809.8230883065,17336.7013412387,17392.5620481467,20034.2653999198,20281.9323613197,19546.2700385069,21088.4820586263,22961.9421073458,22551.5991339182,18240.593216841,18733.3160565076,17844.5916404648,16546.9036673735,18188.2948017604,18605.4201899472,20567.0974545431,21171.4960328282,19730.1979611861,21067.9001517374,21961.4271815368,20622.5851081459,18355.933569746,18388.337005228,17341.7641935149,18374.0868406794,17700.8514390213,17244.9429158662,20434.4311804824,20352.8278872485,20332.5084162476,20665.6479344214,22652.606376246,22200.7091812094,19490.962931865,18953.013210972,19671.586852771,19224.2537470857,17939.744717044,18849.6594988188,18104.5446749263,17729.4440782146,18034.038646467,21708.0529052607,21113.531150554,21780.2823641627,17435.5757858189,18071.1808473279,17901.4099408737,18080.1547878904,18126.926954051,17716.3677744352,18862.551489759,18264.3933074503,18056.8700572955,20682.8655130692,19630.4423778701,21305.4528842424,18295.1286426734,18287.2944079303,18480.496354564,18915.3496607908,18542.9142898924,18511.5690978606,18083.616591306,18883.1157251583,18050.6548342071,7542.27082449399,6511.49641581408,5468.23754719612,16793.4594400113,17795.4179078252,17479.1871223014,18278.5798136467,17895.2884746056,18150.3421182889,19367.8290529795,19523.7790880603,20119.8959419151
,62.5,21013.3629952496,21450.7849645336,22226.574768242,18491.6878785463,18570.4500339727,18229.9719871569,17713.1727796401,17934.0373539951,17690.7752668035,18432.4646986696,18584.6431349936,19059.5826286711,21446.5410268352,21264.2871845153,22351.6031077753,17790.4705022972,17878.5734526006,17754.4084838905,17830.8826220347,17358.3137437718,17424.8114519409,20009.7982106351,20253.4193930922,19538.5193003325,20986.7404806809,22802.3402502122,22393.5761079683,18255.857287182,18754.7675009872,17853.8034729142,16553.8798275768,18181.4702440643,18606.111354913,20553.4795426239,21150.5590524135,19712.3884318751,20925.689420671,21827.6128240536,20484.1620121857,18353.0016777565,18399.0725948349,17331.5263585139,18386.5189546513,17728.4261153492,17241.6606618637,20401.4224040523,20327.8309793085,20332.0654831614,20512.5805988672,22500.2290884244,22041.1413791162,19462.979632907,18954.3427366717,19671.750879729,19213.3006504779,17918.8886968859,18834.1192767756,18105.087168981,17731.9537271622,18050.8022453089,21563.2591606023,20958.3924072095,21615.56664441,17423.678082652,18066.6916009853,17906.2832475271,18075.6551312072,18133.3827818764,17704.7667233249,18851.7131368925,18244.4125625566,18053.3037575185,20563.7729526492,19463.58892628,21143.6408318351,18279.4630601822,18280.290146821,18475.1451267143,18901.6776782478,18530.7757182784,18494.9821847021,18063.9892034014,18869.6803652377,18054.3185222291,7472.28169976727,6449.36457177492,5420.88770385585,16786.2064014189,17794.3264450802,17474.8608840873,18277.9313928564,17895.9278151974,18147.4042643251,19322.5567858268,19500.3427906956,20098.0774371574
,63,20915.8290974448,21346.7905702079,22122.1363331051,18506.7526667249,18579.2196691388,18245.1522747912,17743.0225150755,17970.2717810439,17725.7378261225,18432.9100131653,18600.2500448142,19067.1193589251,21340.3819296158,21152.3157965485,22238.2836689292,17802.0320672432,17900.8233229056,17776.6808604859,17851.9421557629,17379.9261463048,17457.0608557348,19985.3310213505,20224.906424865,19530.7685621582,20884.9989027358,22642.7383930788,22235.5530820183,18271.1213575231,18776.218945467,17863.0153053636,16560.8559877801,18174.6456863682,18606.8025198788,20539.8616307048,21129.6220719989,19694.5789025641,20783.4786896043,21693.7984665706,20345.7389162258,18350.0697857669,18409.8081844417,17321.2885235129,18398.9510686234,17756.0007916771,17238.3784078615,20368.4136276218,20302.8340713686,20331.6225500752,20359.513263313,22347.8518006025,21881.5735770231,19434.9963339494,18955.672262371,19671.9149066869,19202.34755387,17898.0326767277,18818.5790547324,18105.6296630356,17734.46337611,18067.5658441504,21418.4654159439,20803.2536638653,21450.8509246574,17411.7803794847,18062.2023546431,17911.1565541805,18071.1554745241,18139.8386097018,17693.1656722143,18840.874784026,18224.431817663,18049.7374577415,20444.6803922291,19296.7354746901,20981.8287794275,18263.7974776912,18273.2858857115,18469.7938988647,18888.0056957048,18518.6371466643,18478.3952715439,18044.3618154964,18856.2450053171,18057.982210251,7402.2925750406,6387.23272773572,5373.53786051559,16778.9533628264,17793.2349823355,17470.5346458731,18277.282972066,17896.5671557894,18144.466410361,19277.2845186742,19476.9064933311,20076.2589323996
,63.5,20813.8415778649,21241.4046919213,22023.3025249181,18512.2462525466,18575.2601937934,18247.4820046205,17763.2342803837,17989.967865765,17744.4731519492,18425.5095137608,18607.8924115633,19063.7699533681,21235.1360266441,21041.3287623425,22126.2998516835,17809.8564311344,17917.2703739406,17791.7020748909,17868.0430554244,17396.4754807045,17485.1938099103,19950.9092276716,20184.8695092437,19511.8787700326,20784.0790099699,22484.8100675973,22079.8356209688,18282.4134893458,18789.7886140061,17865.8473922562,16563.3456314452,18162.7400023027,18603.3510764949,20509.8536837144,21093.0510945328,19661.0298573128,20645.9801028766,21559.5521690723,20211.3162972227,18343.1248108926,18414.089720705,17306.6499885203,18403.2794185827,17786.2920042495,17229.7875771304,20320.7639764852,20260.728674915,20315.2689329645,20209.8448452235,22195.6977476793,21722.7782069584,19400.0673974329,18949.3016344664,19663.1615413784,19184.3524759665,17871.5781334597,18795.0868925776,18101.5069525207,17734.0917070303,18085.7562854925,21273.9485664721,20650.1525251813,21287.068126872,17396.7591357615,18053.3204148624,17912.3268663764,18062.9312346021,18141.0128604578,17676.8395284488,18827.1952968516,18200.6015983883,18040.6548464305,20327.0013094909,19127.7158519815,20817.3974310693,18244.9689936272,18263.3217835212,18460.9983093594,18871.5959427303,18502.2889979276,18457.3952499177,18021.3538849875,18841.1708986895,18061.1847757618,7333.81547255259,6326.14005804643,5328.45326586572,16768.5957826143,17787.4385664522,17461.6247821829,18273.9551623114,17893.5229782501,18135.8431049388,19228.3167155516,19445.7392542492,20052.8274098434
,64,20708.190539002,21141.0859736454,21936.4391670801,18512.2033205014,18564.7028697802,18243.5775145995,17779.0438064982,18002.2564051286,17754.6019462798,18413.7951363937,18612.938482033,19052.9937085671,21131.8740530561,20932.2080673577,22018.1224143152,17819.0686424804,17932.5909946483,17803.9998212268,17884.9514771861,17413.5416129861,17514.321606821,19912.1351430274,20139.719813917,19485.33970747,20688.4092359601,22334.3961884477,21929.3987919059,18294.30082759,18801.4371255551,17867.9824636149,16566.4110864565,18151.6627738286,18598.3528403676,20469.5739753205,21048.1586525112,19614.0399467121,20514.231871202,21428.7179329602,20083.4998298613,18338.6475566862,18415.831617643,17291.5347137181,18405.6046700437,17822.8983790494,17219.397456703,20265.3257379756,20209.2443558228,20293.2240404187,20066.8247975987,22049.3155425447,21567.0354205731,19363.7007767755,18941.7250669469,19650.8080578015,19165.0248740597,17845.0778809371,18769.9053342338,18096.9489988442,17732.9223367203,18111.0153488343,21134.4802618931,20503.3651756428,21128.7870876072,17383.3129003286,18046.3418257308,17914.9857753735,18053.8206304307,18141.8307488506,17660.216508107,18813.6394599097,18176.3563677517,18030.9726414312,20223.4303926439,18961.8087115828,20654.8710528705,18227.5143135653,18253.1267757449,18452.0959087085,18856.2160691874,18485.9850788467,18435.4905962655,17999.864505453,18826.5285385931,18065.5933486757,7267.2517209187,6267.05869793261,5285.51252582869,16758.9009814965,17781.3547081023,17451.9050686053,18269.7905130523,17890.2653664989,18125.5201047716,19180.3226322835,19411.2325236639,20031.6751210691
,64.5,20598.8520508477,21045.5802937541,21862.9526731833,18511.6389850869,18549.0761802967,18237.4786757576,17794.3594925552,18010.3002303432,17761.5456938695,18401.2834613152,18616.6355638127,19036.1445050684,21030.3473434871,20828.3543305764,21914.5039714695,17830.6960567663,17948.8631249175,17820.1523570953,17903.4816819205,17433.3102665576,17554.1911592435,19872.2908410714,20092.4769127606,19455.3318046114,20597.866774411,22193.1682064588,21787.9569040561,18310.2262363831,18813.9116696498,17873.5663595827,16570.349081166,18142.507218611,18594.4477071467,20421.0748003435,20999.7859527168,19557.3582240735,20388.8994534922,21303.199135514,19962.508603289,18339.2374013991,18418.7338521773,17277.2332448012,18406.6695518748,17867.0379928386,17209.5104295321,20207.0722010347,20150.9784169936,20270.4468387626,19931.219655645,21911.0891784218,21417.7370033425,19329.6358341696,18935.5814381882,19637.6440723893,19149.0968414109,17822.0348537782,18747.2409438894,18094.9054964547,17731.7465625405,18142.706012176,21004.1387437673,20364.7667326302,20980.0627712144,17374.9499141426,18044.3087345972,17921.4765155335,18046.8723276434,18145.7851818934,17646.2864752416,18801.9234564576,18153.6505496487,18023.6593098863,20133.6643884178,18801.1484138975,20498.4932945791,18213.3018785458,18244.0644393985,18445.463570861,18845.2189060315,18471.7710023318,18415.5793645114,17981.0528915932,18815.75185545,18071.2642201679,7203.57911678312,6210.64596342038,5245.00851760921,16753.7768961655,17779.66199332,17446.0333983681,18268.5540808694,17888.0220590404,18115.7103470764,19137.5498280575,19374.9305999366,20018.4780036806
