,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,11.0678638812861,11.1375108558662,11.0360773363741,24.2417007285136,24.1305177424333,24.3015553836626,25.3982738050298,25.2244271559487,25.2569194770918,NaN,25.8046382004456,26.2000944035611
A,copy number,365000000,365000000,365000000,69789.8698020667,74939.6608354022,67165.6404454719,33277.9229434081,37196.4885585324,36430.5744794366,NaN,25653.6202315478,19914.7388164912
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,13.8186041292151,13.7925555146632,14.9849162393278,22.1894824500744,21.9519249578619,21.6994814674577,22.1099517824739,22.334444615541,22.0000445361455,25.2952730131181,25.0883518005728,25.4493067628348
B,copy number,36500000,36500000,36500000,259718.109006994,302388.711740348,355441.903539959,273287.170058327,236695.011912832,293213.392526545,35546.7685749157,40582.9581369288,32208.0362314986
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,18.0186181642023,17.4732244191087,17.3719031634645,22.4647747662657,21.8547059913505,21.9185446256685,21.7623693062955,21.126122634061,21.0218557365713,24.0027418936065,23.9423715687952,24.3120572843786
C,copy number,3650000,3650000,3650000,217743.428405215,321811.528497504,308921.723419386,341412.869408402,513116.935059368,548545.125252203,81329.0006701628,84534.5156230519,66715.4843561889
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,23.0775848699364,21.8127076692943,21.0714355554799,22.3915848579156,21.4629236646538,21.5900791219074,21.5208805060089,21.8465683361465,21.7182456392583,24.2866913664016,24.1658297703712,24.5048955035667
D,copy number,365000,365000,365000,228191.120083249,413574.697697637,381235.009194254,398507.504244832,323492.809834305,351196.694923157,67807.9720623192,73264.1736840781,58965.7012502869
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,26.3182475219582,25.7036351191989,24.641083001471,24.7280256337931,24.3849076961965,24.1751567207379,23.6910971748899,23.8108280284735,23.9529722436524,22.01953071231,21.8232695185644,21.9830529117231
E,copy number,36500,36500,36500,51114.9911216915,63674.7680935175,72827.9165090584,99291.4838331741,91963.5132496241,83962.6395522181,289577.49822001,328355.198540681,296421.072121001
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,28.4586444149545,29.4238316743866,29.4229370841967,23.2180678630013,23.049406605241,23.029691635571,21.7553402416492,22.1298525833905,22.1328753429222,21.7100522664211,21.508787912333,21.9320987564077
F,copy number,3650,3650,3650,134418.38493654,149748.464421259,151650.90098557,342953.018143404,269826.71598156,269304.949940413,353044.092634918,401605.251564363,306252.134927957
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,31.4406890348608,32.5483438257615,32.1984559900487,21.9286930664962,21.6537522779723,21.580015456957,20.2266480331574,20.2242307970482,20.1718096066647,21.2766789159979,21.2123026181575,21.5355843864214
G,copy number,365,365,365,306920.733378725,366003.842568236,383699.666376591,912756.531811597,914170.428497657,945377.351534509,465958.813970317,485568.160169846,394772.999293293
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,NaN,NaN,NaN,21.2746430138431,21.2699481141043,21.173866301393,21.2507062722495,21.1674601077022,21.2742380793089,24.6161195736373,24.3034536300372,26.235027893946
H,copy number,NaN,NaN,NaN,466566.662052907,467971.416780243,497667.310825964,473773.069624548,499712.991057459,466687.655632956,54912.1827829251,67084.0492453058,19474.2085501111
