,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,16036.5117157941,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,16477.7486471335,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,17128.7526300924,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,10724.977701332,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,11010.0733061519,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,10888.1179369583,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,9840.2706622149,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,9959.92020105328,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,9761.20085751286,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,1211.62559027162,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,2138.86207962783,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,2242.41377958098,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,15787.0193139623,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,15607.7529073415,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,16755.1732752015,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,8705.28561214716,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,8942.61621156256,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,8601.70404481268,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,8363.66451849417,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,8834.78633715501,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,8441.19307823434,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,6904.24312573316,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,7537.61975932287,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,7249.6923169523,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,15706.5247376594,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,17499.6736458873,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,17133.1367508912,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,9832.31847345892,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,9590.15482346946,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,9074.01923345293,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,6441.37014470103,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,7579.77365659929,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,7796.27146339875,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,8032.16291664201,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,8250.38485655253,,Unknown,Unassigned,False
