,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,8.51223466346616,365000000
,A02,SYBR,,Std-01,,8.57268013086699,365000000
,A03,SYBR,,Std-01,,8.53270032748634,365000000
,A04,SYBR,,Unkn-01,,18.5756234712569,676995.919348158
,A05,SYBR,,Unkn-01,,18.6315672658661,653074.956160182
,A06,SYBR,,Unkn-01,,18.6164852669338,659439.368994431
,A07,SYBR,,Unkn-09,,20.9641350684583,145734.911828125
,A08,SYBR,,Unkn-09,,21.0699606196887,136147.748042457
,A09,SYBR,,Unkn-09,,20.7764309206361,164430.50453596
,A10,SYBR,,Unkn-17,,17.9534277477484,1010048.3742518
,A11,SYBR,,Unkn-17,,18.08493586559,928147.176992067
,A12,SYBR,,Unkn-17,,18.0158015842854,970338.987584373
,B01,SYBR,,Std-02,,12.538095693008,36500000
,B02,SYBR,,Std-02,,12.6533404802748,36500000
,B03,SYBR,,Std-02,,12.8172957339614,36500000
,B04,SYBR,,Unkn-02,,18.9487404397749,532584.299948435
,B05,SYBR,,Unkn-02,,18.7461829937629,606673.633063536
,B06,SYBR,,Unkn-02,,18.8252261550291,576608.852030459
,B07,SYBR,,Unkn-10,,18.6950617633502,626947.793821236
,B08,SYBR,,Unkn-10,,18.5194304405711,701905.546611124
,B09,SYBR,,Unkn-10,,18.341146168372,787166.929597205
,B10,SYBR,,Unkn-18,,18.624030098237,656247.830256654
,B11,SYBR,,Unkn-18,,18.6968281191036,626236.102409737
,B12,SYBR,,Unkn-18,,18.8337820929614,573445.237326298
,C01,SYBR,,Std-03,,15.9172363854619,3650000
,C02,SYBR,,Std-03,,15.9187414542992,3650000
,C03,SYBR,,Std-03,,16.15026591606,3650000
,C04,SYBR,,Unkn-03,,19.5655854218129,358200.75738606
,C05,SYBR,,Unkn-03,,20.0049716054727,270036.382668441
,C06,SYBR,,Unkn-03,,19.1463605841714,469029.764585836
,C07,SYBR,,Unkn-11,,20.1691668552809,242978.952604131
,C08,SYBR,,Unkn-11,,38.1298728266438,2.34321169568428
,C09,SYBR,,Unkn-11,,35.5494874140781,12.3145116705716
,C10,SYBR,,Unkn-19,,18.5822458162568,674119.168309949
,C11,SYBR,,Unkn-19,,18.5088640388357,706690.864732268
,C12,SYBR,,Unkn-19,,17.1369730495545,1707448.45966791
,D01,SYBR,,Std-04,,19.299697509844,365000
,D02,SYBR,,Std-04,,19.5071187493653,365000
,D03,SYBR,,Std-04,,19.6302342941053,365000
,D04,SYBR,,Unkn-04,,18.2017230050227,860998.795579409
,D05,SYBR,,Unkn-04,,18.2994964775397,808533.5576952
,D06,SYBR,,Unkn-04,,18.2457391291336,836971.129427242
,D07,SYBR,,Unkn-12,,18.1520319874565,888954.221934834
,D08,SYBR,,Unkn-12,,18.2895938042822,813698.467499791
,D09,SYBR,,Unkn-12,,18.0656672671362,939718.660440079
,D10,SYBR,,Unkn-20,,17.4941362328177,1357079.25193062
,D11,SYBR,,Unkn-20,,17.4227017467354,1420869.54504021
,D12,SYBR,,Unkn-20,,17.4538722383532,1392673.93259419
,E01,SYBR,,Std-05,,22.9599523067635,36500
,E02,SYBR,,Std-05,,23.2503372800754,36500
,E03,SYBR,,Std-05,,23.2221810045767,36500
,E04,SYBR,,Unkn-05,,18.5216442726235,700907.058159921
,E05,SYBR,,Unkn-05,,18.4898498262939,715384.357403426
,E06,SYBR,,Unkn-05,,18.6524560711184,644361.469972341
,E07,SYBR,,Unkn-13,,18.1903082583079,867341.762401618
,E08,SYBR,,Unkn-13,,18.3798408308736,767822.54576901
,E09,SYBR,,Unkn-13,,18.1882144961054,868510.289493823
,E10,SYBR,,Unkn-21,,18.7241208561482,615341.569205857
,E11,SYBR,,Unkn-21,,18.4746618998399,722405.198554428
,E12,SYBR,,Unkn-21,,18.4813704555403,719295.614584067
,F01,SYBR,,Std-06,,26.5559861478937,3650
,F02,SYBR,,Std-06,,26.8902531960486,3650
,F03,SYBR,,Std-06,,26.6810047815156,3650
,F04,SYBR,,Unkn-06,,18.1681274351747,879801.173687378
,F05,SYBR,,Unkn-06,,17.8475490724433,1081210.23903243
,F06,SYBR,,Unkn-06,,17.9381621524682,1020012.01368728
,F07,SYBR,,Unkn-14,,18.2135485841927,854476.453500587
,F08,SYBR,,Unkn-14,,18.223547336856,849000.253288136
,F09,SYBR,,Unkn-14,,18.164911254489,881622.563563613
,F10,SYBR,,Unkn-22,,17.5556651010717,1304435.13006042
,F11,SYBR,,Unkn-22,,16.7465998949322,2194645.12808311
,F12,SYBR,,Unkn-22,,17.4057434607454,1436448.3810715
,G01,SYBR,,Std-07,,29.9159278512292,365
,G02,SYBR,,Std-07,,30.3598185112388,365
,G03,SYBR,,Std-07,,30.3780972796014,365
,G04,SYBR,,Unkn-07,,18.7817938306348,592939.438923374
,G05,SYBR,,Unkn-07,,18.8805516548799,556456.15567647
,G06,SYBR,,Unkn-07,,19.1983273916474,453615.626920182
,G07,SYBR,,Unkn-15,,17.7180381248166,1175107.88476296
,G08,SYBR,,Unkn-15,,17.9032941819616,1043140.03621794
,G09,SYBR,,Unkn-15,,17.8022762542043,1113148.65018439
,G10,SYBR,,Unkn-23,,18.0560281021729,945561.348144903
,G11,SYBR,,Unkn-23,,18.0363396727272,957608.42255463
,G12,SYBR,,Unkn-23,,18.2521771095185,833513.405802172
,H01,SYBR,,NTC,,36.2863482486876,NaN
,H02,SYBR,,NTC,,36.6456603716762,NaN
,H03,SYBR,,NTC,,38.2825060834526,NaN
,H04,SYBR,,Unkn-08,,18.5923172141568,669767.561068402
,H05,SYBR,,Unkn-08,,18.6525860633991,644307.611037431
,H06,SYBR,,Unkn-08,,18.768433282173,598055.436110808
,H07,SYBR,,Unkn-16,,17.084625083639,1765901.36767222
,H08,SYBR,,Unkn-16,,17.7347337270011,1162559.74150737
,H09,SYBR,,Unkn-16,,17.6769452634127,1206572.57037487
,H10,SYBR,,Unkn-24,,17.6523080808534,1225839.7408594
,H11,SYBR,,Unkn-24,,17.47557595094,1373372.69016521
,H12,SYBR,,Unkn-24,,17.5029221401326,1349433.95421814
