,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,16387.130422605,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,16645.3414058394,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,17147.4724443549,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,10339.4438516077,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,10095.2856209168,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,10670.7525987933,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,11419.8342187758,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,11670.4222466874,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,12059.3892271438,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,8266.0533354425,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,8039.06696725137,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,8220.83078693965,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,16160.7984593935,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,16414.7808511764,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,16513.9296320882,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,9374.30627655798,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,8368.34384446936,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,8882.96003558601,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,8433.4945054004,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,8100.64757817682,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,8577.2435867788,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,9139.7902058109,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,8692.1032891875,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,8519.16395688415,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,16166.5003485162,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,17667.736467293,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,17342.1024455519,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,10071.0990941171,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,10905.3724924546,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,12103.9398510208,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,11125.7153169519,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,2889.38286093126,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,8374.03470862333,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,2229.26101116964,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,3428.96095316642,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,5871.74564199196,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,17793.4632913245,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,17308.188884721,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,17099.727805168,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,7650.56393527303,,Unknown,Unassigned,False
