,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,8.51223466346616,8.57268013086699,8.53270032748634,18.5756234712569,18.6315672658661,18.6164852669338,20.9641350684583,21.0699606196887,20.7764309206361,17.9534277477484,18.08493586559,18.0158015842854
A,copy number,365000000,365000000,365000000,676995.919348158,653074.956160182,659439.368994431,145734.911828125,136147.748042457,164430.50453596,1010048.3742518,928147.176992067,970338.987584373
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,12.538095693008,12.6533404802748,12.8172957339614,18.9487404397749,18.7461829937629,18.8252261550291,18.6950617633502,18.5194304405711,18.341146168372,18.624030098237,18.6968281191036,18.8337820929614
B,copy number,36500000,36500000,36500000,532584.299948435,606673.633063536,576608.852030459,626947.793821236,701905.546611124,787166.929597205,656247.830256654,626236.102409737,573445.237326298
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,15.9172363854619,15.9187414542992,16.15026591606,19.5655854218129,20.0049716054727,19.1463605841714,20.1691668552809,38.1298728266438,35.5494874140781,18.5822458162568,18.5088640388357,17.1369730495545
C,copy number,3650000,3650000,3650000,358200.75738606,270036.382668441,469029.764585836,242978.952604131,2.34321169568428,12.3145116705716,674119.168309949,706690.864732268,1707448.45966791
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,19.299697509844,19.5071187493653,19.6302342941053,18.2017230050227,18.2994964775397,18.2457391291336,18.1520319874565,18.2895938042822,18.0656672671362,17.4941362328177,17.4227017467354,17.4538722383532
D,copy number,365000,365000,365000,860998.795579409,808533.5576952,836971.129427242,888954.221934834,813698.467499791,939718.660440079,1357079.25193062,1420869.54504021,1392673.93259419
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,22.9599523067635,23.2503372800754,23.2221810045767,18.5216442726235,18.4898498262939,18.6524560711184,18.1903082583079,18.3798408308736,18.1882144961054,18.7241208561482,18.4746618998399,18.4813704555403
E,copy number,36500,36500,36500,700907.058159921,715384.357403426,644361.469972341,867341.762401618,767822.54576901,868510.289493823,615341.569205857,722405.198554428,719295.614584067
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,26.5559861478937,26.8902531960486,26.6810047815156,18.1681274351747,17.8475490724433,17.9381621524682,18.2135485841927,18.223547336856,18.164911254489,17.5556651010717,16.7465998949322,17.4057434607454
F,copy number,3650,3650,3650,879801.173687378,1081210.23903243,1020012.01368728,854476.453500587,849000.253288136,881622.563563613,1304435.13006042,2194645.12808311,1436448.3810715
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,29.9159278512292,30.3598185112388,30.3780972796014,18.7817938306348,18.8805516548799,19.1983273916474,17.7180381248166,17.9032941819616,17.8022762542043,18.0560281021729,18.0363396727272,18.2521771095185
G,copy number,365,365,365,592939.438923374,556456.15567647,453615.626920182,1175107.88476296,1043140.03621794,1113148.65018439,945561.348144903,957608.42255463,833513.405802172
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,36.2863482486876,36.6456603716762,38.2825060834526,18.5923172141568,18.6525860633991,18.768433282173,17.084625083639,17.7347337270011,17.6769452634127,17.6523080808534,17.47557595094,17.5029221401326
H,copy number,NaN,NaN,NaN,669767.561068402,644307.611037431,598055.436110808,1765901.36767222,1162559.74150737,1206572.57037487,1225839.7408594,1373372.69016521,1349433.95421814
