,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,8.31191972709333,365000000
,A02,SYBR,,Std-01,,8.27653563260531,365000000
,A03,SYBR,,Std-01,,8.10907187888886,365000000
,A04,SYBR,,Unkn-01,,16.1742005872065,2897916.01296941
,A05,SYBR,,Unkn-01,,16.6956508122511,2082092.85764266
,A06,SYBR,,Unkn-01,,16.7067552228417,2067485.16317226
,A07,SYBR,,Unkn-09,,17.6045717998265,1170094.84065484
,A08,SYBR,,Unkn-09,,17.1554385046176,1555584.7985739
,A09,SYBR,,Unkn-09,,17.6482090048766,1138164.91352864
,A10,SYBR,,Unkn-17,,16.0359099741538,3163481.33763456
,A11,SYBR,,Unkn-17,,16.6416336155792,2154637.34673251
,A12,SYBR,,Unkn-17,,34.6568142055866,23.5908103038351
,B01,SYBR,,Std-02,,12.1116808319739,36500000
,B02,SYBR,,Std-02,,11.9578913589587,36500000
,B03,SYBR,,Std-02,,11.9755215692867,36500000
,B04,SYBR,,Unkn-02,,17.3531332683156,1372324.37235736
,B05,SYBR,,Unkn-02,,17.3275100448187,1394801.30904137
,B06,SYBR,,Unkn-02,,17.5936307938969,1178239.99948866
,B07,SYBR,,Unkn-10,,17.3249101078934,1397102.47099442
,B08,SYBR,,Unkn-10,,17.2077230767489,1504862.06430176
,B09,SYBR,,Unkn-10,,17.3945863078215,1336725.81031834
,B10,SYBR,,Unkn-18,,16.3377218000024,2612515.37453598
,B11,SYBR,,Unkn-18,,16.3180731928907,2645265.47651627
,B12,SYBR,,Unkn-18,,16.455262473494,2424895.5861139
,C01,SYBR,,Std-03,,16.0415384068936,3650000
,C02,SYBR,,Std-03,,15.9807521197508,3650000
,C03,SYBR,,Std-03,,16.1005238806221,3650000
,C04,SYBR,,Unkn-03,,15.8348798399901,3593524.52448514
,C05,SYBR,,Unkn-03,,15.6169032648327,4126124.17964716
,C06,SYBR,,Unkn-03,,15.7370053595595,3823588.73614066
,C07,SYBR,,Unkn-11,,17.622336363903,1156989.56609438
,C08,SYBR,,Unkn-11,,17.5766039083908,1191028.78651525
,C09,SYBR,,Unkn-11,,17.7784090967272,1047981.23005189
,C10,SYBR,,Unkn-19,,17.7870570387234,1042250.76069298
,C11,SYBR,,Unkn-19,,18.1296040244576,838781.86165376
,C12,SYBR,,Unkn-19,,18.3205349112919,743146.790831459
,D01,SYBR,,Std-04,,20.7312957978028,365000
,D02,SYBR,,Std-04,,19.6899399341833,365000
,D03,SYBR,,Std-04,,19.6567970559734,365000
,D04,SYBR,,Unkn-04,,16.2109416323674,2831188.84957128
,D05,SYBR,,Unkn-04,,16.2039764795999,2843719.47693641
,D06,SYBR,,Unkn-04,,16.1079878218242,3022164.05502583
,D07,SYBR,,Unkn-12,,16.8852823904485,1846219.97802845
,D08,SYBR,,Unkn-12,,17.0966991174428,1614611.62208879
,D09,SYBR,,Unkn-12,,17.4996852053789,1250554.05664953
,D10,SYBR,,Unkn-20,,17.2540233443598,1461327.39738353
,D11,SYBR,,Unkn-20,,17.2309239474705,1482887.27918823
,D12,SYBR,,Unkn-20,,17.51404706961,1239218.27487377
,E01,SYBR,,Std-05,,23.4344185387819,36500
,E02,SYBR,,Std-05,,22.9472172314341,36500
,E03,SYBR,,Std-05,,22.921997024846,36500
,E04,SYBR,,Unkn-05,,17.9786710891898,923016.962399846
,E05,SYBR,,Unkn-05,,17.7040875424703,1098546.81330411
,E06,SYBR,,Unkn-05,,17.6693209303822,1123031.26555479
,E07,SYBR,,Unkn-13,,17.8835567394196,980393.035528117
,E08,SYBR,,Unkn-13,,17.9122741181108,962703.711139258
,E09,SYBR,,Unkn-13,,17.800236541922,1033577.70768337
,E10,SYBR,,Unkn-21,,17.9100515119167,964061.32176662
,E11,SYBR,,Unkn-21,,17.5877511774513,1182640.54514003
,E12,SYBR,,Unkn-21,,17.7657697675469,1056413.27443838
,F01,SYBR,,Std-06,,27.3569930323343,3650
,F02,SYBR,,Std-06,,26.7599464479715,3650
,F03,SYBR,,Std-06,,25.9235518377313,3650
,F04,SYBR,,Unkn-06,,16.1207174865901,2997870.13534091
,F05,SYBR,,Unkn-06,,15.6365036148378,4075164.77151716
,F06,SYBR,,Unkn-06,,15.7006068414835,3912855.51263305
,F07,SYBR,,Unkn-14,,17.7375277070603,1075500.30615472
,F08,SYBR,,Unkn-14,,18.094027896967,857916.886173689
,F09,SYBR,,Unkn-14,,17.9612859807093,933247.462729972
,F10,SYBR,,Unkn-22,,15.471088735572,4525781.15768013
,F11,SYBR,,Unkn-22,,15.5992624385174,4172533.61421458
,F12,SYBR,,Unkn-22,,15.6716258773562,3985418.78277735
,G01,SYBR,,Std-07,,30.1903491109879,365
,G02,SYBR,,Std-07,,30.0733667442013,365
,G03,SYBR,,Std-07,,29.7289307738782,365
,G04,SYBR,,Unkn-07,,17.1021725507373,1609018.05870108
,G05,SYBR,,Unkn-07,,16.5277368797543,2315989.60806126
,G06,SYBR,,Unkn-07,,16.8258775181184,1917083.70983547
,G07,SYBR,,Unkn-15,,17.2372795113473,1476923.77521983
,G08,SYBR,,Unkn-15,,17.3866648920988,1343456.35529146
,G09,SYBR,,Unkn-15,,17.733155082452,1078486.1625161
,G10,SYBR,,Unkn-23,,16.6139536815382,2192785.17149663
,G11,SYBR,,Unkn-23,,16.7669401225481,1990077.47389332
,G12,SYBR,,Unkn-23,,17.094638171173,1616722.83748453
,H01,SYBR,,NTC,,33.2315292389139,NaN
,H02,SYBR,,NTC,,29.8871289794432,NaN
,H03,SYBR,,NTC,,30.3672637789551,NaN
,H04,SYBR,,Unkn-08,,18.0757662490128,867908.045334309
,H05,SYBR,,Unkn-08,,17.8697584163403,989007.765600518
,H06,SYBR,,Unkn-08,,17.7888765979803,1041049.04438969
,H07,SYBR,,Unkn-16,,17.3467751264802,1377867.77834103
,H08,SYBR,,Unkn-16,,17.1602718289971,1550825.00218407
,H09,SYBR,,Unkn-16,,17.1812068312189,1530376.06695747
,H10,SYBR,,Unkn-23,,17.4836684331594,1263318.40157302
,H11,SYBR,,Unkn-23,,17.4526641242362,1288398.22871557
,H12,SYBR,,Unkn-23,,17.6759010852495,1118355.67635256
