,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,17742.910485593,18097.8392973875,18307.0450882175,15534.3116245592,15672.1085658725,15721.9748510681,16311.8288131702,15953.7686641814,16273.5819084389,17123.7157795119,16142.9810076094,15326.3527215687,18900.3725489379,19755.0134711873,20208.548510603,15955.2980687001,16046.359327831,15851.9450058304,16002.9534165659,15975.0211128809,15944.5904783622,16865.2950954185,16717.6358443892,16091.1557732767,19014.9119091442,20160.2535746084,20078.7871270218,17480.7923546356,17263.3051541868,16979.6211682341,16727.7589019952,17041.3946080897,17337.4884458839,16490.6620405272,15961.4908355133,14993.7510748734,18760.041225951,19300.4435913104,19457.1015937592,16514.6310852961,16645.6607730168,16870.6106292423,17261.1971047837,17104.5620516313,17433.2220477056,16638.0774647632,16608.7518780038,16273.0748797002,17936.5842745292,19804.2137699845,20634.8103401666,16976.2195321863,16891.4964991205,16911.2709652114,17291.0642995322,17602.3160645806,17484.3812367863,17295.7107203828,16573.1995438654,16130.8182485589,17238.7170449882,19598.080772523,19239.5957034299,16563.4636323901,17816.7348431008,17429.1724831023,17626.6946423641,17474.2665165206,17554.5230110122,18057.2929646576,17564.6319891645,17290.5005448088,18446.7240117326,18811.3310888245,19583.8615561485,16792.8376991765,17119.1939687378,17183.993595616,17510.9460549656,17653.2337376967,17794.1485969916,18722.7867766123,17606.0301015403,16943.0098026685,16987.713086556,18610.0392824156,18264.4439428881,16374.4378590809,16486.0323928309,17105.6943505208,17882.5952860051,18095.7982392262,17642.8125694061,17262.3101096262,17485.1983651085,16869.3645876661
,65.5,17657.1561458861,18059.0368078485,18240.1730871056,15568.0979606301,15717.4746717782,15749.4790530604,16359.6314040451,15996.7125940913,16308.8040561847,17130.0483763367,16164.3161636428,15273.9916941594,18826.7035824555,19673.9244408514,20120.3158577322,15995.6486150142,16143.4893132357,15866.7595076357,16026.7913871601,16015.9770880012,15992.2973901134,16883.6845061943,16734.6819837993,16108.7223201293,18932.6570917185,20071.6549889923,19985.7587399379,17514.8637348823,17290.5723430551,17001.5256313825,16739.9238374532,17092.5235047848,17360.4535879541,16504.4621287934,15980.7676914268,15055.6117495349,18690.5702528811,19224.7422257443,19383.166266659,16514.1946777409,16647.5383705193,16878.0422380698,17267.1760855868,17121.8235230871,17446.4716406897,16652.0831924325,16617.2595142195,16304.1659721079,17862.2323990783,19726.5675175907,20536.4268519119,16976.9914079532,16893.3963849708,16918.7207826235,17296.6434459376,17612.9760738005,17488.6877754106,17330.6927957862,16596.8712465406,16161.0684103069,17180.6889036464,19545.1739876914,19187.3151914478,16569.0625625366,17815.0346152966,17447.1150400695,17640.0473252268,17490.2011073291,17576.0109785169,18081.3548283546,17584.0039630975,17328.9587891288,18370.6515338868,18739.7464383372,19481.4950446549,16818.9472214222,17143.9723930765,17215.7603088973,17518.3494741609,17668.9680396967,17811.9334862687,18746.4626163064,17622.9805300677,16973.6605911676,16928.1795162634,18548.2502324928,18189.8867218015,16416.2397566217,16492.8362287281,17134.3871133253,17906.8715339813,18123.1473994795,17672.2481195219,17281.6216540798,17509.4913089328,16880.0007749061
,66,17571.4018061792,18020.2343183094,18173.3010859938,15601.8842967009,15762.840777684,15776.9832550528,16407.4339949201,16039.6565240012,16344.0262039305,17136.3809731615,16185.6513196763,15221.63066675,18753.0346159731,19592.8354105155,20032.0832048613,16035.9991613283,16240.6192986404,15881.574009441,16050.6293577542,16056.9330631215,16040.0043018645,16902.0739169701,16751.7281232094,16126.2888669818,18850.4022742929,19983.0564033761,19892.7303528539,17548.935115129,17317.8395319234,17023.430094531,16752.0887729112,17143.6524014799,17383.4187300242,16518.2622170596,16000.0445473402,15117.4724241965,18621.0992798111,19149.0408601782,19309.2309395587,16513.7582701857,16649.4159680218,16885.4738468973,17273.1550663899,17139.0849945428,17459.7212336737,16666.0889201017,16625.7671504351,16335.2570645155,17787.8805236274,19648.921265197,20438.0433636573,16977.76328372,16895.2962708212,16926.1706000357,17302.222592343,17623.6360830203,17492.9943140349,17365.6748711897,16620.5429492158,16191.3185720549,17122.6607623047,19492.2672028599,19135.0346794656,16574.6614926832,17813.3343874925,17465.0575970367,17653.4000080894,17506.1356981376,17597.4989460215,18105.4166920516,17603.3759370305,17367.4170334488,18294.5790560409,18668.1617878499,19379.1285331614,16845.0567436679,17168.7508174153,17247.5270221786,17525.7528933562,17684.7023416967,17829.7183755459,18770.1384560004,17639.930958595,17004.3113796667,16868.6459459708,18486.46118257,18115.329500715,16458.0416541624,16499.6400646252,17163.0798761298,17931.1477819575,18150.4965597328,17701.6836696377,17300.9331985333,17533.784252757,16890.6369621461
,66.5,17485.6474664722,17981.4318287703,18106.4290848819,15635.6706327718,15808.2068835897,15804.4874570452,16455.236585795,16082.6004539111,16379.2483516762,17142.7135699863,16206.9864757097,15169.2696393407,18679.3656494907,19511.7463801797,19943.8505519905,16076.3497076424,16337.7492840451,15896.3885112464,16074.4673283484,16097.8890382418,16087.7112136157,16920.4633277458,16768.7742626194,16143.8554138344,18768.1474568672,19894.45781776,19799.70196577,17583.0064953757,17345.1067207917,17045.3345576794,16764.2537083692,17194.7812981749,17406.3838720944,16532.0623053258,16019.3214032537,15179.333098858,18551.6283067412,19073.3394946122,19235.2956124585,16513.3218626305,16651.2935655244,16892.9054557248,17279.134047193,17156.3464659986,17472.9708266577,16680.094647771,16634.2747866507,16366.3481569231,17713.5286481765,19571.2750128032,20339.6598754026,16978.5351594869,16897.1961566715,16933.6204174478,17307.8017387484,17634.2960922402,17497.3008526592,17400.6569465931,16644.2146518911,16221.568733803,17064.632620963,19439.3604180284,19082.7541674835,16580.2604228298,17811.6341596884,17483.0001540038,17666.7526909521,17522.0702889461,17618.9869135262,18129.4785557486,17622.7479109635,17405.8752777687,18218.5065781951,18596.5771373626,19276.7620216678,16871.1662659136,17193.529241754,17279.29373546,17533.1563125515,17700.4366436966,17847.503264823,18793.8142956945,17656.8813871224,17034.9621681657,16809.1123756782,18424.6721326473,18040.7722796284,16499.8435517032,16506.4439005223,17191.7726389343,17955.4240299338,18177.8457199862,17731.1192197535,17320.2447429869,17558.0771965812,16901.2731493861
,67,17399.8931267653,17942.6293392312,18039.5570837701,15669.4569688426,15853.5729894955,15831.9916590375,16503.03917667,16125.544383821,16414.470499422,17149.0461668111,16228.3216317431,15116.9086119313,18605.6966830083,19430.6573498438,19855.6178991197,16116.7002539565,16434.8792694498,15911.2030130517,16098.3052989425,16138.845013362,16135.4181253669,16938.8527385216,16785.8204020295,16161.4219606869,18685.8926394415,19805.8592321438,19706.6735786861,17617.0778756224,17372.37390966,17067.2390208279,16776.4186438271,17245.91019487,17429.3490141646,16545.8623935921,16038.5982591671,15241.1937735196,18482.1573336713,18997.6381290461,19161.3602853582,16512.8854550753,16653.1711630269,16900.3370645522,17285.1130279961,17173.6079374543,17486.2204196418,16694.1003754403,16642.7824228663,16397.4392493307,17639.1767727256,19493.6287604095,20241.276387148,16979.3070352537,16899.0960425218,16941.07023486,17313.3808851538,17644.9561014601,17501.6073912835,17435.6390219966,16667.8863545663,16251.818895551,17006.6044796213,19386.4536331968,19030.4736555013,16585.8593529763,17809.9339318842,17500.942710971,17680.1053738147,17538.0048797546,17640.4748810309,18153.5404194456,17642.1198848966,17444.3335220887,18142.4341003492,18524.9924868753,19174.3955101742,16897.2757881592,17218.3076660928,17311.0604487413,17540.5597317468,17716.1709456966,17865.2881541002,18817.4901353886,17673.8318156498,17065.6129566648,16749.5788053857,18362.8830827245,17966.2150585419,16541.6454492439,16513.2477364195,17220.4654017389,17979.70027791,18205.1948802395,17760.5547698693,17339.5562874404,17582.3701404055,16911.9093366261
,67.5,17314.1387870581,17903.826849692,17972.6850826581,15703.2433049131,15898.939095401,15859.4958610299,16550.8417675448,16168.4883137307,16449.6926471678,17155.3787636361,16249.6567877767,15064.547584522,18532.0277165256,19349.5683195077,19767.3852462488,16157.0508002707,16532.0092548544,15926.0175148571,16122.1432695365,16179.8009884825,16183.1250371182,16957.2421492975,16802.8665414396,16178.9885075396,18603.6378220159,19717.2606465273,19613.6451916025,17651.1492558692,17399.6410985283,17089.1434839762,16788.5835792853,17297.0390915652,17452.3141562347,16559.6624818583,16057.8751150805,15303.0544481812,18412.6863606012,18921.9367634802,19087.4249582577,16512.4490475201,16655.0487605294,16907.7686733799,17291.0920087991,17190.86940891,17499.4700126259,16708.1061031098,16651.2900590819,16428.5303417387,17564.8248972748,19415.9825080158,20142.8928988934,16980.0789110204,16900.9959283719,16948.5200522721,17318.9600315589,17655.6161106801,17505.9139299076,17470.6210974002,16691.5580572415,16282.0690572988,16948.5763382794,19333.5468483649,18978.1931435193,16591.4582831228,17808.2337040802,17518.8852679379,17693.4580566775,17553.9394705629,17661.9628485354,18177.6022831427,17661.4918588299,17482.7917664085,18066.3616225035,18453.4078363878,19072.028998681,16923.3853104049,17243.0860904313,17342.8271620227,17547.9631509421,17731.9052476969,17883.0730433776,18841.1659750827,17690.7822441771,17096.2637451637,16690.0452350932,18301.0940328014,17891.6578374554,16583.4473467845,16520.0515723165,17249.1581645434,18003.9765258866,18232.5440404928,17789.990319985,17358.8678318942,17606.6630842297,16922.5455238662
,68,17228.3844473512,17865.0243601529,17905.8130815462,15737.029640984,15944.3052013067,15887.0000630223,16598.6443584197,16211.4322436406,16484.9147949136,17161.7113604609,16270.9919438101,15012.1865571126,18458.3587500432,19268.4792891719,19679.152593378,16197.4013465848,16629.1392402591,15940.8320166624,16145.9812401307,16220.7569636027,16230.8319488694,16975.6315600732,16819.9126808497,16196.5550543921,18521.3830045902,19628.6620609111,19520.6168045186,17685.2206361159,17426.9082873966,17111.0479471247,16800.7485147433,17348.1679882602,17475.2792983048,16573.4625701245,16077.1519709939,15364.9151228427,18343.2153875313,18846.2353979141,19013.4896311574,16512.0126399649,16656.9263580319,16915.2002822074,17297.0709896022,17208.1308803658,17512.7196056099,16722.1118307791,16659.7976952976,16459.6214341463,17490.4730218239,19338.3362556221,20044.5094106387,16980.8507867872,16902.8958142222,16955.9698696842,17324.5391779643,17666.2761198999,17510.2204685319,17505.6031728037,16715.2297599167,16312.3192190468,16890.5481969377,19280.6400635334,18925.9126315372,16597.0572132694,17806.5334762761,17536.8278249051,17706.8107395401,17569.8740613714,17683.4508160401,18201.6641468397,17680.8638327629,17521.2500107284,17990.2891446576,18381.8231859005,18969.6624871874,16949.4948326506,17267.8645147701,17374.5938753041,17555.3665701374,17747.6395496969,17900.8579326547,18864.8418147767,17707.7326727045,17126.9145336628,16630.5116648006,18239.3049828787,17817.1006163688,16625.2492443252,16526.8554082136,17277.8509273479,18028.2527738628,18259.8932007461,17819.4258701008,17378.1793763477,17630.9560280539,16933.1817111062
,68.5,17122.8523914637,17819.0532747292,17814.8973769142,15752.8468846689,15979.9816694759,15894.4853912789,16628.7038811229,16241.5726656576,16502.4261981223,17159.894547208,16271.9415513275,14935.5415656249,18361.3927687155,19160.0845269209,19564.9192480265,16220.0024913823,16693.804674003,15932.3366110076,16165.6406211705,16240.4534934596,16256.5715620116,16975.1617302899,16823.2674537808,16205.1896150922,18414.3361037991,19515.2020552851,19395.832131286,17704.7565150017,17438.3749724057,17114.1784620845,16795.7019627246,17369.3829953474,17482.3811406753,16580.6639725755,16086.0167882251,15400.2660665804,18252.8364237873,18743.1258792578,18915.3564221661,16497.900717201,16642.068786922,16909.1497011668,17291.917763907,17220.4269693051,17506.4047147109,16724.8147051083,16654.7174250969,16468.1836735556,17400.7485977178,19240.9332176863,19919.9767614487,16963.7285683992,16890.5483701944,16944.5462588774,17318.935638009,17663.3280548595,17499.2717109144,17523.6183362295,16720.9494494924,16335.0521857347,16812.4279936842,19199.3927849371,18847.8815943356,16587.2560691554,17791.4912237475,17543.8800233175,17700.9362908227,17570.6834075146,17687.7691493274,18202.4291185852,17681.6743190011,17536.8569919933,17892.2749684992,18289.4054684815,18845.9724575921,16948.778850946,17274.0956239482,17389.1205128572,17547.2799762346,17746.2725902026,17901.5556245348,18870.5765471942,17709.3157404538,17147.14427454,16546.8799728737,18150.2715705395,17724.1853009558,16646.1850713406,16511.6482468659,17289.0443396141,18029.4688746489,18264.171059114,17825.1248842988,17379.8304801729,17637.5983648061,16922.5019596512
,69,17001.2182398752,17766.8995340383,17700.4983345216,15747.9137394218,16000.5672231794,15880.2714234959,16633.3643107861,16255.8640277813,16499.7342752003,17143.5089885904,16245.9362815563,14836.2627333777,18239.1162483447,19022.5311993416,19421.5097687353,16215.9439295125,16727.7226448501,15904.2643371974,16177.9740884741,16236.6101628744,16252.8544875933,16949.159479454,16809.3499903871,16191.6341499539,18280.8642515234,19375.8067318308,19247.3979865001,17699.559121145,17427.0555551532,17093.8602940587,16771.42688968,17359.0677074792,17467.0506495733,16564.5879236891,16078.1850995089,15408.3572570917,18139.3861493471,18617.7748753918,18788.3386675799,16464.7967799587,16605.0527291188,16877.5768950016,17263.1440026491,17222.2470211154,17475.9872768609,16712.3661513047,16633.4381086919,16460.0558134417,17290.8904763997,19113.7269542572,19768.2217506767,16925.7787451352,16855.492502627,16911.1955735599,17299.4156752624,17640.1288346064,17467.8595966114,17518.8388922952,16706.8231619879,16337.600233428,16712.2029442421,19090.652676215,18740.7582323238,16563.4354280651,17755.6671653085,17537.1772076224,17671.0697899178,17552.9647247643,17668.5433950931,18172.630512208,17653.3653552799,17524.2803874769,17771.1865968415,18173.4307921229,18699.7594529885,16922.1653455351,17259.4368607509,17382.844246141,17514.6775299549,17721.3162727433,17880.54260131,18850.0710871918,17688.6132452703,17149.755907701,16450.5891700224,18035.8730179452,17607.4606493286,16642.0682846992,16472.5383734726,17276.2599066355,18003.0520567161,18242.0402912144,17798.9690431063,17355.442567065,17617.275054522,16886.0997873755
,69.5,16858.6417712389,17677.5227794852,17562.9802719297,15720.7578808026,15996.7466342142,15847.8114288644,16613.6585616302,16244.6431457821,16477.1285888999,17102.3082390919,16198.8837419244,14714.2416737394,18094.044230892,18864.5386027867,19253.7716497001,16188.0394099414,16723.6852681931,15859.9980105848,16181.2157055955,16201.9727917043,16221.9583413956,16891.6532066422,16770.180593311,16151.4419043247,18126.7366173422,19213.3549314777,19077.0158302317,17666.6220988676,17389.3682910628,17048.2567782756,16723.7639865721,17312.143069199,17425.9608639728,16531.4388266168,16051.2812460696,15387.2205994637,17999.9254715054,18465.8765025178,18635.0481823484,16410.2567233534,16550.0568363813,16826.4520690806,17213.7558828762,17214.120451319,17422.1067091811,16682.1824698073,16596.6268362744,16427.3192996731,17161.7129597065,18962.9521120728,19595.665442606,16869.4453969206,16799.9559121689,16854.6753769923,17266.9097753559,17594.9124122282,17414.1805283812,17490.9487912704,16669.5880557651,16319.7417387074,16590.7141235083,18955.0262612096,18607.6413270805,16529.6054384845,17695.4526212929,17503.0185956659,17619.9817544509,17522.6480023385,17631.2583861532,18118.0107729193,17597.4568512694,17479.6988765932,17629.6799120771,18034.339749843,18529.9971366814,16873.016971207,17223.3122197644,17354.8737428977,17464.5802824673,17675.1353755701,17836.5440009255,18796.3179590988,17639.5001036869,17140.8471590389,16346.4374335147,17894.8876233221,17464.7584505059,16613.7133697061,16417.433272349,17240.8082909965,17944.2967406138,18183.821463099,17740.9578527382,17306.422701775,17564.0795649653,16828.3419074182
