,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F12,SYBR,,Unkn-22,,87,2000.50961843767,68.5,91,
,G01,SYBR,,Std-07,,87,2288.42253356818,81,90.5,
,G02,SYBR,,Std-07,,87,2232.67814591385,79,94.5,
,G03,SYBR,,Std-07,,87,2299.52407560012,79.5,92.5,
,G04,SYBR,,Unkn-07,,87,2155.44692932184,68,95,
,G05,SYBR,,Unkn-07,,87,2129.71085198548,68.5,95,
,G06,SYBR,,Unkn-07,,87,2296.6420644174,68,94,
,G07,SYBR,,Unkn-15,,87.5,2086.41924207514,69,92,
,G08,SYBR,,Unkn-15,,87.5,2243.45581159777,68,94.5,
,G09,SYBR,,Unkn-15,,87.5,2204.36552503393,68.5,95,
,G10,SYBR,,Unkn-23,,87,2220.11885930396,68.5,93,
,G11,SYBR,,Unkn-23,,87,2143.4133508871,68.5,94.5,
,G12,SYBR,,Unkn-23,,87,2022.11531867541,68.5,94,
,H01,SYBR,,NTC,,87,2033.71249931048,80,91,
,H02,SYBR,,NTC,,87.5,2209.08524047554,80,91,
,H03,SYBR,,NTC,,87,2277.25327798947,81.5,90.5,
,H04,SYBR,,Unkn-08,,87.5,1987.03427994289,68.5,95,
,H05,SYBR,,Unkn-08,,87.5,2055.14891511558,69,94,
,H06,SYBR,,Unkn-08,,87.5,2093.14734595688,68.5,94,
,H07,SYBR,,Unkn-16,,87,2097.27954470047,68,95,
,H08,SYBR,,Unkn-16,,87,1993.6594658648,68,94.5,
,H09,SYBR,,Unkn-16,,87,2010.25047792668,68.5,94.5,
,H10,SYBR,,Unkn-23,,87,2121.51255465265,68.5,93.5,
,H11,SYBR,,Unkn-23,,87,2155.2025709305,78,94,
,H12,SYBR,,Unkn-23,,87,2112.3737067523,76,91,
