,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,1,206.529819689207,208.071197633897,241.998807173959,46.8568781569584,46.0558293050935,48.1831418662259,46.8144245045778,26.4000249695755,37.9197260584579,11.9245789271636,21.5222435076803,5.39437284793257,90.6504518568354,97.876356274417,72.1807033614414,41.1141676139741,24.2719544770725,29.5620292194581,28.2858671189269,38.0595032877145,57.5871116224498,20.9960824080817,69.9035902264777,25.6239074479572,51.147266745772,54.2663948632708,47.8462910720664,8.65257578013461,30.5931074824557,21.904749411071,19.5978198332105,23.6578110037299,31.0461983989881,31.2806660838705,49.083671458131,34.8304627813859,43.2880843524317,58.0917587222011,57.5191190760179,37.1730470938301,40.9329198606883,32.9654496270286,26.3855740113977,21.6387313556925,51.9221148446413,32.186296718206,28.728075292036,50.6204443400175,47.8851612976478,51.953484459209,52.3804247774196,45.0000137550805,44.7013374042463,36.3613364524845,35.9397703899594,21.6793952603721,53.7379261989581,40.3956921253184,42.2862622577904,33.8990450356432,47.4431757548009,48.9765523935803,13.665224532413,27.626653735002,59.613778417267,50.6718927932434,35.3247635255639,36.7690029962187,33.5129918350649,31.7308299350079,46.6683970428967,47.8178442482586,21.6131838546908,22.508675683659,21.9518840076234,45.9748867988283,35.2931955924878,43.8433817162449,38.6371397337352,40.5581616090803,35.0071929963242,31.2559239082166,30.3285955099818,35.2903901510481,18.9092435634884,17.3140050339489,23.550965780254,54.1818239194681,47.3784276326278,54.4457056304827,23.847898068997,29.4645900728228,25.1049608961403,39.1698814047168,40.5696195067849,23.8391246620522
,2,220.64584118068,217.770282857872,246.324138038464,41.1878626963908,28.6320891398454,47.5420772911739,37.1063775889161,27.7085479450907,17.9823867705782,17.4443101039051,10.6655587014302,29.9334645633744,86.6508625525794,68.5347719513211,88.5018192108319,39.7477290366051,36.6543727462004,34.4595914645888,21.1464854516635,20.2797233207357,36.9205299592177,34.9992498705496,40.9699211104435,8.79462835172308,38.2541321300851,39.0916962219044,36.9289090687935,15.6772659430935,23.3397431212243,20.3028006651575,16.018711695142,24.2693243843796,29.5375718361583,23.0224525266722,32.2511509421929,25.2401671944808,40.1115775063172,40.9903541755457,42.2728441605605,32.0924545622547,31.1624474015334,19.9238675816332,26.0139079838173,14.4718036196846,45.5260977732742,27.6912810065169,36.9206391329053,32.4944218640858,32.389512863595,40.8531546408212,44.2245889155065,44.1128605751555,40.7853981092012,30.9335584629953,26.6963912461661,19.6551118705211,46.1436503074456,24.9239655159618,34.4346108706322,39.4348726654816,41.7087305706227,35.6764553042649,26.9423205721987,25.1994471577318,41.7242231003374,38.6583407671724,16.2638374205908,27.1465492813904,32.7768078298068,35.8008298870536,40.9287615381018,44.5755782782808,28.7502918454657,22.7979367390608,20.4369249186429,37.8451178721944,30.5624279362337,35.2282867289168,31.4363677008914,46.7111252117029,51.3623480031956,25.1171766803218,44.7155788820037,27.4795009990421,10.8618840431609,27.047948750831,23.1181034869478,32.9365005653863,41.2541101395991,48.4215316691862,22.2607081553379,16.3414015128683,35.4464825580326,23.9990749822537,41.8230354794587,29.0106115934486
,3,249.611214965751,252.041968506673,280.320104150966,31.1043361270704,26.8881116454331,24.0141913881853,18.4277922027832,22.8971359477437,8.6133077210643,21.2504087306434,21.2005176813564,25.0562796825352,86.1394412432483,47.618234609613,93.7098618879445,24.665989558036,15.4103468204257,26.4719088505808,17.8609904630921,26.2167017616766,22.6547894088117,14.6562447369952,31.6749461411509,11.5551273182291,25.2896284311209,22.9996651346855,27.5389880126222,20.9993216776702,18.3021604499036,25.336537251409,13.1815910843488,27.6862656072171,19.7254805876128,24.9059209166862,28.4831021992186,16.2004209780935,26.2042184585735,37.888061912322,32.2909784256435,19.6450863413402,22.6078660772973,15.1551750817825,22.9526694648812,21.5021469965677,20.0385857353367,18.7804467643127,18.891294844796,20.7377419480008,22.0939097275677,27.5244191986576,30.164008804647,30.2893811141948,27.2439851040635,24.9857355344921,23.1748230981484,13.3070964782601,26.5524131236416,17.6988160980291,27.9960476361775,24.6177774222588,29.0746004332104,34.9502788006685,21.016746914057,22.2919307066541,37.9110742140301,36.4399454094973,21.2298015572896,23.2379931715432,24.5052142140667,28.5029937991312,36.165851140574,28.3162781080973,15.2613883648082,14.075845848196,11.0646320859787,24.5130850902642,28.2380108877232,28.3182745611794,38.0162777611831,23.0982062683779,19.2533667394391,23.038391158565,16.8746674966242,22.5164885116255,12.7601170053676,10.8962498854662,9.63119544742676,17.6711636426753,16.7861639649736,19.22127475259,14.2154330051071,24.0226038707933,15.9381694976446,28.0259878844727,10.2727045546035,11.4304483754204
,4,302.317859610666,314.809234896385,332.985311493485,17.7400402612866,10.6255568479282,18.5058373438605,14.1953854816493,0.00713702270331851,10.7175724461586,8.64368289812865,4.54687863813433,7.36913318647566,103.03544914443,22.5500011605454,98.8365789841482,9.56006457682361,28.2032907680796,22.4517879635841,4.91141997449176,11.0117106694697,25.7111164138805,18.071094633573,28.3134104752808,11.5130501365657,20.980226781242,18.7633824646682,13.1041514604403,8.94256294773822,11.2576080995186,6.84602512372931,11.9099896613025,13.9583825125064,14.6000406740404,20.8122804359227,22.2336183728576,13.8013332506061,21.2783635370133,20.8334551215958,30.2516492890491,14.5521876965913,24.1207486201965,23.1446831235908,18.3982116290008,7.99571923632902,25.0646604213034,9.35415502395153,22.2367199241553,17.3103780269157,28.8371809217088,24.9133172769289,18.2977714855424,17.4088913128444,17.3083411110647,20.3981598034261,16.3461925722058,9.25693656368549,19.5354223079312,13.8296671826602,23.9162223809035,11.5216116170168,21.0141537673671,26.3541872788128,4.73453521664942,10.2579216373342,24.1013026154587,17.1726763019115,11.4100066765704,23.1131354672671,15.2930486420228,23.8034577232038,23.6576935090516,13.6276096999936,16.5337179591397,14.5813579441246,12.7279284892156,19.8832693614304,18.4995468908719,16.6541290812929,12.6244216125106,16.9071055843151,18.7141651098746,19.2483395241406,15.2315097392257,16.792712888915,9.81045053776961,12.5115607560119,11.1889635680864,20.6183504700357,19.4454895969502,13.8413028000459,16.0065240961285,14.6400423149989,17.7355347662806,20.3113403283478,20.3900579855526,16.1464438388603
,5,409.919272874188,415.820602888621,459.045208110044,10.7491992179266,8.63103204411436,10.5317910050653,13.5329677027494,12.265569034822,13.5133369379291,4.14016879657629,-0.403486761295426,8.92689919167606,116.146962141111,-10.8169655750271,110.131375410516,4.11537918283011,6.30360198548806,-3.38223894146358,7.47248568809027,2.87421872844334,11.35623958213,-4.00899035719794,3.89540633221532,2.74659270143729,-6.78114725047544,7.6868423492997,6.66382635998889,2.1818777736371,9.87114316587213,3.61932016978972,6.7220997422537,7.6587729813491,7.05097529402155,12.6900021133542,9.23074845086285,7.71448380277707,16.0781329490565,19.4321223052202,22.284058018593,8.56529268901249,0.0808428055288459,5.95204543709224,-0.218995511254434,11.608046504296,16.5046333885439,14.3446806185884,8.72697191209681,12.3460193401106,19.449643767256,15.9546092451537,19.9501253077069,7.51502625838839,14.7925672974525,10.5959662730165,6.33007039021231,7.28307430067071,12.1896195784257,13.2585034691729,11.5983050290579,8.27299314824813,14.5050021789129,6.79562712202005,-0.137768978815984,0.40585420932257,17.5885297923242,16.4924126484111,4.67503495830078,9.34668702368981,-0.168295998161739,2.24890550196051,15.4231957899783,19.3520158808133,9.1667962456504,9.66154968034061,11.1972660300544,9.55492709358714,7.09664767073627,10.7267327748996,6.26255165073417,9.26291364554891,8.39376941306455,8.96682913175482,14.2420864556179,7.98721460507204,5.53347507590206,2.30715663856881,8.77436208134441,8.81565781364679,9.54475915062176,17.9263419061654,18.5973335164881,7.33840668595712,7.31316320829592,-0.116272378853864,16.6053033824883,4.75395458365347
,6,599.220968520866,641.253967563603,659.931402705944,-5.40373455336157,-9.25092109098841,4.06445271955363,8.13943678608848,4.89032510498146,9.40930589156505,-0.298548821817349,10.2308982134546,-9.8167976345012,140.924658890623,-15.9954787268161,142.209405433689,7.95928146876213,-7.73548471380218,0.734792632665631,6.29254526259683,10.9956310301523,1.4757306222582,11.4708502318981,1.84040442640071,3.60964909313134,-2.99285445144324,0.34171885287742,-3.58700876679723,1.11539271646234,-5.62178080422927,-2.19300405706872,1.96645248292589,-0.67551055250533,0.773729819953587,-0.385371344200394,5.81420011713817,3.93819481260562,4.13339901940071,-1.18853141745149,3.59613134887877,-0.314542977601377,-1.34743918679305,-1.76688110690793,0.340897510208379,-6.25512670217995,2.24714454597233,-3.77225381868539,11.9451798302744,15.2405934155177,7.81154482244256,11.4352752297782,12.3828855451075,0.342121260309796,1.81625816208634,-5.1320236267984,0.828064348306725,2.30375620336417,-2.25904687145703,9.25662935677883,2.00037082948711,22.0147315364929,11.2107274014024,10.9063610601224,-1.61837976258175,8.40255429086847,-6.96391679189492,3.28603290055617,5.49868946952574,4.65734244318901,3.44174121805008,13.5700630488054,7.31315542632728,-5.82903847333637,10.1272302883135,6.87983573552447,11.04730196523,2.22512999038827,-0.66426071449132,-3.64898555930267,0.13903769188255,2.40174590959487,-4.16247269478936,2.13735540907237,-5.35790689177065,11.4507207999723,5.15294199303298,14.6996920154625,14.1783982964553,-1.03708522856687,1.10443192163166,4.25396103574622,-4.69449415255076,-1.71990253536296,11.244831310416,6.00433596411949,4.96160834227339,9.33707820885593
,7,985.596671403476,1065.00837116379,1074.0602688212,-9.63834306653371,-6.46183528400798,-10.5186127647421,4.40350874208798,6.92312103643144,-3.68358235468077,-7.22657407992301,1.48385383655113,-4.6409059155767,195.55517331756,1.08594606026963,201.251116258027,-1.02052345205357,-1.22522209739964,-11.1090652712137,2.25364955999248,-8.25704323204354,-13.102497982185,-6.24888272276985,-10.7977862251355,-0.482192100168504,-9.03356550554054,-9.29924121850854,-10.9666092113275,-3.69014739837894,-6.69032895559667,-2.14823977129709,-2.44807446202412,-5.24527489623688,-5.08000104140774,-0.696439365447986,3.11020727324558,0.703506045073482,0.930377625864821,-1.15736416243089,-9.97550299274553,-3.26271342333348,-10.7522277769694,15.0580456012149,-0.59402783920541,-5.06214604614524,-1.05164600481658,-1.07658111781711,2.09625429971584,7.23855287750575,2.91871580923817,4.46334327524528,3.94067790139161,-8.18035494508604,-8.90848684635512,0.395294239982832,-4.63084655080092,0.761706561802384,-2.49507637158877,0.547567467300723,-0.158978970617682,4.27427970196823,6.48398624052516,5.55699093393559,10.5516580207423,0.28440684456109,-8.56426392153298,-8.7530483792716,3.92905627957498,-14.8121453403601,3.59101220763932,-7.06065863192998,-10.6677457565866,-0.626740700990013,5.62113958131795,9.66609221387989,12.1892182231868,-4.16663979301484,-7.00525745039431,-7.31099220808119,-5.65948167897386,-6.25434043572477,-4.55800824007474,-6.46949163293448,0.154316897242097,-7.45142189800481,5.34294631362718,2.38532107755418,14.7408579214707,-5.50676445175213,-11.264612626931,-6.38001679520403,1.84211871216939,1.38758727679578,-2.78289085326378,-13.6975203546035,-2.83965120889116,8.14341657173372
,8,1669.71374093404,1817.67427882201,1835.71090264421,-5.86587946283635,-4.45352562891549,-8.00703141740996,-8.62228906986184,-19.5003315959875,-15.5959265897382,-5.93763588151342,-12.803604439192,0.332260639337619,299.745244418937,61.5323703001368,284.753042643486,-15.2410263669099,-3.5029722055142,-15.7330517867122,-11.4619894135594,-2.16495221563764,-15.6726572775724,-11.5499731688215,4.0921023409328,-1.31292862040118,-18.8125486517265,-16.0624459637629,-16.1442713582101,-8.86771821069942,-4.33867854890377,-7.80643448644696,-8.0234861220697,-6.07927538938839,4.48435969014645,-11.6820332102461,-7.98698140001488,-1.5179015452095,-5.31135828861352,-5.13914432402089,-8.70291306153194,-13.7833599774476,-5.0476409806397,0.629258105562258,-19.3558903830135,-10.0397648973467,-17.4215845508306,5.77530550267511,6.5496824847487,-5.32758193543214,-7.59057326520542,-2.97817151421896,1.9145961246486,-13.5076638989167,-15.4792251714016,-13.5219900150578,-9.36429763979049,-5.9526733778057,-13.5547360310793,9.81883903146081,-7.35142489948248,-11.6657256956596,13.3130504834235,12.7567470842696,8.53529489662651,-10.9026632423202,-12.7955764266699,-7.16040286806128,-5.36550989487932,-13.2142363779076,-17.6609927466898,-4.36503756662842,-5.37464478658694,-2.78396309985419,13.0922542287954,4.19454560606209,2.41961306131543,-14.3539811364271,-11.4055249360827,-10.1354741972364,-16.0790522239677,-9.22148179599299,-8.05693683967093,-6.07407144673198,-9.89283240668738,-15.788977048438,3.90703968255002,13.7921097716262,2.8862999427256,-7.17321388098208,-2.53211180269045,-8.12013487191052,-12.1646166009623,-7.36451693077561,-14.6981551968875,-1.60011790148928,-14.0090648341902,-10.1224183883514
,9,2887.86535886673,3124.73719651718,3159.47113625252,-17.2865336973146,-7.11956406570607,-6.67426480681297,-18.2908385612473,-19.3267686307463,-2.01248114750342,4.97291202600172,-10.4684472238869,-5.93393686740819,495.959089266227,219.417426748999,488.770483970808,-5.78356158208589,-9.10748165092991,-5.09081087019058,-10.355831230534,-21.0106028813534,-11.2988822407769,-6.15822936367658,-32.885436719168,-6.66964809727051,-14.3747141635049,-13.8645231321025,-9.4981786690405,-7.27107396620704,-5.89987160922465,-9.86041872741862,-7.01300263223584,-15.6118853181188,-11.9067564491779,-16.715714991542,-4.00813254413515,-9.75962829771379,-17.8972834733331,-18.7916416222934,-13.7143124723079,-15.9379058910827,-9.28400333069749,-2.16682028703781,-2.28465353446427,-3.69322441853274,-15.7742998924496,-2.77222513808647,-9.53833280599611,-5.47612078141537,-1.21564844339991,-3.24473687661248,-8.01529644179845,-14.5192526869414,-12.6542724714436,-16.6970149241379,-13.3029487606627,-2.88432884731537,-21.3154048785291,-15.1605633934796,-12.9301731706455,-14.7750726972508,4.81232829774217,-3.21900092461237,7.09998287993221,-13.2757293932782,-18.8268855014012,-20.9468968669225,-11.8321019335344,-7.26323269577279,-12.1864811991209,-21.6554292773153,-11.0543608755179,-6.07719646624082,1.199608793876,2.70777346181148,3.89128668237299,-15.784793861787,-14.7161404641192,-11.0744733477868,-18.2934578692502,-13.7203309435663,-6.83875799936686,-11.0290007796648,-13.9757538445274,-18.9987203394903,-0.566097740613259,11.2231919444948,-0.196755953345928,-19.4235046077401,-12.9230589575136,-14.1921937019051,-11.0381511166097,-18.3622989335254,-16.8159759533646,-15.6554069207232,-7.99634317421442,-5.73984748016937
,10,4794.23327342297,5187.14808472996,5244.27614962659,-22.3698736266033,-5.28798496018953,-20.956317102753,-10.3754955147106,0.522520452242134,-12.1756440872468,9.16779807846342,11.856467023913,-8.62553050383667,874.482263076488,544.849630277199,849.100328756552,-0.812044339115346,-2.23336473285326,10.4361799048866,3.68529177693199,-9.93305412842165,-4.09169260318231,-3.40238432333172,-14.031973393151,0.633390954823881,15.066863455304,0.714023699441896,6.65620322848463,4.68590078917441,3.46366455861789,5.73097060976397,2.91045944311554,-12.5895599988717,-14.4066103777923,-20.3119502117652,-18.7023092595973,-5.42674403351248,-24.9514098811178,-28.3279960151731,-18.7915221379999,-2.08596450608275,-10.1161042865451,-11.6539818960209,-11.9396111237847,-5.8816165989856,-8.50860396157896,-7.77278455235046,-17.6055676230008,-8.88593045942707,-19.1934616373692,-7.9525882979915,-12.237481965115,-11.837752877921,-16.417704412831,-11.8351764310546,-7.57224274689725,-1.83954300968981,-8.56971530267583,-19.6549174034426,-15.7940880659635,-11.3311188848666,-7.66007567103861,-9.55483973299306,0.557258993712821,-14.4594983869101,-27.1116610697372,-29.7474125481676,-15.3353211936337,-18.7813433835909,-7.60377809754482,-9.23531788210857,-32.1789431783209,-15.5505915360736,2.26273835878237,-2.00073014594091,-5.67805518049408,-11.7421290472821,-12.6185773932111,-8.89416461801557,-17.8459100135215,-8.19779394898251,-8.43611034010246,-14.105769589085,-10.5196044143204,-16.9069653506958,5.72492976065951,5.99763904652627,1.30096072179458,-13.5830382278855,-7.67568809748991,-8.06475042507282,-4.85178207832178,-9.17474761356061,-7.43137043794559,-19.5158077158458,-9.46859741221488,-11.3401188657253
