,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,65,91.3199085796909,98.4341110623664,100.985299814517,21.9831599701342,27.9960073312022,22.9167866764469,40.8144392761869,19.0798817645154,10.6281567549413,32.7466546152077,41.8562756880287,205.400160537818,92.9878563692751,102.085842860381,101.806094703144,39.2806347638898,30.0401612500164,37.7953063246559,40.2856399864518,38.6782079296477,37.4245626537936,-14.4241404608319,-1.17898921069127,5.16165448474067,100.325547680835,103.223461054582,62.927287743234,23.700500167397,30.7681482934195,48.157149287325,-11.1421219859053,6.61733966091742,-17.0614909986107,-13.3559515492916,-14.0749772080367,-10.5908080285994,93.9348622495072,103.660658937187,98.851690834706,32.3285275121984,28.71694980237,42.5427293098778,-21.4026680247503,-22.5825559504897,-21.3543075468588,-11.3881044713162,3.90264043313209,-3.54940383157373,94.8067407966214,123.756916448915,106.222439051552,-14.0567950270834,-11.9842173519528,-15.0134990875049,-17.2992731322274,10.5285568459267,-14.9122068284628,-2.97307338855899,0.166904975008038,6.99754857295602,98.5368836005214,111.081954781613,111.613239975575,15.2794529850444,5.71620199097242,5.12709439772152,3.69045124933791,4.54361989632798,0.366936916985651,7.79849671568581,1.05995196737558,-4.63989985480976,95.6988778935829,122.977180911189,128.039228098574,12.8697591915202,24.8468518237605,7.38130735811865,-15.1667390760608,11.4541166296731,19.4106433178586,-7.01650986334289,6.78966724434622,137.912584633089,156.156834308529,166.915567507334,183.34825113597,22.472842467731,46.834744188759,141.926439243346,17.4829008085294,-3.49280605493595,14.9751662179838,-28.1781807688794,135.953285641551,-50.0635066779059
,65.5,197.859801922664,213.273907301797,218.801482931449,47.6301799352914,60.6580158842658,49.6530377989689,88.4312850984097,41.3397438231168,23.0276729690395,70.9510849996141,90.6885973240592,445.033681165272,201.473688800098,221.185992864162,220.579871856813,85.1080419884274,65.0870160417021,81.8898303700821,87.2855533039815,83.8027838475737,81.0865524165501,-31.2523043317983,-2.55447662316283,11.1835847169386,217.37201997514,223.650832284928,136.342456777007,51.3510836960268,66.6643213024099,104.340490122539,-24.1412643027948,14.3375692653221,-36.9665638303231,-28.9378950234604,-30.495783950742,-22.946750728629,203.525534873937,224.598094363905,214.178663475202,70.0451429430918,62.2200579051323,92.1759135047337,-46.3724473869552,-48.9288712260609,-46.2676663515263,-24.6742263545184,8.45572093844976,-7.69037496840974,205.414605059342,268.13998563932,230.148617945028,-30.4563892253436,-25.9658042625597,-32.5292480229273,-37.4817584531584,22.8118731661734,-32.3097814616699,-6.44165900854296,0.361627445851809,15.1613552414042,213.496581134461,240.677568693489,241.828686613743,33.105481467594,12.3851043137752,11.1087045283966,7.99597770689934,9.84450977537153,0.795029986804366,16.8967428839833,2.29656259598414,-10.0531163520909,207.347568769432,266.450558640914,277.418327546913,27.8844782482906,53.8348456181488,15.9928326092586,-32.8612679981302,24.817252697625,42.0563938553623,-15.2024380372445,14.7109456960829,298.81060003836,338.339807668477,361.650396265889,397.254544127941,48.6911586800779,101.475279075639,307.507285027251,37.8796184184794,-7.56774645236328,32.4461934723013,-61.0527249992392,294.565452223363,-108.470931135462
,66,182.639817159382,196.868222124739,201.970599629026,43.9663199402726,55.992014662399,45.8335733528943,81.6288785523816,38.1597635290309,21.2563135098826,65.4933092304095,83.7125513760511,410.800321075636,185.975712738551,204.171685720768,203.612189406289,78.5612695277828,60.0803225000359,75.5906126493069,80.5712799729058,77.3564158593022,74.8491253075813,-28.8482809216562,-2.35797842138118,10.3233089694854,200.651095361664,206.446922109164,125.854575486468,47.4010003347939,61.5362965868399,96.3142985746513,-22.284243971807,13.2346793218394,-34.1229819972214,-26.7119030985755,-28.1499544160661,-21.1816160571957,187.869724499019,207.321317874377,197.703381669417,64.6570550243923,57.4338996047336,85.0854586197543,-42.8053360494932,-45.1651119009757,-42.7086150937203,-22.7762089426324,7.80528086625782,-7.09880766314745,189.613481593236,247.513832897833,212.444878103102,-28.1135900541599,-23.9684347038979,-30.0269981750093,-34.5985462644539,21.0571136918525,-29.824413656926,-5.94614677712025,0.333809950016985,13.9950971459116,197.073767201041,222.163909563217,223.226479951148,30.5589059700828,11.4324039819462,10.254188795443,7.38090249867628,9.08723979265096,0.733873833973121,15.5969934313657,2.11990393475844,-9.27979970962224,191.397755787168,245.954361822386,256.07845619715,25.739518383034,49.6937036475183,14.762614716235,-30.3334781521203,22.9082332593462,38.8212866357189,-14.0330197266871,13.579334488692,275.825169266179,312.313668617051,333.831135014666,366.696502271945,44.9456849354533,93.6694883775094,283.852878486693,34.9658016170579,-6.98561210987009,29.9503324359703,-56.3563615377557,271.906571283107,-100.127013355817
,66.5,182.639817159398,196.868222124691,201.970599628995,43.9663199402721,55.9920146623981,45.8335733529248,81.6288785523575,38.1597635289818,21.2563135099167,65.4933092304577,83.7125513760825,410.800321075641,185.975712738521,204.171685720818,203.612189406263,78.5612695278555,60.0803224999736,75.5906126493319,80.5712799729399,77.3564158593458,74.8491253075799,-28.8482809216071,-2.35797842135844,10.3233089694863,200.651095361652,206.446922109206,125.854575486479,47.4010003348412,61.5362965868208,96.3142985746535,-22.2842439718493,13.2346793217948,-34.1229819971977,-26.7119030986064,-28.1499544160547,-21.1816160572425,187.869724499071,207.321317874413,197.703381669386,64.6570550243923,57.4338996046999,85.0854586197138,-42.8053360494482,-45.1651119009371,-42.7086150936861,-22.7762089426328,7.80528086631057,-7.09880766311244,189.613481593232,247.513832897811,212.444878103113,-28.1135900542345,-23.9684347038797,-30.0269981750416,-34.5985462644344,21.0571136918925,-29.8244136569469,-5.94614677715072,0.333809950012892,13.9950971459143,197.073767201069,222.163909563288,223.226479951204,30.5589059700537,11.4324039819198,10.254188795443,7.38090249869902,9.0872397927028,0.733873833960843,15.5969934313625,2.11990393479664,-9.27979970958177,191.397755787179,245.954361822333,256.078456197125,25.7395183830522,49.6937036475056,14.7626147162619,-30.3334781521407,22.9082332592898,38.8212866357303,-14.0330197267249,13.5793344886656,275.825169266168,312.313668617111,333.831135014648,366.696502271923,44.9456849354251,93.6694883775481,283.852878486678,34.9658016170615,-6.98561210986963,29.9503324359193,-56.3563615377393,271.906571283098,-100.127013355798
,67,182.639817159287,196.868222125052,201.97059962928,43.9663199402771,55.9920146624095,45.833573352681,81.6288785525162,38.1597635293874,21.2563135096311,65.4933092301098,83.7125513758692,410.800321075613,185.975712738765,204.17168572038,203.61218940648,78.5612695272785,60.0803225004638,75.5906126491454,80.5712799726962,77.3564158589716,74.8491253076159,-28.848280922025,-2.35797842154034,10.3233089694804,200.651095361788,206.446922108858,125.854575486401,47.4010003344629,61.5362965869772,96.3142985746354,-22.2842439715064,13.23467932214,-34.1229819973869,-26.7119030983968,-28.1499544161702,-21.181616056901,187.869724498632,207.321317874112,197.703381669613,64.6570550244091,57.4338996049974,85.0854586200339,-42.8053360498425,-45.1651119012413,-42.7086150939513,-22.7762089426164,7.80528086592994,-7.0988076633962,189.613481593279,247.513832898015,212.444878103013,-28.1135900536628,-23.9684347040629,-30.0269981747742,-34.5985462645745,21.0571136915596,-29.8244136567832,-5.94614677688605,0.333809950062005,13.9950971458761,197.073767200886,222.163909562753,223.226479950756,30.5589059703279,11.4324039821345,10.254188795443,7.38090249852985,9.08723979228898,0.733873834084534,15.596993431413,2.1199039344533,-9.27979970986326,191.397755787107,245.954361822714,256.078456197357,25.7395183829481,49.6937036476156,14.7626147160677,-30.3334781519643,22.9082332597536,38.8212866356648,-14.0330197264266,13.579334488873,275.825169266271,312.313668616659,333.831135014832,366.696502272068,44.945684935672,93.6694883772684,283.852878486794,34.9658016170324,-6.98561210986009,29.9503324363063,-56.356361537878,271.906571283176,-100.127013355936
,67.5,182.193968050237,196.730277776128,201.932556477711,42.2551411014265,54.1619245811335,44.0270301338705,79.6161325101989,35.5563167668147,18.8763127583425,63.1730892368423,81.5763348193022,399.152789789011,185.600829444766,204.834123033113,204.022593564295,77.1707839112019,58.8507785734746,74.3204544562204,78.5639868347489,75.922196232279,71.5963988251838,-32.516726402474,-6.63590308614357,6.15907423015415,200.529828078795,207.087851617935,127.939762350175,45.2816939388467,59.5854880421252,94.5172770752511,-25.3103640770396,9.52441201444253,-37.8969849840923,-31.0960043619498,-33.1472881520394,-25.1917939856544,188.285822752936,207.687489336649,197.407976252039,63.1073623236416,54.8325132159416,82.8180311329315,-47.3519099786113,-49.5292426738201,-46.8250095232606,-26.0404264956273,3.34425241065037,-12.2475734784889,189.520432204792,248.683290183894,212.527746363572,-31.5091398337759,-28.6582533417068,-34.661225131179,-38.8822195994298,17.6400826186696,-33.3997248664232,-9.17412443978174,-2.65821714857111,9.37100067483107,196.801818016929,221.824931410727,222.921378347544,27.6668375240524,8.22548828402932,7.24494534789119,4.75590737917082,5.38883138554729,-2.34477731617972,12.7085319062348,-1.72287539625358,-13.1572110357956,190.222706756589,244.872175381504,255.816234405489,22.8003494846294,46.2129885817276,11.6923678792919,-29.5812382303798,20.2289893209781,36.0205374985508,-17.1799063024814,9.64477553982897,261.14851755397,308.044524911859,330.689365465205,365.026825477003,42.615692884367,92.9795913256012,279.941534356133,32.0608763125833,-9.68658089795326,26.9724522655483,-61.0633915516132,266.053476379543,-115.430512565383
,68,184.40894493495,197.29013175099,201.561963015654,52.4342527225494,65.1378116812662,54.9304050735427,92.0624092511271,51.8461769276878,33.2728634137734,76.9929230582234,93.9802135832861,476.958386341717,187.580944368034,199.845239421425,200.6946394606,85.180789403928,66.4818350275596,81.1473333427466,91.129615847839,84.3093455529979,91.2594460656142,-10.7534505320191,19.4614821027508,31.8176556743219,201.096453766186,202.590095755339,114.977417402948,57.8694933233965,71.1275793097802,105.264328632439,-7.01134233973335,32.1562942500691,-14.8551234266356,-4.35946311915632,-2.90681408450064,-1.69446511180149,185.85639379473,204.540836338764,197.895430576385,72.1886514085772,70.3384098918045,96.2353710404286,-19.5156059309556,-23.2033795516227,-21.4614637917402,-7.1292122225409,30.7019864143804,18.7832591037914,189.618553332018,240.879087696787,211.032400579871,-10.1734439464517,0.161117861017374,-6.15524462889152,-13.4687228841849,38.7941908359121,-11.6328563542033,10.1589189688084,15.3047610081035,37.979200197798,198.156330615031,223.324132975693,224.149060402353,44.6727341037158,27.4571850789221,25.4886633714059,20.96920763034,27.3963779939304,16.2520483462713,30.1453279146958,21.3214865738655,9.66253640573723,196.395157997239,252.015935401416,257.531343548771,40.8036268063961,67.4922974153837,30.0488101092451,-34.0644381075499,36.1755168248396,52.9257564582863,1.45491345059963,32.709687704174,357.059436122619,332.813284090114,348.416805960518,374.549565298499,56.3004824495197,97.0287112728961,300.754973815604,48.9163133908551,6.21780048246183,44.9535752325824,-33.0191976522642,299.079896311023,-22.2837892603584
,68.5,191.930152887395,200.083270828181,204.552952540431,74.9827156126289,88.9390704096054,77.7691629045521,115.951633055473,81.1949933877991,62.7070857861336,107.675972314365,123.89495854319,581.910737891099,192.820090421477,196.796120410259,199.297187225271,104.924247690276,79.6343578729802,102.693364797027,113.162940298531,103.924627932563,132.541021664482,38.7381074699761,72.3710095199713,81.9265574493274,202.71620448718,197.555538913891,85.2096511523164,85.1305689565797,96.4140650604741,128.78221493408,30.3561565390273,78.537688598663,31.6189724195742,49.766041316645,61.1224915321632,53.9193929864805,177.865428857424,204.440410604034,208.788131557204,93.1504498756722,104.83153237652,126.514263071068,36.0018963406669,32.4023971541947,27.5017571853623,39.0919329641479,84.8121959462032,85.1617327618778,192.527343629463,229.251796867103,215.004432765113,29.7033224406528,56.3138226867436,49.0503800883976,43.3699446498963,78.6159082985046,32.4312528987748,51.6762392043402,53.2402105062906,92.8613469879338,201.887452707655,230.466344781809,230.836456871821,84.0943471205628,68.7426085818702,63.0886426551697,51.7504562581435,76.0244621767961,54.981909794285,66.1206518529498,70.6592784331056,62.7518204591729,216.000625762714,261.120714483746,259.020622983032,76.5221212878355,110.505002144207,70.131094638793,-44.7992773367791,71.0177046708209,88.3021337056166,43.4155624008099,87.3381262752773,505.321079553016,391.66170820156,394.261197883134,398.147234713681,87.7319987574888,105.458519433732,364.045415262352,90.3186493205044,42.4252965893647,82.6888649446228,28.6440576162818,385.620547271361,170.885305216202
,69,208.728824884863,207.878289871568,218.010365364493,96.8253713686413,110.390944697487,99.2597446690688,133.916948417104,105.551645647412,93.8999890464311,135.982479806412,156.457943063698,614.523136787881,207.281610788318,203.333442042453,212.21352263268,127.027862841026,98.5564883753445,125.428879761263,135.393495326078,125.351241281361,170.263443076473,82.8183293047218,118.717787508811,122.576582489158,211.002851935179,200.255520675907,97.4636431553658,118.27896755214,127.640078371498,150.230597399708,71.709154432684,115.407620442542,72.1010991849771,97.7719713538604,113.998703053663,108.370928490285,184.747194545428,217.487463894583,232.005815731477,116.540298156125,135.787329495508,157.705213142876,83.8089850929896,84.5816260291094,71.0400390516706,88.0461977423388,132.720204645034,143.147230096149,204.539977252678,231.486985367337,231.153670109089,48.3792549472396,108.369906972898,100.62902118879,102.619103354903,114.781251015712,73.7403998244567,94.291471272114,93.6858776602926,136.839656971921,217.135863777088,243.477439522935,246.801332659498,124.244886842147,109.704085081896,98.5672504000768,80.1527707739328,125.96157858015,93.1332923560394,104.503180057849,120.958452401866,114.637428156023,246.139790197453,271.387476396533,265.748745668352,108.184613749396,145.857665575487,108.416429986297,-55.7808751753296,108.727983687952,122.518561914151,86.6020346614555,140.059124908603,553.032819741182,462.531316373219,454.887369808735,429.279753907477,122.605793869981,120.193713350049,463.422974681582,130.813807922873,82.0480483379051,118.03644097222,91.2727438837192,494.007203872973,328.201646240447
,69.5,236.4613115707,225.73978859618,247.533617509998,127.474445066039,134.951135286572,128.320210911073,164.806807601674,141.251895481361,134.833289328624,174.430147796405,194.427367079937,633.932308910532,236.446072821951,224.952328510703,239.13640006243,155.875105754234,128.505615997403,152.956371889633,168.547058709684,151.858628434119,209.586393869318,133.231481401008,167.887055317805,166.618152386457,230.475714091531,218.045585976325,151.04382939989,159.346042130154,169.797817951063,178.215304352084,118.618134978289,153.988533210489,119.867546934131,153.562706379992,163.574963798594,164.206865802318,207.35850224504,243.844941695372,264.723666105832,148.791845548585,174.250657539631,192.400337602966,140.634189420664,139.2281580824,122.995080769723,141.942481321602,183.300436228127,202.647673295138,233.296422939285,245.161284115098,262.775478987463,60.0750351457623,164.603531608612,158.474314545494,161.341159681349,159.799097228053,123.342729471845,144.895458880724,144.506894773672,186.052815498121,244.118970518734,264.549931270936,274.24624064444,169.902944854175,156.521017048498,140.216816524113,115.38150436194,180.432226901947,137.681297738213,152.997765249862,176.972851088514,168.499473422645,289.323913436617,293.837168690351,286.276997687652,145.143148159323,183.427888380667,152.881145429936,-18.6069673441475,156.289691634769,164.078038338647,134.612889796538,191.994158693586,569.097653875459,555.06940836421,539.1774451681,478.56519227824,166.158788674278,149.487023817397,603.639056651573,173.596476807294,132.90169066866,160.065397667135,164.299665878457,626.011886555627,447.458103230516
