,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,7.56435018126955,7.53003074733008,7.28803457377311,24.232342041478,24.0196487899261,24.1859920662454,23.5475624747297,23.3724731225245,23.3966347677069,23.3899128592052,23.3994732833642,24.3499031430163
A,copy number,365000000,365000000,365000000,6695.32528006281,7695.70342338619,6901.61472535393,10482.8677576718,11756.1347222949,11571.6288482928,11622.6667403548,11550.1440171017,6199.32872754915
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,10.9311452151974,11.3350660581586,11.0267210506058,24.2067905766597,24.3258255827926,24.0805969833646,23.6372471327733,23.5549514255129,23.5234941337864,23.3088050173702,23.2673132407964,23.7105955331758
B,copy number,36500000,36500000,36500000,6808.27230806192,6297.82830270291,7394.66447398901,9885.06220802109,10432.2780152004,10649.3631278868,12256.5368801813,12594.050757044,9421.57945359976
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,14.7929532437711,14.5559978185945,14.556756046849,24.33215195954,24.3488765614955,24.2284854683621,24.0758972112524,23.8923767542853,23.9582940691374,25.1623238575394,25.4417230803481,25.4158583376337
C,copy number,3650000,3650000,3650000,6271.79696974708,6203.49678509082,6712.25194087676,7417.452843157,8364.43324192512,8011.12969826495,3642.02641152584,3033.18883525664,3084.99000879437
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,18.1404586504714,18.3842651879424,18.0736777724635,24.0304429061397,24.0300336304008,24.0610491351612,24.778496888472,24.6236117510084,24.5649068539465,24.6155844815579,24.6367020485021,25.0478391567531
D,copy number,365000,365000,365000,7641.50940278494,7643.55727560629,7489.91099652448,4682.51788197385,5182.25856873263,5385.31454688827,5209.56583891038,5138.0345164079,3925.50351397446
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,21.9848535424028,21.817959039938,21.7575271954545,24.6145453282036,24.9907044229436,24.8994198117008,25.1638239784229,25.0791833931932,25.0206974740062,23.1126414061527,23.2297838569727,23.4498791856389
E,copy number,36500,36500,36500,5213.11134764756,4075.12477504464,4326.09983652518,3638.4511671117,3845.76756665243,3995.88301661043,13936.2016923166,12907.330953868,11175.1951889622
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,25.1592680121412,24.8638667036168,25.1357115891408,24.8287791330086,24.8487737917504,24.8041223122328,21.774809901589,21.7052306299115,21.7113814278734,24.9016863303688,24.8692188648686,24.9589440408059
F,copy number,3650,3650,3650,4530.87752708602,4471.95159682156,4604.61346123563,33461.0776735713,35020.6265466906,34879.8822329928,4319.68503399741,4412.49062582512,4160.74954697679
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,28.1098921740839,28.5484079944008,29.0698617973053,22.8859530504829,22.6999181419148,22.8019513713763,23.3306929002936,23.2964361414247,23.2441702591345,23.7318292402172,23.5901817784332,24.2195164552658
G,copy number,365,365,365,16165.9188924487,18259.8444453162,17079.8956346224,12082.1502765357,12356.193764513,12786.3283841602,9291.50742705916,10194.4041322415,6751.78298502897
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,33.4774840828443,33.3101504311954,33.23562404344,24.2338985691058,23.9897376203847,36.0541364847335,23.6691243349407,25.4454327326716,23.9548117169983,28.7972241299235,36.1521174628466,25.6595368446065
H,copy number,NaN,NaN,NaN,6688.50571172333,7847.89503993359,2.91335666867369,9680.89537743389,3025.83091614394,8029.41538458134,337.135962471692,2.73233535817282,2630.06725548869
