,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,20370.6422062193,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,19787.242048932,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,21092.8847395125,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,16527.140490046,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,16893.2337436038,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,16202.200459725,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,16276.0046627392,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,16133.0291796829,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,16307.0375995112,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,16830.7475548553,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,16474.9326383228,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,23679.6398282606,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,20290.4084138807,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,20320.7159551022,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,20491.1411670985,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,16996.5792171222,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,17079.277641555,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,17129.558551773,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,17020.4025964013,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,16591.9385482803,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,16914.5371617209,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,15321.9666549619,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,15240.1491051319,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,15708.4661189215,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,18662.522673781,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,20001.5776151413,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,19864.9951973281,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,16671.5894958916,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,17253.9225991181,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,16541.0651569515,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,15638.5449059313,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,15268.7088890623,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,15759.1037740357,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,15309.6859003098,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,15929.7408056679,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,15131.632495393,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,20378.9461183065,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19545.9858166097,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,20040.104461621,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,16422.9197124587,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,16637.4966264534,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,16392.2181821766,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,14841.8978512338,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,14183.5086422031,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,14379.771812705,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,14741.7269317394,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,14570.4602224936,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,14674.6436691121,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,19625.5166572246,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,19877.136818687,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,20467.6252596842,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,16150.7767510821,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,15245.8415532512,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,15691.3618896444,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,15641.685508481,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,14912.7183848234,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,15551.3034964989,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,15715.0657047775,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,16066.3907602748,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,16019.5168864741,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,19495.2241539671,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,19066.7950984267,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,19934.6759484741,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,15746.838329655,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,15945.993167619,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,15971.7113552461,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,15393.2795900997,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,14808.3385198967,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,15127.6469280254,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,16933.0895294483,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,16636.1197992012,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,15455.2946002093,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,18889.9672508911,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,18294.8739000261,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,18497.0283680612,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,15792.9590148776,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,15582.4456780936,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,15972.8591907712,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,17838.6187231538,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,16513.8787400108,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,17122.8615117963,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,14374.8867863017,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,16387.3090793377,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,22748.3362447155,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,13269.1006350675,,NTC,Unassigned,False
,H02,SYBR,,NTC,,13779.1339350364,,NTC,Unassigned,False
,H03,SYBR,,NTC,,14359.6129965851,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,16083.4028997016,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,17388.3132133466,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,8770.69737619347,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,16481.3786250233,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,17514.0290168602,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,15684.9650874581,,Unknown,Unassigned,False
