,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3525.52495356826,84.5,91.5,
,A02,SYBR,,Std-01,,88.5,3455.75046483615,84.5,91.5,
,A03,SYBR,,Std-01,,88.5,3646.54838830056,84.5,91.5,
,A04,SYBR,,Unkn-01,,91,2093.05527092072,84.5,95,
,A05,SYBR,,Unkn-01,,91,2151.88423481977,85,95,
,A06,SYBR,,Unkn-01,,91,2037.15608943413,84.5,95,
,A07,SYBR,,Unkn-09,,90.5,1995.13857027642,82.5,95,
,A08,SYBR,,Unkn-09,,90.5,1957.50948149923,80,95,
,A09,SYBR,,Unkn-09,,90.5,1981.43863970363,85,95,
,A10,SYBR,,Unkn-17,,90.5,1957.82615852953,85.5,95,
,A11,SYBR,,Unkn-17,,90.5,1916.21180604123,85.5,95,
,A12,SYBR,,Unkn-17,,89.5,3016.10248130458,77,95,
,B01,SYBR,,Std-02,,88.5,3644.0361344429,81.5,91.5,
,B02,SYBR,,Std-02,,88.5,3530.27028016247,84,91.5,
,B03,SYBR,,Std-02,,88.5,3516.47094439231,84,91.5,
,B04,SYBR,,Unkn-02,,89.5,2086.20678293949,83.5,95,
,B05,SYBR,,Unkn-02,,89.5,2090.01642897702,79.5,95,
,B06,SYBR,,Unkn-02,,89.5,2086.40300847735,82,95,
,B07,SYBR,,Unkn-10,,90,2130.75158130473,82.5,95,
,B08,SYBR,,Unkn-10,,90,2052.70918202503,81.5,95,
,B09,SYBR,,Unkn-10,,90,2031.99246971518,85.5,95,
,B10,SYBR,,Unkn-18,,91,1928.96838840311,82.5,95,
,B11,SYBR,,Unkn-18,,91.5,1941.29322921028,83,95,
,B12,SYBR,,Unkn-18,,91.5,2034.30487269244,82,95,
,C01,SYBR,,Std-03,,88.5,3275.72251229729,83.5,91.5,
,C02,SYBR,,Std-03,,88,3622.84386660692,84,91.5,
,C03,SYBR,,Std-03,,88,3553.4051034456,84,91.5,
,C04,SYBR,,Unkn-03,,90,2019.02102483523,85,95,
,C05,SYBR,,Unkn-03,,90,2147.07411458983,84,95,
,C06,SYBR,,Unkn-03,,90,2017.12063858936,85,95,
,C07,SYBR,,Unkn-11,,91,1964.62467547309,85,95,
,C08,SYBR,,Unkn-11,,91,1905.18139730507,84.5,95,
,C09,SYBR,,Unkn-11,,91,1966.99379940851,85.5,95,
,C10,SYBR,,Unkn-19,,91,1873.64398803047,83,95,
,C11,SYBR,,Unkn-19,,91,1858.59473408803,81,95,
,C12,SYBR,,Unkn-19,,91,1759.55390644813,84.5,95,
,D01,SYBR,,Std-04,,88,3591.62966946466,84,91.5,
,D02,SYBR,,Std-04,,88,3419.35327115354,82.5,91.5,
,D03,SYBR,,Std-04,,88,3534.39795928638,84,91.5,
,D04,SYBR,,Unkn-04,,90.5,1892.56427416923,82.5,95,
,D05,SYBR,,Unkn-04,,90.5,1927.11200266916,80.5,95,
,D06,SYBR,,Unkn-04,,90.5,1845.40529008119,82,95,
,D07,SYBR,,Unkn-12,,91.5,1905.15442838003,85,95,
,D08,SYBR,,Unkn-12,,91,1870.36606599578,83.5,95,
,D09,SYBR,,Unkn-12,,91.5,1891.47605759363,84,95,
,D10,SYBR,,Unkn-20,,91,1978.12611765905,85.5,95,
,D11,SYBR,,Unkn-20,,91,1938.78051062185,84.5,95,
,D12,SYBR,,Unkn-20,,91,1927.35476400198,84.5,95,
,E01,SYBR,,Std-05,,88,3397.38923244568,84,95,
,E02,SYBR,,Std-05,,88,3370.58407785673,84,91.5,
,E03,SYBR,,Std-05,,88,3527.4077635371,83.5,91.5,
,E04,SYBR,,Unkn-05,,91.5,2188.21274690369,84,95,
,E05,SYBR,,Unkn-05,,91.5,2014.05131626641,84.5,95,
,E06,SYBR,,Unkn-05,,91.5,2097.43389829849,84,95,
,E07,SYBR,,Unkn-13,,91,2157.20413198297,83,95,
,E08,SYBR,,Unkn-13,,91,2043.58451768878,83.5,95,
,E09,SYBR,,Unkn-13,,91,2154.25425667571,85,95,
,E10,SYBR,,Unkn-21,,91,2479.81333767025,85.5,95,
,E11,SYBR,,Unkn-21,,91,2554.409673399,84.5,95,
,E12,SYBR,,Unkn-21,,91,2448.09870710735,85,95,
,F01,SYBR,,Std-06,,88,3181.57893930998,81,95,
,F02,SYBR,,Std-06,,88,3170.22652991754,83.5,95,
,F03,SYBR,,Std-06,,88,3292.7065102768,83.5,95,
,F04,SYBR,,Unkn-06,,91,1965.77585343816,82.5,95,
,F05,SYBR,,Unkn-06,,91,2000.68224984703,83,95,
,F06,SYBR,,Unkn-06,,91,2031.40790130429,83,95,
,F07,SYBR,,Unkn-14,,91,2418.82399697801,85,95,
,F08,SYBR,,Unkn-14,,91,2337.19243156561,86,95,
,F09,SYBR,,Unkn-14,,91,2339.59607374945,85,95,
,F10,SYBR,,Unkn-22,,91,2081.94570855296,86,95,
,F11,SYBR,,Unkn-22,,91,2009.83439759117,84.5,95,
,F12,SYBR,,Unkn-22,,91,1853.68565695945,84.5,95,
,G01,SYBR,,Std-07,,88,2591.98409405959,83.5,95,
,G02,SYBR,,Std-07,,88,2847.61389954084,83,95,
,G03,SYBR,,Std-07,,88,2693.02521260752,82.5,94,
,G04,SYBR,,Unkn-07,,91,2176.36343694487,85,95,
,G05,SYBR,,Unkn-07,,91,2083.36107529061,85,95,
,G06,SYBR,,Unkn-07,,91,2202.72094592009,82,95,
,G07,SYBR,,Unkn-15,,91,2179.52489966068,84,95,
,G08,SYBR,,Unkn-15,,91,2043.2016371743,84.5,95,
,G09,SYBR,,Unkn-15,,91,2092.9728114911,85,95,
,G10,SYBR,,Unkn-23,,90.5,1809.47901420014,85.5,95,
,G11,SYBR,,Unkn-23,,90.5,2032.19855065838,84,95,
,G12,SYBR,,Unkn-23,,90,2756.9070900311,81.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1828.00007899467,82,95,
,H05,SYBR,,Unkn-08,,91,1980.56942544118,84.5,95,
,H06,SYBR,,Unkn-08,,None,None,None,None,
,H07,SYBR,,Unkn-16,,91,2129.58857552708,83,95,
,H08,SYBR,,Unkn-16,,91,2284.66453917068,80,95,
,H09,SYBR,,Unkn-16,,91,1988.62919451965,83,95,
,H10,SYBR,,Unkn-24,,90.5,2047.36829663005,85.5,95,
,H11,SYBR,,Unkn-24,,None,None,None,None,
,H12,SYBR,,Unkn-24,,90.5,2548.70737763223,84.5,95,
