,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,20644.7572709529,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,20302.7604600212,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,22470.7136327866,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,11818.4055272803,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,12754.6151429408,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,10982.9172061457,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,11713.373042469,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,11005.9758585205,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,11601.1003207584,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,12410.7501849135,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,11337.5694807756,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,11913.6797653731,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,20187.6796994898,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,20259.5846470871,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,21417.6292009364,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,12605.1905905783,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,13175.66521133,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,12813.5957005247,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,12931.9166472647,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,13088.1867571459,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,12864.3376088776,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,14812.7927873917,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,14284.5156071012,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,15407.0174478329,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,20161.2084731419,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,21442.0390505107,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,21991.57142906,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,11913.1533905297,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,12123.5949511086,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,12535.5342005494,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,16271.8582595108,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,16850.2501233091,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,16250.2226867588,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,12322.9162582252,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,12354.2334051282,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,11368.463029517,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,21727.8980016887,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,20643.8614010809,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,21830.0281908847,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,15001.3388465296,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,16026.569307376,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,15599.1472837593,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,8515.57880555765,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,8719.71702090378,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,8852.14620083892,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,6799.00125532822,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,7439.50840476094,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,6891.23191957652,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,20151.155045643,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,21296.8769632577,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,20696.1675152008,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,15301.3155276557,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,14120.6583261185,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,14604.6499623137,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,11853.7815088633,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,11300.7298444167,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,12317.7118431232,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,12115.7777377293,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,11979.2747021438,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,11358.3967198813,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,20298.4632409904,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,20405.5924405906,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,20411.0741569437,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,15095.6904331065,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,14966.6195903843,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,15006.3898432822,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,10720.2590426421,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,10252.320892269,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,10568.1707424991,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,12553.7611730766,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,11990.6325942376,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,11166.1965706099,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,17197.4634461537,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,17714.6000493655,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,15198.16435634,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,13487.0611850515,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,12475.9828429447,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,13517.8178425484,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,13540.0573067625,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,12326.4501767433,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,12785.3476540729,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,12869.8637950448,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,12616.0454786025,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,12537.2291950743,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,325.082463093371,,NTC,Unassigned,False
,H02,SYBR,,NTC,,1822.66769648734,,NTC,Unassigned,False
,H03,SYBR,,NTC,,5170.6028443903,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,12690.5480827235,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,13157.2054945319,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,12815.0536453127,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,11403.6489621533,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,11131.6511456729,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,11194.0099889001,,Unknown,Unassigned,False
