,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,10.1626055038554,10.0789234615978,10.0502824944517,20.7289055631481,20.9037787501895,20.9192029558192,20.4170047563191,20.522818352136,20.2240851582705,20.7619985439466,20.4062200709011,20.6728772908742
A,copy number,365000000,365000000,365000000,432139.30237791,386148.818068803,382335.258471287,528184.64898229,493418.82528511,597995.585318875,423034.504881199,531862.782243172,448003.189296509
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,14.1293525770022,14.1290304089261,14.2593452125628,20.5906689203595,20.5858355665055,20.6016916863033,20.4560836571022,20.2413563134693,20.4704150346682,22.3097879312978,21.9495803274301,22.8345772280545
B,copy number,36500000,36500000,36500000,472339.847285749,473811.160450475,469001.49380089,515068.522600832,591386.600266795,510340.512202068,156256.9914982,197015.777440134,111476.89281285
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,17.3718896212119,17.0601517381271,17.404435759588,20.0750908127458,20.0997774846257,20.1086325448805,21.7265871448113,21.3227434825655,21.6807252794529,19.0224387467114,19.0126289506917,19.2723026420929
C,copy number,3650000,3650000,3650000,658165.45225229,647793.053265902,644112.462590612,227414.106781974,294898.953738991,234225.24103477,1295696.19493528,1303900.86261101,1103259.44481466
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.9288120632391,20.9157186502541,20.8822222451344,23.9462449127986,24.0391831604424,23.8855375050806,18.8113200167876,18.7736766077479,18.8617290939524,17.890047008582,17.8167333799839,18.0155403719615
D,copy number,365000,365000,365000,54516.0759477957,51351.4367247654,56687.7906894374,1484230.01962812,1520620.43388958,1436859.09079216,2685065.44535642,2814768.49363617,2476767.38976175
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,24.5773781908017,24.6148047572316,24.5011446162163,18.9393457891886,19.1310926889194,18.9275780079742,17.8648587431798,17.9257558782186,17.8328537470681,21.4244959953781,21.4581370438372,21.9115623145881
E,copy number,36500,36500,36500,1366859.46394664,1208201.51689682,1377248.8571787,2728939.09803239,2624072.80231744,2785722.0128454,276209.148378674,270294.323204007,201894.878525355
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,28.1913020197066,28.1987594556756,28.2244651342508,18.4333322759864,18.4434043155002,18.618497882301,20.8704526575665,20.5730183500516,20.5050167077346,20.6555928361427,20.5249308341745,20.7885316187061
F,copy number,3650,3650,3650,1892916.66471913,1880688.28946733,1680297.48616701,394518.913438858,477735.057166787,499103.321772763,453013.683382075,492748.570348507,415873.273993971
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,31.0241477815482,31.146895106861,32.9659082044097,20.594184773213,20.8800591669273,20.6207673929678,20.3986320045587,20.2742617823068,20.359502921693,20.7988561895475,20.5046331308985,20.5368594660471
G,copy number,365,365,365,471272.463682703,392087.72703091,463279.879041491,534466.043946247,578996.45757739,548093.822637103,413119.567714513,499226.52521702,488980.866657447
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,NaN,39.1822224956005,36.8970319282447,20.5667957899511,20.0175525423203,20.0632632838922,20.1727537913993,19.9161726804427,20.0504754159627,20.6187235574358,20.560210709083,20.628689633947
H,copy number,NaN,NaN,NaN,479651.749392558,682990.081214081,663193.613446289,618077.233403092,729030.05120949,668673.264885871,463889.558289752,481688.481940925,460924.22545868
