,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F05,SYBR,,Unkn-06,,90.5,1677.70213774423,79.5,95,
,F06,SYBR,,Unkn-06,,90.5,1680.15846046788,80,95,
,F07,SYBR,,Unkn-14,,None,None,None,None,
,F08,SYBR,,Unkn-14,,None,None,None,None,
,F09,SYBR,,Unkn-14,,None,None,None,None,
,F10,SYBR,,Unkn-22,,90,1664.85067597553,78,95,
,F11,SYBR,,Unkn-22,,90,1620.34266624983,78.5,95,
,F12,SYBR,,Unkn-22,,90,1628.53723499268,65.5,95,
,G01,SYBR,,Std-07,,90.5,1940.01636298065,83.5,95,
,G02,SYBR,,Std-07,,None,None,None,None,
,G03,SYBR,,Std-07,,90.5,2108.31797529125,81.5,95,
,G04,SYBR,,Unkn-07,,91.5,1750.34521040045,80,95,
,G05,SYBR,,Unkn-07,,91.5,1640.0472654761,82,95,
,G06,SYBR,,Unkn-07,,91.5,1793.01474975906,80.5,95,
,G07,SYBR,,Unkn-15,,None,None,None,None,
,G08,SYBR,,Unkn-15,,None,None,None,None,
,G09,SYBR,,Unkn-15,,None,None,None,None,
,G10,SYBR,,Unkn-23,,90,1686.09702338703,65.5,95,
,G11,SYBR,,Unkn-23,,90.5,1704.76152469573,66,95,
,G12,SYBR,,Unkn-23,,90.5,1765.60922564108,75.5,95,
,H01,SYBR,,NTC,,None,None,None,None,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1633.25326667802,79.5,95,
,H05,SYBR,,Unkn-08,,91,1770.67106058078,82,95,
,H06,SYBR,,Unkn-08,,91,1747.6858690782,82.5,95,
,H07,SYBR,,Unkn-16,,None,None,None,None,
,H08,SYBR,,Unkn-16,,None,None,None,None,
,H09,SYBR,,Unkn-16,,None,None,None,None,
,H10,SYBR,,Unkn-24,,91,1927.74374083871,78,95,
,H11,SYBR,,Unkn-24,,91,1916.24427277763,78.5,95,
,H12,SYBR,,Unkn-24,,91,2088.31826443757,78.5,95,
