,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,9.72125437519999,9.50388369619904,9.50696998596371,26.3029041707793,26.0983541831959,25.8251912632584,NaN,NaN,NaN,24.0760088217238,23.8544752990086,24.1838112987183
A,copy number,365000000,365000000,365000000,7872.51711374031,8939.32771297036,10592.759212575,NaN,NaN,NaN,31402.9038311325,36036.575672905,29368.5681169873
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,12.2451330301546,12.5669442300382,12.5930640885914,25.7078191539492,25.2172761444455,25.1918728303532,NaN,NaN,NaN,25.3116220861338,25.0349529261648,25.112070173128
B,copy number,36500000,36500000,36500000,11394.0519366226,15453.8065916023,15699.6417060782,NaN,NaN,NaN,14574.0162719293,17307.3086201328,16497.6439099603
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,16.3979281342709,16.225718845346,16.088359054105,23.9675756528401,23.7246827715592,23.6229739522857,NaN,38.5479826341384,38.9072033491808,23.9259260710358,23.4680443449308,23.8107760312345
C,copy number,3650000,3650000,3650000,33591.3159368736,39062.8441955148,41610.8627106591,NaN,3.9099610082747,3.12786681494655,34471.8681322887,45815.190762994,37028.3499961351
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.7251796554945,20.0078081348546,19.4483419581168,25.5403799024057,25.1367746288225,24.9358462977166,38.5757244117796,NaN,NaN,24.4580389554798,24.0998220867855,24.3312977874977
D,copy number,365000,365000,365000,12643.1793784342,16246.3655723876,18406.4603223744,3.84314878886301,NaN,NaN,24768.0175117244,30941.7280225172,26797.1298124688
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,23.987523694123,23.4628094212507,22.7812330039004,24.9796736387233,24.7768013898661,24.3210929322918,NaN,NaN,NaN,20.3693541648226,20.3588540003955,20.4925599290666
E,copy number,36500,36500,36500,17912.0329087973,20318.116204011,26967.5648988184,NaN,NaN,NaN,314117.066867638,316172.916723829,290970.134373676
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,27.4911247392397,27.1755481703828,26.7841305679293,23.0682444641117,23.0896976100742,22.9750628773319,NaN,NaN,39.6640253190651,20.6610853745345,20.6039883119604,20.785288512477
F,copy number,3650,3650,3650,58733.0640166181,57955.4410778511,62233.5702729292,NaN,NaN,1.95453813483482,262045.819195588,271508.258354804,242585.594221093
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,30.5903768361628,37.1899709965817,28.1884973913035,23.8573311211751,24.1491702951807,24.040849085255,NaN,NaN,NaN,25.531947750529,25.924058168428,26.4085880442872
G,copy number,365,365,365,35972.694058721,30007.4806753505,32096.4156106417,NaN,NaN,NaN,12709.5871968797,9961.69041838489,7372.21876423418
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,NaN,37.2931413690338,NaN,25.358905164386,25.5910586428378,25.6327210613439,NaN,NaN,NaN,24.3960661350049,25.00494139377,24.7918721234107
H,copy number,NaN,NaN,NaN,14152.1176350769,12251.3026625071,11938.2591836431,NaN,NaN,NaN,25740.2417524188,17633.0397371179,20128.7629969136
