,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,7.53419314538007,7.35819632359097,7.42363591652451,25.6403929790966,25.2559235823762,25.1507942763356,27.3163641301167,27.7214372664389,27.1928395628675,24.6173510020638,25.1608264589918,25.4236496333291
A,copy number,365000000,365000000,365000000,2820.38349623888,3630.12177608006,3889.50003057812,938.610229099011,719.445804311888,1017.89362748148,5520.51472801127,3863.96855061398,3251.63766912237
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,11.1767174206706,11.0401692969604,12.2440059469154,25.3408645540511,25.3517634182431,25.5287450023077,25.4634428505578,25.5369889791037,25.3909199431511,23.3173782395101,23.3732067863009,23.6491259705846
B,copy number,36500000,36500000,36500000,3433.24143574092,3408.76495574082,3034.86401729132,3167.7946176846,3018.4838839458,3322.25871401163,12959.9858510433,12493.6027216203,10423.7156371772
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,14.8540729140462,14.4549779052061,14.8017675929948,25.6267045990508,25.9518414545706,25.6237700582506,25.5472263700992,26.0754524528561,25.4082951281791,24.2086637675649,24.2943165807452,24.507599721122
C,copy number,3650000,3650000,3650000,2845.84177669531,2298.86544706233,2851.32941381114,2998.26599942101,2119.68730332743,3284.57927015739,7219.33439477032,6824.60252136791,5932.93913062302
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,18.1878177178689,18.4916918096083,18.3316223108103,24.7552805598926,24.7882785650643,24.6282329626314,24.2293340736277,24.1489110179129,24.0815979132443,23.9745105899956,23.9568246794827,24.2149972968241
D,copy number,365000,365000,365000,5042.61216661648,4934.55242169313,5481.21835183935,7122.0334813772,7508.14744066738,7847.36583602656,8418.88775572474,8517.2032167623,7189.38027965093
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,21.8867785948303,22.007011158926,21.374268700333,25.3289450106734,24.6030234588008,24.9147941786624,24.2175088722039,24.4304388962864,24.2886772927082,23.7620136365516,23.8864406033337,24.0104927216909
E,copy number,36500,36500,36500,3460.21139611698,5572.6835946343,4541.27603702987,7177.53635085169,6241.20726405378,6849.91425359423,9679.16838948179,8919.97540338415,8222.35338729987
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,25.2644489142702,25.3593191729167,25.1836904280337,25.0106865650035,24.4090540300534,24.5271569416807,25.1870509728796,24.8955303036341,24.771249671226,24.4425894748908,24.4388570139178,24.5936594424951
F,copy number,3650,3650,3650,4264.2119303219,6329.44274105897,5857.2544121154,3798.0171301168,4599.07055231817,4990.0252164228,6191.62221679951,6206.81187471817,5607.04557410436
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,29.1627869567629,28.289031066615,28.4578500120639,26.4345486477434,25.6571835870035,25.6463909412491,24.0763152740044,23.9433121513078,23.9402547982647,25.4687103389371,25.2496043943675,25.633947819185
G,copy number,365,365,365,1674.52918802722,2789.46635301263,2809.3000902038,7874.6269883259,8593.09196059004,8610.35618392735,3156.8594354143,3645.21213892053,2832.34200547499
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,34.3383963427342,34.4238938183484,34.7832863866439,26.0127342311258,26.4701521730679,26.1957273456928,24.8512258700062,25.3445381297179,24.6824973101767,24.3348735622986,24.6561788576059,24.7385466632421
H,copy number,NaN,NaN,NaN,2208.78220463363,1635.84474191708,1958.75976626885,4734.7969444332,3424.97180987874,5289.39772517075,6645.29831918921,5381.57838079261,5098.31231616161
