,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,7.53419314538007,365000000
,A02,SYBR,,Std-01,,7.35819632359097,365000000
,A03,SYBR,,Std-01,,7.42363591652451,365000000
,A04,SYBR,,Unkn-01,,25.6403929790966,2820.38349623888
,A05,SYBR,,Unkn-01,,25.2559235823762,3630.12177608006
,A06,SYBR,,Unkn-01,,25.1507942763356,3889.50003057812
,A07,SYBR,,Unkn-09,,27.3163641301167,938.610229099011
,A08,SYBR,,Unkn-09,,27.7214372664389,719.445804311888
,A09,SYBR,,Unkn-09,,27.1928395628675,1017.89362748148
,A10,SYBR,,Unkn-17,,24.6173510020638,5520.51472801127
,A11,SYBR,,Unkn-17,,25.1608264589918,3863.96855061398
,A12,SYBR,,Unkn-17,,25.4236496333291,3251.63766912237
,B01,SYBR,,Std-02,,11.1767174206706,36500000
,B02,SYBR,,Std-02,,11.0401692969604,36500000
,B03,SYBR,,Std-02,,12.2440059469154,36500000
,B04,SYBR,,Unkn-02,,25.3408645540511,3433.24143574092
,B05,SYBR,,Unkn-02,,25.3517634182431,3408.76495574082
,B06,SYBR,,Unkn-02,,25.5287450023077,3034.86401729132
,B07,SYBR,,Unkn-10,,25.4634428505578,3167.7946176846
,B08,SYBR,,Unkn-10,,25.5369889791037,3018.4838839458
,B09,SYBR,,Unkn-10,,25.3909199431511,3322.25871401163
,B10,SYBR,,Unkn-18,,23.3173782395101,12959.9858510433
,B11,SYBR,,Unkn-18,,23.3732067863009,12493.6027216203
,B12,SYBR,,Unkn-18,,23.6491259705846,10423.7156371772
,C01,SYBR,,Std-03,,14.8540729140462,3650000
,C02,SYBR,,Std-03,,14.4549779052061,3650000
,C03,SYBR,,Std-03,,14.8017675929948,3650000
,C04,SYBR,,Unkn-03,,25.6267045990508,2845.84177669531
,C05,SYBR,,Unkn-03,,25.9518414545706,2298.86544706233
,C06,SYBR,,Unkn-03,,25.6237700582506,2851.32941381114
,C07,SYBR,,Unkn-11,,25.5472263700992,2998.26599942101
,C08,SYBR,,Unkn-11,,26.0754524528561,2119.68730332743
,C09,SYBR,,Unkn-11,,25.4082951281791,3284.57927015739
,C10,SYBR,,Unkn-19,,24.2086637675649,7219.33439477032
,C11,SYBR,,Unkn-19,,24.2943165807452,6824.60252136791
,C12,SYBR,,Unkn-19,,24.507599721122,5932.93913062302
,D01,SYBR,,Std-04,,18.1878177178689,365000
,D02,SYBR,,Std-04,,18.4916918096083,365000
,D03,SYBR,,Std-04,,18.3316223108103,365000
,D04,SYBR,,Unkn-04,,24.7552805598926,5042.61216661648
,D05,SYBR,,Unkn-04,,24.7882785650643,4934.55242169313
,D06,SYBR,,Unkn-04,,24.6282329626314,5481.21835183935
,D07,SYBR,,Unkn-12,,24.2293340736277,7122.0334813772
,D08,SYBR,,Unkn-12,,24.1489110179129,7508.14744066738
,D09,SYBR,,Unkn-12,,24.0815979132443,7847.36583602656
,D10,SYBR,,Unkn-20,,23.9745105899956,8418.88775572474
,D11,SYBR,,Unkn-20,,23.9568246794827,8517.2032167623
,D12,SYBR,,Unkn-20,,24.2149972968241,7189.38027965093
,E01,SYBR,,Std-05,,21.8867785948303,36500
,E02,SYBR,,Std-05,,22.007011158926,36500
,E03,SYBR,,Std-05,,21.374268700333,36500
,E04,SYBR,,Unkn-05,,25.3289450106734,3460.21139611698
,E05,SYBR,,Unkn-05,,24.6030234588008,5572.6835946343
,E06,SYBR,,Unkn-05,,24.9147941786624,4541.27603702987
,E07,SYBR,,Unkn-13,,24.2175088722039,7177.53635085169
,E08,SYBR,,Unkn-13,,24.4304388962864,6241.20726405378
,E09,SYBR,,Unkn-13,,24.2886772927082,6849.91425359423
,E10,SYBR,,Unkn-21,,23.7620136365516,9679.16838948179
,E11,SYBR,,Unkn-21,,23.8864406033337,8919.97540338415
,E12,SYBR,,Unkn-21,,24.0104927216909,8222.35338729987
,F01,SYBR,,Std-06,,25.2644489142702,3650
,F02,SYBR,,Std-06,,25.3593191729167,3650
,F03,SYBR,,Std-06,,25.1836904280337,3650
,F04,SYBR,,Unkn-06,,25.0106865650035,4264.2119303219
,F05,SYBR,,Unkn-06,,24.4090540300534,6329.44274105897
,F06,SYBR,,Unkn-06,,24.5271569416807,5857.2544121154
,F07,SYBR,,Unkn-14,,25.1870509728796,3798.0171301168
,F08,SYBR,,Unkn-14,,24.8955303036341,4599.07055231817
,F09,SYBR,,Unkn-14,,24.771249671226,4990.0252164228
,F10,SYBR,,Unkn-22,,24.4425894748908,6191.62221679951
,F11,SYBR,,Unkn-22,,24.4388570139178,6206.81187471817
,F12,SYBR,,Unkn-22,,24.5936594424951,5607.04557410436
,G01,SYBR,,Std-07,,29.1627869567629,365
,G02,SYBR,,Std-07,,28.289031066615,365
,G03,SYBR,,Std-07,,28.4578500120639,365
,G04,SYBR,,Unkn-07,,26.4345486477434,1674.52918802722
,G05,SYBR,,Unkn-07,,25.6571835870035,2789.46635301263
,G06,SYBR,,Unkn-07,,25.6463909412491,2809.3000902038
,G07,SYBR,,Unkn-15,,24.0763152740044,7874.6269883259
,G08,SYBR,,Unkn-15,,23.9433121513078,8593.09196059004
,G09,SYBR,,Unkn-15,,23.9402547982647,8610.35618392735
,G10,SYBR,,Unkn-23,,25.4687103389371,3156.8594354143
,G11,SYBR,,Unkn-23,,25.2496043943675,3645.21213892053
,G12,SYBR,,Unkn-23,,25.633947819185,2832.34200547499
,H01,SYBR,,NTC,,34.3383963427342,NaN
,H02,SYBR,,NTC,,34.4238938183484,NaN
,H03,SYBR,,NTC,,34.7832863866439,NaN
,H04,SYBR,,Unkn-08,,26.0127342311258,2208.78220463363
,H05,SYBR,,Unkn-08,,26.4701521730679,1635.84474191708
,H06,SYBR,,Unkn-08,,26.1957273456928,1958.75976626885
,H07,SYBR,,Unkn-16,,24.8512258700062,4734.7969444332
,H08,SYBR,,Unkn-16,,25.3445381297179,3424.97180987874
,H09,SYBR,,Unkn-16,,24.6824973101767,5289.39772517075
,H10,SYBR,,Unkn-24,,24.3348735622986,6645.29831918921
,H11,SYBR,,Unkn-24,,24.6561788576059,5381.57838079261
,H12,SYBR,,Unkn-24,,24.7385466632421,5098.31231616161
