,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,F07,SYBR,,Unkn-14,,91,1804.38899479003,79.5,95,
,F08,SYBR,,Unkn-14,,91,1827.38903144369,81,95,
,F09,SYBR,,Unkn-14,,91,1793.22710629418,79,95,
,F10,SYBR,,Unkn-22,,91,1909.47612572736,83,95,
,F11,SYBR,,Unkn-22,,91,1922.50246711282,82,95,
,F12,SYBR,,Unkn-22,,91,1818.35947117148,82,95,
,G01,SYBR,,Std-07,,88,2614.23077100715,83.5,95,
,G02,SYBR,,Std-07,,88,2071.19335351323,83.5,95,
,G03,SYBR,,Std-07,,88,2466.22752562682,83,95,
,G04,SYBR,,Unkn-07,,91.5,1743.74381279024,83,95,
,G05,SYBR,,Unkn-07,,91.5,1763.90385411848,83,95,
,G06,SYBR,,Unkn-07,,91.5,1853.79308993062,83.5,95,
,G07,SYBR,,Unkn-15,,90.5,1876.76530626254,80,95,
,G08,SYBR,,Unkn-15,,90.5,1777.77214268361,79,95,
,G09,SYBR,,Unkn-15,,90.5,1818.03136786664,79.5,95,
,G10,SYBR,,Unkn-23,,91,1844.1508490036,82,95,
,G11,SYBR,,Unkn-23,,91,1852.1101773794,80,95,
,G12,SYBR,,Unkn-23,,91,1787.53133727812,80.5,95,
,H01,SYBR,,NTC,,91,1177.75138012052,84,95,
,H02,SYBR,,NTC,,None,None,None,None,
,H03,SYBR,,NTC,,None,None,None,None,
,H04,SYBR,,Unkn-08,,91,1630.23929060823,82,95,
,H05,SYBR,,Unkn-08,,91,1817.95807533845,79.5,95,
,H06,SYBR,,Unkn-08,,91.5,1732.87769593002,81.5,95,
,H07,SYBR,,Unkn-16,,91,1882.68884099357,83,95,
,H08,SYBR,,Unkn-16,,91,1873.43605811963,83,95,
,H09,SYBR,,Unkn-16,,91,1899.85726037258,82.5,95,
,H10,SYBR,,Unkn-24,,90,1793.3347147063,79,95,
,H11,SYBR,,Unkn-24,,90,1802.75959214063,84,95,
,H12,SYBR,,Unkn-24,,90,1517.74134499565,79.5,95,
