,Well,Fluor,Target,Content,Sample,Cq,SQ
,A01,SYBR,,Std-01,,10.249294677277,365000000
,A02,SYBR,,Std-01,,9.99509707810504,365000000
,A03,SYBR,,Std-01,,9.70005634304144,365000000
,A04,SYBR,,Unkn-01,,18.0561244805651,3355692.92432525
,A05,SYBR,,Unkn-01,,17.8757442181845,3711118.84492703
,A06,SYBR,,Unkn-01,,17.9898488668927,3482145.07110908
,A07,SYBR,,Unkn-09,,22.5991552079785,265821.424605694
,A08,SYBR,,Unkn-09,,22.5982695789674,265952.850913667
,A09,SYBR,,Unkn-09,,22.6760896525861,254648.85184524
,A10,SYBR,,Unkn-17,,21.3148440697473,544372.453182089
,A11,SYBR,,Unkn-17,,21.4314689076838,510067.046168474
,A12,SYBR,,Unkn-17,,21.416968130355,514211.910511121
,B01,SYBR,,Std-02,,13.7553145980016,36500000
,B02,SYBR,,Std-02,,13.5118337153153,36500000
,B03,SYBR,,Std-02,,13.7071689657274,36500000
,B04,SYBR,,Unkn-02,,18.101416961314,3271927.69532182
,B05,SYBR,,Unkn-02,,18.2202854300358,3061899.88333014
,B06,SYBR,,Unkn-02,,18.3384352005567,2866503.53020262
,B07,SYBR,,Unkn-10,,20.2863741534682,966470.385974329
,B08,SYBR,,Unkn-10,,20.5162604960748,850092.22813884
,B09,SYBR,,Unkn-10,,20.2957470614343,961427.715425969
,B10,SYBR,,Unkn-18,,19.6656517904884,1366615.69130439
,B11,SYBR,,Unkn-18,,19.9125964097084,1190663.70566179
,B12,SYBR,,Unkn-18,,19.9468571054607,1168112.34181705
,C01,SYBR,,Std-03,,17.4283407345284,3650000
,C02,SYBR,,Std-03,,17.7269620632763,3650000
,C03,SYBR,,Std-03,,17.7195064483183,3650000
,C04,SYBR,,Unkn-03,,18.0893177328343,3294097.49298896
,C05,SYBR,,Unkn-03,,18.1862614850815,3120599.98996575
,C06,SYBR,,Unkn-03,,18.2745516047934,2970553.12980863
,C07,SYBR,,Unkn-11,,19.5461906725413,1460840.38927216
,C08,SYBR,,Unkn-11,,19.7963197240236,1270496.87395124
,C09,SYBR,,Unkn-11,,19.6119374581786,1408206.36462879
,C10,SYBR,,Unkn-19,,19.9627631458973,1157788.21027754
,C11,SYBR,,Unkn-19,,19.9966797952104,1136077.64422345
,C12,SYBR,,Unkn-19,,20.1778900486604,1026796.02988057
,D01,SYBR,,Std-04,,22.3310710398194,365000
,D02,SYBR,,Std-04,,22.2750559879439,365000
,D03,SYBR,,Std-04,,22.1644089459285,365000
,D04,SYBR,,Unkn-04,,18.3200002295556,2896149.40356978
,D05,SYBR,,Unkn-04,,18.3677635588736,2819963.81049714
,D06,SYBR,,Unkn-04,,18.4824841396096,2645064.31405571
,D07,SYBR,,Unkn-12,,19.8468243079474,1235184.16885479
,D08,SYBR,,Unkn-12,,19.932833107725,1177291.23585973
,D09,SYBR,,Unkn-12,,19.7040416443249,1337645.48190778
,D10,SYBR,,Unkn-20,,19.1585095074204,1813733.20436839
,D11,SYBR,,Unkn-20,,19.0451638264532,1932179.35913157
,D12,SYBR,,Unkn-20,,19.05729616462,1919140.02121809
,E01,SYBR,,Std-05,,25.7022550842708,36500
,E02,SYBR,,Std-05,,25.4244594906569,36500
,E03,SYBR,,Std-05,,25.4009340027987,36500
,E04,SYBR,,Unkn-05,,23.0004730614108,212477.979140395
,E05,SYBR,,Unkn-05,,22.9590900701118,217442.691102472
,E06,SYBR,,Unkn-05,,22.7881466996296,239210.391458171
,E07,SYBR,,Unkn-13,,24.7295532840161,80946.7660824063
,E08,SYBR,,Unkn-13,,24.6893286372232,82784.611894779
,E09,SYBR,,Unkn-13,,24.5649242961025,88736.8846138037
,E10,SYBR,,Unkn-21,,20.7216976554306,758001.064487436
,E11,SYBR,,Unkn-21,,20.7215119119067,758079.649397557
,E12,SYBR,,Unkn-21,,20.8984618513765,686789.535404231
,F01,SYBR,,Std-06,,30.9040937509341,3650
,F02,SYBR,,Std-06,,30.5336845741991,3650
,F03,SYBR,,Std-06,,30.5674754217035,3650
,F04,SYBR,,Unkn-06,,19.2299811715511,1742806.92445152
,F05,SYBR,,Unkn-06,,19.1023720819836,1871460.39610712
,F06,SYBR,,Unkn-06,,19.1822273328587,1789882.01194593
,F07,SYBR,,Unkn-14,,18.4784057682355,2651091.99886071
,F08,SYBR,,Unkn-14,,18.5109427696356,2603383.24218071
,F09,SYBR,,Unkn-14,,18.4295843225233,2724323.67531616
,F10,SYBR,,Unkn-22,,20.0359284451672,1111461.62610902
,F11,SYBR,,Unkn-22,,19.857933942002,1227548.99590945
,F12,SYBR,,Unkn-22,,20.3593522394473,927895.952344266
,G01,SYBR,,Std-07,,34.3362777147208,365
,G02,SYBR,,Std-07,,34.1500304145165,365
,G03,SYBR,,Std-07,,35.0688168893923,365
,G04,SYBR,,Unkn-07,,19.0226676441648,1956592.22184924
,G05,SYBR,,Unkn-07,,18.9667897538777,2018573.88717963
,G06,SYBR,,Unkn-07,,19.0741579553104,1901163.67042655
,G07,SYBR,,Unkn-15,,17.189248498837,5443843.34939697
,G08,SYBR,,Unkn-15,,17.3329118224186,5024384.24122534
,G09,SYBR,,Unkn-15,,17.3770818145266,4902035.05056715
,G10,SYBR,,Unkn-23,,19.4831325289482,1513169.32430764
,G11,SYBR,,Unkn-23,,19.3040715499839,1672208.3803469
,G12,SYBR,,Unkn-23,,19.7134033824004,1330674.45823814
,H01,SYBR,,NTC,,36.3699461095035,NaN
,H02,SYBR,,NTC,,37.1684683151426,NaN
,H03,SYBR,,NTC,,36.3374046739713,NaN
,H04,SYBR,,Unkn-08,,18.3793592845819,2801772.24698967
,H05,SYBR,,Unkn-08,,18.27934542591,2962615.85457152
,H06,SYBR,,Unkn-08,,18.4937190707421,2628530.27765309
,H07,SYBR,,Unkn-16,,19.7647432963402,1293086.14931926
,H08,SYBR,,Unkn-16,,19.8276936121898,1248443.33636827
,H09,SYBR,,Unkn-16,,19.6605421022383,1370518.64482953
,H10,SYBR,,Unkn-24,,18.8429533949784,2163024.99006171
,H11,SYBR,,Unkn-24,,19.030711212452,1947828.11331198
,H12,SYBR,,Unkn-24,,18.8898367896236,2107159.4423679
