,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3291.72138651482,81,92,
,A02,SYBR,,Std-01,,88.5,3025.49996021123,84,95,
,A03,SYBR,,Std-01,,88.5,3227.4723159743,84,95,
,A04,SYBR,,Unkn-01,,88.5,1969.22012728986,79,95,
,A05,SYBR,,Unkn-01,,88.5,2050.23160160767,79,95,
,A06,SYBR,,Unkn-01,,88.5,2057.80997786481,79.5,95,
,A07,SYBR,,Unkn-09,,89,1515.69685854123,81.5,95,
,A08,SYBR,,Unkn-09,,91,1505.95799475628,82.5,95,
,A09,SYBR,,Unkn-09,,91,1382.95565913043,80.5,95,
,A10,SYBR,,Unkn-17,,88.5,2156.57350767316,81.5,95,
,A11,SYBR,,Unkn-17,,89,2415.32540307712,79.5,95,
,A12,SYBR,,Unkn-17,,89,2399.91558570358,83,95,
,B01,SYBR,,Std-02,,88.5,3252.4798845537,82,92,
,B02,SYBR,,Std-02,,88.5,3101.47259661122,83.5,92,
,B03,SYBR,,Std-02,,88.5,3254.86216541192,83,92,
,B04,SYBR,,Unkn-02,,88,1902.45439486016,70.5,95,
,B05,SYBR,,Unkn-02,,88,1786.90121334262,75,95,
,B06,SYBR,,Unkn-02,,88,1837.53313117473,70,95,
,B07,SYBR,,Unkn-10,,88.5,1845.42492886907,79,95,
,B08,SYBR,,Unkn-10,,88.5,1848.58155166917,75.5,95,
,B09,SYBR,,Unkn-10,,88.5,1848.90073047181,68,95,
,B10,SYBR,,Unkn-18,,89,1535.82895326418,69.5,95,
,B11,SYBR,,Unkn-18,,89,1488.43796164803,77,95,
,B12,SYBR,,Unkn-18,,89,1542.99091142854,69.5,95,
,C01,SYBR,,Std-03,,88.5,3177.78226174376,83.5,92,
,C02,SYBR,,Std-03,,88.5,3216.51175861674,83.5,92,
,C03,SYBR,,Std-03,,88.5,3203.02558958019,83.5,95,
,C04,SYBR,,Unkn-03,,87.5,2136.5760787468,74.5,95,
,C05,SYBR,,Unkn-03,,87.5,2261.61548032955,70,95,
,C06,SYBR,,Unkn-03,,87.5,1964.17305464502,69.5,95,
,C07,SYBR,,Unkn-11,,88.5,1919.70883860306,69.5,95,
,C08,SYBR,,Unkn-11,,88.5,1838.42524393374,69,95,
,C09,SYBR,,Unkn-11,,88.5,1898.96642512173,69.5,95,
,C10,SYBR,,Unkn-19,,88,1878.61131669077,69,95,
,C11,SYBR,,Unkn-19,,88,1954.94936791733,69.5,95,
,C12,SYBR,,Unkn-19,,88,1750.89951160637,70,95,
,D01,SYBR,,Std-04,,88.5,3137.9524755224,82,92,
,D02,SYBR,,Std-04,,88.5,2821.94098796022,83.5,92,
,D03,SYBR,,Std-04,,88.5,2990.83451530907,83.5,92,
,D04,SYBR,,Unkn-04,,88,1843.91236473242,70.5,95,
,D05,SYBR,,Unkn-04,,88,1870.97868810317,70,95,
,D06,SYBR,,Unkn-04,,88,1892.92212377436,69.5,95,
,D07,SYBR,,Unkn-12,,88.5,2140.46853060306,70.5,95,
,D08,SYBR,,Unkn-12,,88.5,2122.60438078897,69,95,
,D09,SYBR,,Unkn-12,,88.5,2218.75933840045,69.5,95,
,D10,SYBR,,Unkn-20,,87.5,1903.60532904716,69,95,
,D11,SYBR,,Unkn-20,,87.5,1887.81303517126,69.5,95,
,D12,SYBR,,Unkn-20,,88,1936.04924498047,69.5,95,
,E01,SYBR,,Std-05,,88.5,2710.55379173108,83,94,
,E02,SYBR,,Std-05,,88.5,2549.8162148835,83,92,
,E03,SYBR,,Std-05,,88.5,2728.07306977093,82.5,95,
,E04,SYBR,,Unkn-05,,89.5,1980.61565821543,83,95,
,E05,SYBR,,Unkn-05,,89.5,1695.59215915213,82.5,95,
,E06,SYBR,,Unkn-05,,89.5,1958.3545982164,82.5,95,
,E07,SYBR,,Unkn-13,,89,2362.33501460917,82.5,95,
,E08,SYBR,,Unkn-13,,89,2191.89816128641,81.5,95,
,E09,SYBR,,Unkn-13,,89,2347.54338831316,83,95,
,E10,SYBR,,Unkn-21,,89,2229.71142469414,77,94,
,E11,SYBR,,Unkn-21,,89,2191.11339317326,69.5,94,
,E12,SYBR,,Unkn-21,,89,2227.14081134145,77.5,94,
,F01,SYBR,,Std-06,,88.5,2494.81962204425,82,92,
,F02,SYBR,,Std-06,,88.5,2434.89594056449,82.5,95,
,F03,SYBR,,Std-06,,88.5,2579.99187603429,83,95,
,F04,SYBR,,Unkn-06,,89,1858.27163438233,79,95,
,F05,SYBR,,Unkn-06,,89,1963.7475841351,68.5,95,
,F06,SYBR,,Unkn-06,,89,1879.93281581729,68,95,
,F07,SYBR,,Unkn-14,,88.5,1929.9965888676,67.5,95,
,F08,SYBR,,Unkn-14,,88.5,1941.06146939143,79.5,95,
,F09,SYBR,,Unkn-14,,88.5,1980.16812357767,79,95,
,F10,SYBR,,Unkn-22,,89,1744.76040648565,69,95,
,F11,SYBR,,Unkn-22,,89,1729.95706158678,69.5,95,
,F12,SYBR,,Unkn-22,,89,1628.91198316679,69.5,95,
,G01,SYBR,,Std-07,,88.5,1923.49058577771,83.5,93.5,
,G02,SYBR,,Std-07,,88.5,1855.51562599277,82,95,
,G03,SYBR,,Std-07,,88.5,1854.10980085645,80.5,95,
,G04,SYBR,,Unkn-07,,88.5,1861.2076713561,69.5,95,
,G05,SYBR,,Unkn-07,,88.5,1906.91146930413,69,94,
,G06,SYBR,,Unkn-07,,88.5,1935.28702461961,69,95,
,G07,SYBR,,Unkn-15,,88,2128.56424597495,67.5,95,
,G08,SYBR,,Unkn-15,,88,1997.13277862435,78,95,
,G09,SYBR,,Unkn-15,,88,2053.73272066828,67.5,95,
,G10,SYBR,,Unkn-23,,88.5,1976.06889887001,69.5,95,
,G11,SYBR,,Unkn-23,,88.5,1947.49374762033,69.5,95,
,G12,SYBR,,Unkn-23,,89,1874.3499791991,78.5,95,
,H01,SYBR,,NTC,,89,1583.47265411456,84.5,93,
