,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,9.97055053788842,9.97560903384598,0.271920356035023,365000000,8.56229286445648,365000000,0,59,
,A02,SYBR,,Std-01,,,9.70625321651187,9.97560903384598,0.271920356035023,365000000,8.56229286445648,365000000,0,59,
,A03,SYBR,,Std-01,,,10.2500233471377,9.97560903384598,0.271920356035023,365000000,8.56229286445648,365000000,0,59,
,A04,SYBR,,Unkn-01,,,22.0314928124886,22.0141563853674,0.457102924771698,220442.598394148,5.34329552148603,229138.573033113,65992.3595595585,59,
,A05,SYBR,,Unkn-01,,,21.5486318814312,22.0141563853674,0.457102924771698,299047.803012012,5.47574061616707,229138.573033113,65992.3595595585,59,
,A06,SYBR,,Unkn-01,,,22.4623444621826,22.0141563853674,0.457102924771698,167925.317693179,5.22511617860101,229138.573033113,65992.3595595585,59,
,A07,SYBR,,Unkn-09,,,22.60092245554,24.5699005154197,3.70186622122371,153852.757692707,5.18710528504881,115540.733189649,99112.8149515307,59,
,A08,SYBR,,Unkn-09,,,28.8401402312183,24.5699005154197,3.70186622122371,2990.44021668578,3.47573512464714,115540.733189649,99112.8149515307,59,
,A09,SYBR,,Unkn-09,,,22.2686388595007,24.5699005154197,3.70186622122371,189779.001659556,5.27824815768093,115540.733189649,99112.8149515307,59,
,A10,SYBR,,Unkn-17,,,26.6141073905242,27.9570880837233,1.19112381487826,12198.8549077502,4.08631906587266,6375.01055253547,5074.29928657724,59,
,A11,SYBR,,Unkn-17,,,28.3715218497011,27.9570880837233,1.19112381487826,4020.4400990961,3.60427359590719,6375.01055253547,5074.29928657724,59,
,A12,SYBR,,Unkn-17,,,28.8856350109447,27.9570880837233,1.19112381487826,2905.73665076006,3.4632562512888,6375.01055253547,5074.29928657724,59,
,B01,SYBR,,Std-02,,,14.4342989220352,14.1888782662821,0.378304758203814,36500000,7.56229286445647,36500000,0,59,
,B02,SYBR,,Std-02,,,13.7532126438714,14.1888782662821,0.378304758203814,36500000,7.56229286445647,36500000,0,59,
,B03,SYBR,,Std-02,,,14.3791232329396,14.1888782662821,0.378304758203814,36500000,7.56229286445647,36500000,0,59,
,B04,SYBR,,Unkn-02,,,22.1423876987219,22.6713578686739,0.464732387178313,205531.264632825,5.312877894459,151625.091965847,47088.0439306765,59,
,B05,SYBR,,Unkn-02,,,23.014067701449,22.6713578686739,0.464732387178313,118517.552568458,5.07378267455803,151625.091965847,47088.0439306765,59,
