,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2336.11086078621,87,95,
,A02,SYBR,,Std-01,,91,2283.8318087833,84,95,
,A03,SYBR,,Std-01,,91,2429.78301306747,84,95,
,A04,SYBR,,Unkn-01,,90.5,1639.69579920397,67,95,
,A05,SYBR,,Unkn-01,,90.5,1687.00215600885,66.5,95,
,A06,SYBR,,Unkn-01,,90,1646.23744496035,66.5,95,
,A07,SYBR,,Unkn-09,,90,1558.50520147491,66.5,95,
,A08,SYBR,,Unkn-09,,89,1634.23765758448,85,94,
,A09,SYBR,,Unkn-09,,90,1583.00074709219,66.5,95,
,A10,SYBR,,Unkn-17,,90.5,1473.88934980983,66,95,
,A11,SYBR,,Unkn-17,,90.5,1397.45176308285,66,95,
,A12,SYBR,,Unkn-17,,90.5,1534.48751229342,65,95,
,B01,SYBR,,Std-02,,91,2333.7571581541,80,95,
,B02,SYBR,,Std-02,,91,2345.14739922005,80.5,95,
,B03,SYBR,,Std-02,,91,2435.15698799666,79,95,
,B04,SYBR,,Unkn-02,,90,1685.9315987563,66.5,95,
,B05,SYBR,,Unkn-02,,89.5,1677.7008999519,66.5,95,
,B06,SYBR,,Unkn-02,,89.5,1742.29302190853,67,95,
,B07,SYBR,,Unkn-10,,89,1507.17443538138,66.5,95,
,B08,SYBR,,Unkn-10,,89,1366.06810672384,67,95,
,B09,SYBR,,Unkn-10,,89,1525.8145403796,66.5,95,
,B10,SYBR,,Unkn-18,,90,1460.3505882075,78.5,95,
,B11,SYBR,,Unkn-18,,90,1505.85661674825,65.5,95,
,B12,SYBR,,Unkn-18,,90,1413.90386444556,79,95,
,C01,SYBR,,Std-03,,91,2281.1989978406,80.5,95,
,C02,SYBR,,Std-03,,91,2452.96265418555,81,95,
,C03,SYBR,,Std-03,,91,2401.76214119899,83.5,95,
,C04,SYBR,,Unkn-03,,89.5,1622.54048120288,66.5,95,
