,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,16500.0445874022,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,16642.0337731233,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18658.1842587102,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,6888.95452142897,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,7237.363627819,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,7652.70965990458,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,6986.49473490362,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,9155.34513286743,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,6930.65014666497,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,8637.9661808632,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,8460.20366511111,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,8389.57591958305,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,16033.9084337523,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,16505.3004784037,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,17777.0412182727,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,7767.88584620848,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,8950.82524154573,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,9141.99781908868,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,5697.61693870107,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,4638.82810326463,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,5727.95413998182,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,8157.67743190836,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,8772.41837046073,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,8145.0366483981,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,16512.8756523552,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,18560.1244663893,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,18256.1322057712,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,8120.49029146342,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,8155.8093264701,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,9074.74931690449,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,8109.14247349672,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,8068.63957359264,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,9336.96089183739,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,10185.4889635131,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,10918.8931050172,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,9479.71485183465,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,17433.5165233421,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,17413.9475553109,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,17751.8962573928,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,9787.71714065535,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,10592.7416567445,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,12857.7681107052,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,9303.172132679,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,8957.21262746022,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,9130.38968878122,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,10086.9862507311,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,10399.2529739342,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,9965.009997863,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,16862.937232477,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,17418.8337906112,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,17685.8565843055,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,5186.85901271446,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,5053.45638731511,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,6125.86558459317,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,7102.44695272202,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,6781.30681275373,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,10355.1325092243,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,11804.99456477,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,11388.0400129198,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,11240.6728366599,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,16386.2851126876,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,16273.7776211828,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,17127.5098452134,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,3722.59800573301,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,4303.53989421288,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,6573.88741290579,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,6648.29697383498,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,7266.76463404691,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,7593.71219990339,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,12274.3348674606,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,12452.9167458193,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,11652.7184746173,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,13175.9330877312,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,13656.564032103,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,13719.7461312249,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,4223.61350288512,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,4974.03869033386,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,5658.49885206689,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,9901.37654401227,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,10090.9267002471,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,10351.3500246326,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,9757.89298112357,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,10625.6518364371,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,9531.85858593275,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,8866.31518117741,,NTC,Unassigned,False
,H02,SYBR,,NTC,,5631.53467698286,,NTC,Unassigned,False
,H03,SYBR,,NTC,,8690.75986922986,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,5625.77210938016,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,6195.55597991976,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,8299.67396805406,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,137.090595145822,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,6778.74761877018,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,7298.80434388098,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,9271.7407854212,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,11618.2182760588,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,9725.92811311312,,Unknown,Unassigned,False
