,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,A01,SYBR,,Std-01,,18761.2633841466,,Standard,Unassigned,False
,A02,SYBR,,Std-01,,17690.8315300931,,Standard,Unassigned,False
,A03,SYBR,,Std-01,,18906.4330184913,,Standard,Unassigned,False
,A04,SYBR,,Unkn-01,,12921.564757461,,Unknown,Unassigned,False
,A05,SYBR,,Unkn-01,,12530.1436818562,,Unknown,Unassigned,False
,A06,SYBR,,Unkn-01,,12872.0839345613,,Unknown,Unassigned,False
,A07,SYBR,,Unkn-09,,13029.2430506325,,Unknown,Unassigned,False
,A08,SYBR,,Unkn-09,,13055.9349326179,,Unknown,Unassigned,False
,A09,SYBR,,Unkn-09,,13972.617980447,,Unknown,Unassigned,False
,A10,SYBR,,Unkn-17,,14495.9990251986,,Unknown,Unassigned,False
,A11,SYBR,,Unkn-17,,12660.2018066197,,Unknown,Unassigned,False
,A12,SYBR,,Unkn-17,,13851.9816263617,,Unknown,Unassigned,False
,B01,SYBR,,Std-02,,18726.6563367075,,Standard,Unassigned,False
,B02,SYBR,,Std-02,,19607.516108925,,Standard,Unassigned,False
,B03,SYBR,,Std-02,,20629.4361653724,,Standard,Unassigned,False
,B04,SYBR,,Unkn-02,,13392.7542324911,,Unknown,Unassigned,False
,B05,SYBR,,Unkn-02,,13532.3815234359,,Unknown,Unassigned,False
,B06,SYBR,,Unkn-02,,13451.3824934569,,Unknown,Unassigned,False
,B07,SYBR,,Unkn-10,,15513.0686372765,,Unknown,Unassigned,False
,B08,SYBR,,Unkn-10,,14389.0070028842,,Unknown,Unassigned,False
,B09,SYBR,,Unkn-10,,14954.7889421307,,Unknown,Unassigned,False
,B10,SYBR,,Unkn-18,,15274.8041954398,,Unknown,Unassigned,False
,B11,SYBR,,Unkn-18,,15272.4863578882,,Unknown,Unassigned,False
,B12,SYBR,,Unkn-18,,14791.9612174879,,Unknown,Unassigned,False
,C01,SYBR,,Std-03,,18420.8997116946,,Standard,Unassigned,False
,C02,SYBR,,Std-03,,20719.0861275988,,Standard,Unassigned,False
,C03,SYBR,,Std-03,,19479.73246881,,Standard,Unassigned,False
,C04,SYBR,,Unkn-03,,12100.6650647289,,Unknown,Unassigned,False
,C05,SYBR,,Unkn-03,,13750.8647567193,,Unknown,Unassigned,False
,C06,SYBR,,Unkn-03,,12840.9767400702,,Unknown,Unassigned,False
,C07,SYBR,,Unkn-11,,15372.2427106784,,Unknown,Unassigned,False
,C08,SYBR,,Unkn-11,,15361.3842473817,,Unknown,Unassigned,False
,C09,SYBR,,Unkn-11,,15307.7556704972,,Unknown,Unassigned,False
,C10,SYBR,,Unkn-19,,12938.2128157028,,Unknown,Unassigned,False
,C11,SYBR,,Unkn-19,,13186.7502796314,,Unknown,Unassigned,False
,C12,SYBR,,Unkn-19,,12113.9298766849,,Unknown,Unassigned,False
,D01,SYBR,,Std-04,,20400.3539705647,,Standard,Unassigned,False
,D02,SYBR,,Std-04,,19753.9284343086,,Standard,Unassigned,False
,D03,SYBR,,Std-04,,19972.0618584709,,Standard,Unassigned,False
,D04,SYBR,,Unkn-04,,14139.0233633394,,Unknown,Unassigned,False
,D05,SYBR,,Unkn-04,,15365.9095166037,,Unknown,Unassigned,False
,D06,SYBR,,Unkn-04,,14922.334821132,,Unknown,Unassigned,False
,D07,SYBR,,Unkn-12,,11554.3636272421,,Unknown,Unassigned,False
,D08,SYBR,,Unkn-12,,11602.6723286183,,Unknown,Unassigned,False
,D09,SYBR,,Unkn-12,,12042.8942592648,,Unknown,Unassigned,False
,D10,SYBR,,Unkn-20,,8906.81663314496,,Unknown,Unassigned,False
,D11,SYBR,,Unkn-20,,9529.84864090272,,Unknown,Unassigned,False
,D12,SYBR,,Unkn-20,,9083.49075047819,,Unknown,Unassigned,False
,E01,SYBR,,Std-05,,19692.1422842981,,Standard,Unassigned,False
,E02,SYBR,,Std-05,,20098.2680144319,,Standard,Unassigned,False
,E03,SYBR,,Std-05,,19179.7098042972,,Standard,Unassigned,False
,E04,SYBR,,Unkn-05,,15753.8235202794,,Unknown,Unassigned,False
,E05,SYBR,,Unkn-05,,16169.8308915361,,Unknown,Unassigned,False
,E06,SYBR,,Unkn-05,,16616.9679066134,,Unknown,Unassigned,False
,E07,SYBR,,Unkn-13,,13378.1701933611,,Unknown,Unassigned,False
,E08,SYBR,,Unkn-13,,13489.2937238996,,Unknown,Unassigned,False
,E09,SYBR,,Unkn-13,,13535.8085655838,,Unknown,Unassigned,False
,E10,SYBR,,Unkn-21,,14029.6442993758,,Unknown,Unassigned,False
,E11,SYBR,,Unkn-21,,13980.9302724101,,Unknown,Unassigned,False
,E12,SYBR,,Unkn-21,,13701.0019474215,,Unknown,Unassigned,False
,F01,SYBR,,Std-06,,18310.9589475958,,Standard,Unassigned,False
,F02,SYBR,,Std-06,,19080.0100285269,,Standard,Unassigned,False
,F03,SYBR,,Std-06,,19543.2082728306,,Standard,Unassigned,False
,F04,SYBR,,Unkn-06,,16242.9292808266,,Unknown,Unassigned,False
,F05,SYBR,,Unkn-06,,16954.2729020633,,Unknown,Unassigned,False
,F06,SYBR,,Unkn-06,,16343.2054050987,,Unknown,Unassigned,False
,F07,SYBR,,Unkn-14,,14054.5862710916,,Unknown,Unassigned,False
,F08,SYBR,,Unkn-14,,13856.046832475,,Unknown,Unassigned,False
,F09,SYBR,,Unkn-14,,13842.7361800895,,Unknown,Unassigned,False
,F10,SYBR,,Unkn-22,,14088.1247501359,,Unknown,Unassigned,False
,F11,SYBR,,Unkn-22,,14528.1276365157,,Unknown,Unassigned,False
,F12,SYBR,,Unkn-22,,14185.5036955634,,Unknown,Unassigned,False
,G01,SYBR,,Std-07,,18009.6207582996,,Standard,Unassigned,False
,G02,SYBR,,Std-07,,17824.2171723849,,Standard,Unassigned,False
,G03,SYBR,,Std-07,,18468.0213334304,,Standard,Unassigned,False
,G04,SYBR,,Unkn-07,,14860.6453166832,,Unknown,Unassigned,False
,G05,SYBR,,Unkn-07,,14752.7940382104,,Unknown,Unassigned,False
,G06,SYBR,,Unkn-07,,15545.0396738971,,Unknown,Unassigned,False
,G07,SYBR,,Unkn-15,,14877.6134028353,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,14554.8390917352,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,13687.1274306356,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,15220.6338608859,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,15587.4751277782,,Unknown,Unassigned,False
