,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,91,2271.24292206143,79.5,95,
,A02,SYBR,,Std-01,,91,2114.39770882749,84.5,95,
,A03,SYBR,,Std-01,,91,2388.96046747559,83,95,
,A04,SYBR,,Unkn-01,,90,1637.99861762698,67.5,95,
,A05,SYBR,,Unkn-01,,90,1584.69024701665,67.5,95,
,A06,SYBR,,Unkn-01,,90,1424.58797821526,67.5,95,
,A07,SYBR,,Unkn-09,,89.5,1438.52653203509,67,95,
,A08,SYBR,,Unkn-09,,89.5,1568.27643581019,66.5,95,
,A09,SYBR,,Unkn-09,,89.5,1691.43944178449,66.5,95,
,A10,SYBR,,Unkn-17,,91,1774.0027113676,79,95,
,A11,SYBR,,Unkn-17,,91,1800.80600975823,82.5,95,
,A12,SYBR,,Unkn-17,,91,1825.62797807442,82.5,95,
,B01,SYBR,,Std-02,,91,2495.42876689576,83.5,95,
,B02,SYBR,,Std-02,,91,2424.87158196378,82,95,
,B03,SYBR,,Std-02,,91,2565.89732962346,83,95,
,B04,SYBR,,Unkn-02,,90,1833.31528400501,66,95,
,B05,SYBR,,Unkn-02,,90,1829.39555200446,65.5,95,
,B06,SYBR,,Unkn-02,,90,1779.23480956369,66,95,
,B07,SYBR,,Unkn-10,,91.5,1745.06922911987,81.5,95,
,B08,SYBR,,Unkn-10,,91.5,1864.19105731888,83,95,
,B09,SYBR,,Unkn-10,,91.5,1960.62966147327,82.5,95,
,B10,SYBR,,Unkn-18,,91,1793.37032002741,80.5,95,
,B11,SYBR,,Unkn-18,,91,1834.21825665132,80,95,
,B12,SYBR,,Unkn-18,,91.5,1861.3563739053,83.5,95,
,C01,SYBR,,Std-03,,91,2234.18169770774,80.5,95,
,C02,SYBR,,Std-03,,91,2422.52552499206,82.5,95,
,C03,SYBR,,Std-03,,91,2415.29232855934,80.5,95,
,C04,SYBR,,Unkn-03,,89.5,1723.33462360709,66.5,95,
,C05,SYBR,,Unkn-03,,89.5,1755.7679172109,66,95,
,C06,SYBR,,Unkn-03,,89.5,1698.52300302327,66.5,95,
,C07,SYBR,,Unkn-11,,91,1879.30150800229,82,95,
,C08,SYBR,,Unkn-11,,91,1870.28108633976,83,95,
,C09,SYBR,,Unkn-11,,91,1954.97400505713,82,95,
,C10,SYBR,,Unkn-19,,91.5,1949.53514702598,82,95,
,C11,SYBR,,Unkn-19,,91.5,1995.88446841721,81.5,95,
,C12,SYBR,,Unkn-19,,91.5,1740.86971345099,79,95,
