,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,9.8233795609707,9.8191098535037,9.7106483871335,22.2155903535696,21.3769748889101,21.6388799774694,20.1014113111031,20.2122707500632,20.1676332191937,25.4328394495587,25.8036470052503,25.9728726278553
A,copy number,365000000,365000000,365000000,95725.1105150513,167640.005149644,140726.961874819,393119.22625268,365052.041259523,376103.889916144,11154.1249347336,8706.29798580497,7775.47915360596
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,14.1015986356309,13.6299920187462,13.4486104547397,21.3841337547375,21.4619720433035,21.2283484961769,29.814076627461,30.4016491301985,29.7922746658798,25.6933863466797,25.6889186306362,25.8461006534062
B,copy number,36500000,36500000,36500000,166840.040165005,158384.600208691,185142.65581592,597.139505985337,403.248134228986,605.901962124293,9371.93514989838,9399.95401828705,8462.80255835036
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,17.1442649716109,17.0541518636453,16.7113630383142,20.8924374900988,20.8512378560389,20.8078464086921,27.2263241356797,27.3626300508706,27.3867142216174,26.2150363367732,26.0510046381705,27.1628359443071
C,copy number,3650000,3650000,3650000,231729.907210424,238197.672292299,245204.798694236,3365.09310725355,3072.15732423672,3023.11480232297,6613.86638083246,7379.96998168764,3510.91460666802
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.0507217622706,19.7552936190823,19.8413670766769,30.357571422507,30.7912383158228,29.9822824490917,28.0391488535974,28.0738644658826,27.7911728429962,24.6076059380813,24.5590431324359,24.0381203025653
D,copy number,365000,365000,365000,415.300983478735,310.828106923573,533.660878882909,1954.92151912936,1910.09713601907,2307.21306281055,19359.943296726,19998.442432714,28324.2892593131
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,23.3361549638333,23.4036515345705,23.106274734105,28.961135870234,28.7150227998191,28.6385522783065,21.8365275714792,21.5961198006226,22.14050555307,24.0966249766079,24.3845275906465,24.7265651855687
E,copy number,36500,36500,36500,1055.80702465393,1244.52128483044,1309.76312516399,123317.121384353,144805.674201511,100650.096253249,27238.4236546988,22471.7855596073,17880.6850122703
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,26.1916410066584,26.0608846226278,27.3680140138087,30.1353881642787,30.796684663186,30.1279441741324,22.116905865571,21.7459797424976,22.0138988679254,25.4116734720657,25.4973503410576,25.4889798967807
F,copy number,3650,3650,3650,481.766636753054,309.699031362991,484.16884350073,102249.788438781,131008.297084152,109535.092102809,11312.9927124593,10683.5491680279,10743.4684324873
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,31.0560696555307,29.901878897911,32.9470958835217,23.588670775035,23.4251982882719,23.4478224033699,21.011965826891,20.7421268854516,20.5503733059692,25.61101555761,25.8608581244136,25.6718469016499
G,copy number,365,365,365,38245.6059567125,42659.7642602192,42019.7362386326,213942.476902458,256212.102790984,291234.776234073,9902.20382530302,8379.76509191066,9507.79154480394
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,39.8937570848715,NaN,NaN,20.683011832448,20.7880635774569,20.7719283720502,25.9816658071052,25.4011220680601,24.7183844778764,23.884112238349,23.771044597019,23.7199304931783
H,copy number,NaN,NaN,NaN,266534.733891441,248467.507063945,251160.744542013,7729.92948066199,11393.03268709,17978.6903848509,31394.2066910979,33857.8829071324,35034.2022513836
