,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,60,21414.3487155689,20648.0124085879,23651.4068794217,17368.6175940034,16588.9337615662,15115.770793249,17683.9148006727,18752.6316437148,19747.8516314117,20839.6426692096,21321.3412554459,20040.3933202322,24152.2958692434,24276.2542022839,25432.1741537735,19778.1554308456,19769.3983654493,19583.5874956442,21155.436335798,21847.1908342348,22918.7606042684,20934.5848821979,21238.8223901457,20326.8654606286,23613.9607856638,25068.5707263889,24502.4292765313,19831.7096997012,20025.8177418595,19724.6393027494,20449.8765198438,20480.7733606708,21051.8824385964,21988.5393798297,21757.6686387992,20309.758998846,23515.3507743967,23772.2887585135,24385.0212300116,22066.5969194409,22704.7894555323,21640.7813868458,21278.7876858524,21026.1250846602,20805.5849459648,21230.9250815576,20472.4639342562,18355.6045448344,23004.7589414124,24317.2832449965,25649.0290201774,22325.3506614987,21093.5507321566,22128.4734496872,19366.7920886397,18873.0388848179,19567.3329606534,21139.6856258969,21293.9208703628,21735.5554913341,24192.260097822,22671.7411915809,24569.9314200254,21403.6339904367,22276.4535757666,21665.824354602,18345.9420446278,18703.1198826937,18783.9665651958,20593.853968402,20640.0848433961,19370.5152440948,22536.1259509019,23086.5100395828,22882.5677211198,19163.632909471,18832.1586363072,19283.3504872191,19818.0664678487,17703.616254851,16717.3269715918,21509.7070807672,21611.1658706094,20335.6908798487,13672.5480393583,8026.90848787778,6223.66076553914,19041.4205206865,19703.4946125626,19108.5050483441,20094.0341254698,20067.7753918119,18126.3281893691,20709.7037357585,20298.8981864344,19830.6454017954
,60.5,21345.245267688,20584.4583536542,23547.5418628359,17412.7209175213,16644.1245319359,15186.8362318538,17688.2293262869,18767.257485135,19773.1280362082,20912.6787488121,21400.1075289588,20139.1255310382,24061.2110015529,24163.97521754,25298.9882231247,19819.8501182136,19802.7329751056,19614.6980232551,21167.9919049097,21885.5619773717,22959.2313576869,21017.7116362247,21321.7774820307,20428.0039602018,23492.3852954097,24925.1915426268,24374.5991196135,19867.6572140653,20065.9816883184,19758.2048423484,20591.8447385679,20624.705320819,21205.6860538597,22083.3065071035,21852.902067542,20414.7524036197,23377.2420717899,23638.6706666222,24250.0708291436,22095.9073305664,22746.8131072218,21655.4631393145,21393.4285686097,21145.398052151,20927.3929526507,21324.3145219234,20550.7750764099,18456.2587616815,22883.4883525263,24162.1818478755,25489.3175524448,22456.8488711755,21236.3572324668,22266.0937747868,19413.8120691821,18925.8907001807,19612.6710492196,21187.2593880903,21359.6113007764,21808.3795352463,24045.7003050527,22540.2868542543,24409.071586686,21443.663903858,22303.2535639495,21725.4082710015,18421.426751594,18771.0734634696,18847.9751830784,20685.1424746597,20734.3571203733,19436.3642632594,22389.4929555414,22944.5711073707,22724.3011203201,19205.357662859,18885.2346770473,19319.0787299754,19843.1438445846,17727.089606543,16756.0844288742,21583.5496336178,21690.4628142959,20459.7105573296,13536.4525627189,7959.32526774993,6173.07420020279,19072.3741621231,19742.0727966525,19144.216764536,20171.2212867893,20133.7112884811,18201.0653498009,20747.2012763758,20343.5682108404,19908.3474549483
,61,21276.1418198071,20520.9042987205,23443.6768462501,17456.8242410392,16699.3153023055,15257.9016704585,17692.5438519011,18781.8833265553,19798.4044410048,20985.7148284146,21478.8738024718,20237.8577418442,23970.1261338624,24051.6962327961,25165.8022924759,19861.5448055816,19836.067584762,19645.808550866,21180.5474740215,21923.9331205086,22999.7021111055,21100.8383902515,21404.7325739157,20529.1424597751,23370.8098051557,24781.8123588647,24246.7689626958,19903.6047284295,20106.1456347773,19791.7703819474,20733.8129572919,20768.6372809672,21359.4896691231,22178.0736343772,21948.1354962849,20519.7458083935,23239.1333691832,23505.052574731,24115.1204282756,22125.2177416919,22788.8367589114,21670.1448917832,21508.0694513671,21264.6710196419,21049.2009593367,21417.7039622893,20629.0862185637,18556.9129785286,22762.2177636401,24007.0804507546,25329.6060847123,22588.3470808522,21379.163732777,22403.7140998863,19460.8320497245,18978.7425155434,19658.0091377859,21234.8331502837,21425.3017311901,21881.2035791584,23899.1405122834,22408.8325169278,24248.2117533466,21483.6938172793,22330.0535521325,21784.9921874009,18496.9114585603,18839.0270442455,18911.983800961,20776.4309809175,20828.6293973506,19502.213282424,22242.8599601809,22802.6321751585,22566.0345195203,19247.0824162469,18938.3107177875,19354.8069727316,19868.2212213205,17750.5629582349,16794.8418861567,21657.3921864683,21769.7597579824,20583.7302348105,13400.3570860796,7891.74204762207,6122.48763486644,19103.3278035596,19780.6509807424,19179.9284807279,20248.4084481088,20199.6471851503,18275.8025102328,20784.6988169931,20388.2382352465,19986.0495081011
,61.5,21207.0383719263,20457.3502437869,23339.8118296642,17500.9275645571,16754.5060726752,15328.9671090633,17696.8583775152,18796.5091679755,19823.6808458013,21058.7509080172,21557.6400759847,20336.5899526502,23879.0412661719,23939.4172480522,25032.6163618271,19903.2394929496,19869.4021944184,19676.9190784768,21193.1030431332,21962.3042636455,23040.172864524,21183.9651442783,21487.6876658007,20630.2809593483,23249.2343149017,24638.4331751026,24118.938805778,19939.5522427936,20146.3095812362,19825.3359215463,20875.781176016,20912.5692411154,21513.2932843864,22272.8407616509,22043.3689250278,20624.7392131672,23101.0246665765,23371.4344828397,23980.1700274076,22154.5281528175,22830.860410601,21684.8266442519,21622.7103341244,21383.9439871328,21171.0089660226,21511.0934026551,20707.3973607175,18657.5671953757,22640.947174754,23851.9790536336,25169.8946169797,22719.845290529,21521.9702330871,22541.3344249859,19507.8520302669,19031.5943309062,19703.3472263521,21282.4069124771,21490.9921616037,21954.0276230706,23752.5807195142,22277.3781796012,24087.3519200072,21523.7237307005,22356.8535403154,21844.5761038004,18572.3961655265,18906.9806250213,18975.9924188436,20867.7194871753,20922.9016743278,19568.0623015886,22096.2269648203,22660.6932429463,22407.7679187206,19288.8071696349,18991.3867585277,19390.5352154878,19893.2985980563,17774.0363099269,16833.5993434391,21731.2347393189,21849.0567016689,20707.7499122913,13264.2616094402,7824.15882749421,6071.90106953008,19134.2814449962,19819.2291648322,19215.6401969198,20325.5956094282,20265.5830818195,18350.5396706646,20822.1963576103,20432.9082596525,20063.751561254
,62,21137.9349240454,20393.7961888532,23235.9468130784,17545.0308880749,16809.6968430448,15400.0325476681,17701.1729031294,18811.1350093957,19848.9572505979,21131.7869876197,21636.4063494976,20435.3221634562,23787.9563984814,23827.1382633083,24899.4304311783,19944.9341803176,19902.7368040747,19708.0296060877,21205.6586122449,22000.6754067824,23080.6436179425,21267.0918983052,21570.6427576857,20731.4194589216,23127.6588246477,24495.0539913406,23991.1086488603,19975.4997571578,20186.473527695,19858.9014611453,21017.74939474,21056.5012012636,21667.0968996497,22367.6078889246,22138.6023537707,20729.732617941,22962.9159639697,23237.8163909484,23845.2196265396,22183.838563943,22872.8840622906,21699.5083967206,21737.3512168818,21503.2169546237,21292.8169727085,21604.482843021,20785.7085028713,18758.2214122227,22519.6765858678,23696.8776565126,25010.1831492471,22851.3435002057,21664.7767333973,22678.9547500854,19554.8720108093,19084.446146269,19748.6853149184,21329.9806746704,21556.6825920174,22026.8516669827,23606.0209267449,22145.9238422746,23926.4920866678,21563.7536441218,22383.6535284983,21904.1600201999,18647.8808724927,18974.9342057972,19040.0010367262,20959.007993433,21017.173951305,19633.9113207533,21949.5939694598,22518.7543107342,22249.5013179208,19330.5319230228,19044.4627992678,19426.2634582441,19918.3759747922,17797.5096616188,16872.3568007215,21805.0772921694,21928.3536453554,20831.7695897722,13128.1661328009,7756.57560736635,6021.31450419373,19165.2350864327,19857.807348922,19251.3519131117,20402.7827707477,20331.5189784887,18425.2768310965,20859.6938982276,20477.5782840585,20141.4536144068
,62.5,21068.8314761643,20330.2421339197,23132.0817964924,17589.1342115928,16864.8876134145,15471.0979862729,17705.4874287434,18825.7608508163,19874.2336553942,21204.8230672222,21715.1726230103,20534.0543742623,23696.8715307906,23714.8592785646,24766.2445005296,19986.6288676857,19936.0714137307,19739.1401336982,21218.2141813569,22039.0465499194,23121.1143713613,21350.2186523319,21653.5978495707,20832.5579584946,23006.0833343933,24351.6748075786,23863.2784919426,20011.4472715218,20226.6374741538,19892.4670007443,21159.717613464,21200.4331614114,21820.9005149129,22462.375016198,22233.835782514,20834.7260227146,22824.8072613632,23104.198299057,23710.2692256714,22213.1489750685,22914.9077139803,21714.1901491895,21851.9920996388,21622.4899221145,21414.6249793942,21697.8722833865,20864.0196450248,18858.8756290697,22398.4059969815,23541.7762593919,24850.4716815147,22982.8417098828,21807.5832337071,22816.5750751852,19601.8919913517,19137.2979616315,19794.0234034847,21377.554436864,21622.373022431,22099.6757108949,23459.4611339756,22014.4695049478,23765.6322533286,21603.7835575432,22410.4535166811,21963.7439365992,18723.3655794589,19042.887786573,19104.009654609,21050.2964996908,21111.4462282818,19699.7603399177,21802.9609740995,22376.815378522,22091.234717121,19372.2566764107,19097.5388400082,19461.9917010004,19943.4533515281,17820.9830133108,16911.1142580038,21878.91984502,22007.6505890418,20955.7892672531,12992.0706561613,7688.99238723848,5970.72793885733,19196.1887278693,19896.3855330117,19287.0636293036,20479.9699320671,20397.4548751577,18500.0139915285,20897.1914388447,20522.2483084645,20219.15566756
,63,20999.7280282834,20266.688078986,23028.2167799065,17633.2375351107,16920.0783837841,15542.1634248776,17709.8019543576,18840.3866922365,19899.5100601908,21277.8591468247,21793.9388965232,20632.7865850683,23605.7866631001,23602.5802938207,24633.0585698809,20028.3235550537,19969.4060233871,19770.2506613091,21230.7697504686,22077.4176930563,23161.5851247798,21433.3454063587,21736.5529414557,20933.6964580678,22884.5078441393,24208.2956238166,23735.4483350248,20047.3947858859,20266.8014206126,19926.0325403432,21301.685832188,21344.3651215596,21974.7041301762,22557.1421434717,22329.0692112569,20939.7194274884,22686.6985587564,22970.5802071657,23575.3188248034,22242.459386194,22956.9313656699,21728.8719016582,21966.6329823961,21741.7628896054,21536.4329860802,21791.2617237524,20942.3307871786,18959.5298459168,22277.1354080954,23386.6748622709,24690.7602137821,23114.3399195595,21950.3897340173,22954.1954002848,19648.9119718941,19190.1497769943,19839.361492051,21425.1281990574,21688.0634528446,22172.4997548071,23312.9013412063,21883.0151676212,23604.7724199892,21643.8134709645,22437.253504864,22023.3278529987,18798.8502864251,19110.8413673489,19168.0182724916,21141.5850059486,21205.718505259,19765.6093590824,21656.3279787389,22234.8764463098,21932.9681163213,19413.9814297986,19150.6148807484,19497.7199437566,19968.5307282639,17844.4563650028,16949.8717152862,21952.7623978705,22086.9475327283,21079.808944734,12855.975179522,7621.40916711062,5920.14137352098,19227.1423693058,19934.9637171015,19322.7753454955,20557.1570933866,20463.3907718269,18574.7511519604,20934.6889794619,20566.9183328705,20296.8577207128
,63.5,20936.8183163893,20204.7003022744,22930.8873858433,17677.0380759896,16972.5647083758,15617.255271177,17710.4450332896,18852.255984397,19919.2108218982,21322.4342278253,21841.9240578279,20704.8082319164,23518.6777062688,23497.5336242494,24503.8336244585,20064.5479340498,19994.0021957634,19793.2837674648,21217.4354508048,22089.7535163139,23167.2612890983,21484.8252969744,21788.340932893,21005.900119663,22771.1580936037,24070.0129736625,23613.3016374097,20079.9502830153,20304.0740930279,19953.0751415592,21404.5352254245,21447.1653002374,22083.9869435384,22620.148504914,22393.1472085025,21021.7945262424,22555.858930689,22843.5609912307,23444.5296437093,22246.0729021695,22972.7112763919,21714.4538135805,22048.4016673817,21822.4137649055,21616.1348353991,21856.8733459722,20998.1427135067,19045.0343075352,22160.2897665575,23236.4763719849,24535.7234023796,23199.7261772768,22047.0389422678,23044.6529798765,19696.3054079378,19236.6374842113,19881.9383788175,21450.7010212699,21736.4667139367,22227.3517366262,23169.0253833556,21755.389867631,23448.080488144,21654.0758473984,22435.0924529941,22053.3117607365,18875.1279435209,19171.9893336056,19225.5893818112,21211.5375379279,21278.1489811227,19815.2604374417,21509.4102795443,22093.3374778099,21776.6385128594,19445.407794252,19196.4154886154,19524.1837122771,19992.3421441954,17869.126173159,16991.7634656186,22000.6572941391,22142.675492927,21193.3922124682,12717.8722460294,7551.74157039753,5871.05542555025,19248.3058209977,19967.3860811422,19352.8577140639,20613.6210362835,20503.5719190551,18631.0838341881,20958.4682580358,20599.6371890911,20363.8332207469
,64,20880.0735649785,20148.8358252276,22841.5968350176,17727.6075131501,17030.297133289,15700.2399420575,17711.5689473464,18865.4923088689,19938.6596559059,21348.4993816726,21871.6237188559,20750.3961717185,23435.3350545676,23404.1244009305,24382.0596013193,20100.1329043131,20015.0057262794,19811.8887785608,21191.191190691,22084.3138903986,23152.290657795,21513.9044820213,21824.2211193771,21055.0860370193,22666.7918829222,23938.7364307589,23500.0985707134,20112.7131472604,20340.7796356105,19977.586224963,21482.9804207133,21521.0421587779,22163.7948331421,22658.2737087059,22434.1653144709,21088.4958366623,22435.0563435162,22725.1637240267,23319.5028434089,22237.1455289465,22974.2324295429,21682.8423611903,22106.4306558414,21876.9677646113,21665.5007372462,21902.5424314508,21042.667232758,19126.7482717296,22049.5933848257,23092.6311149117,24389.2865775217,23253.5079060126,22113.082725439,23103.9404605085,19748.5028038829,19282.2073471503,19923.4060675585,21463.7271384671,21775.840146475,22271.0364089281,23031.6277011718,21633.9027216898,23297.8065275823,21647.549343269,22418.7827941129,22068.5869004237,18956.6187233172,19232.2603965952,19282.0199343385,21270.1073184994,21339.1878105335,19861.720558797,21364.3999606117,21955.3853130413,21626.128371096,19470.7732540933,19238.9124242647,19548.4697753875,20021.3357507397,17898.9798868126,17043.5189127669,22030.2993678432,22184.4665793302,21300.6515687678,12581.8200551883,7481.87473784588,5823.61036886092,19264.8438054747,19997.5645458444,19383.7685727797,20660.1579471519,20526.7773164085,18677.5729170315,20975.575880158,20626.2127874849,20425.8954310852
,64.5,20830.6235315184,20100.111981939,22762.3526402885,17786.7430931371,17096.8630138513,15793.848635393,17715.3403295985,18884.7531888862,19959.35755953,21364.7268644257,21886.0132196045,20775.8714422116,23350.3557868449,23316.7145780458,24265.804061191,20136.5469082668,20033.3694632111,19828.8228959412,21157.9640687835,22069.4388125133,23125.3999958455,21527.892895922,21846.2544640361,21084.1041693498,22569.863299702,23814.9459572505,23391.7939364789,20147.1142593366,20378.0884980958,20001.7488732799,21543.2600769084,21573.8539052238,22222.0555926465,22680.2346961245,22462.4892922563,21146.5381700247,22321.1127241016,22613.8974852122,23200.7903094951,22221.9587965372,22965.4383402456,21640.8439742555,22147.0149981748,21912.928905796,21697.472691562,21932.5280854861,21081.199886552,19210.5801811058,21947.8596272613,22954.8259027797,24251.5025775094,23285.9808482433,22155.6995458024,23140.1079933497,19803.6120178373,19327.7126682613,19966.3565992618,21470.3978158245,21808.1938823771,22308.1307267631,22900.2625309912,21520.661383535,23156.0347971768,21630.7378369285,22392.4677303643,22074.7795185747,19041.8757545328,19292.7088222102,19340.3885559622,21321.5419297139,21393.5758020654,19910.2393779843,21224.2888565869,21821.5173881805,21482.5719517799,19492.5327580813,19279.2576705172,19573.6819342454,20055.4394378528,17938.2091598434,17108.259492273,22048.0438713066,22216.0244273849,21404.9177134017,12448.9531083399,7413.56645384981,5779.35777298505,19278.2866917198,20026.1965250526,19415.6411019578,20700.1125182431,20542.2650938497,18721.6096448083,20990.4645618617,20651.9291567948,20484.5338156965
