,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G07,SYBR,,Unkn-15,,15640.778439168,,Unknown,Unassigned,False
,G08,SYBR,,Unkn-15,,14965.0370984286,,Unknown,Unassigned,False
,G09,SYBR,,Unkn-15,,15075.0313499459,,Unknown,Unassigned,False
,G10,SYBR,,Unkn-23,,15479.8974858781,,Unknown,Unassigned,False
,G11,SYBR,,Unkn-23,,16202.6665076457,,Unknown,Unassigned,False
,G12,SYBR,,Unkn-23,,15148.521514571,,Unknown,Unassigned,False
,H01,SYBR,,NTC,,369.114119935235,,NTC,Unassigned,False
,H02,SYBR,,NTC,,3779.73143103481,,NTC,Unassigned,False
,H03,SYBR,,NTC,,1420.13597521359,,NTC,Unassigned,False
,H04,SYBR,,Unkn-08,,13959.5521159223,,Unknown,Unassigned,False
,H05,SYBR,,Unkn-08,,15231.2496337085,,Unknown,Unassigned,False
,H06,SYBR,,Unkn-08,,14541.304613606,,Unknown,Unassigned,False
,H07,SYBR,,Unkn-16,,12125.0156143723,,Unknown,Unassigned,False
,H08,SYBR,,Unkn-16,,11579.8203379677,,Unknown,Unassigned,False
,H09,SYBR,,Unkn-16,,11808.7839927462,,Unknown,Unassigned,False
,H10,SYBR,,Unkn-24,,11614.5799683512,,Unknown,Unassigned,False
,H11,SYBR,,Unkn-24,,11558.0756345982,,Unknown,Unassigned,False
,H12,SYBR,,Unkn-24,,11900.7875835656,,Unknown,Unassigned,False
